"Translation Info:
#---------------------------
3214,27,55,"Hakika nyinyi mnawaingilia wanaume kwa matamanio badala ya wanawake? Hakika nyinyi ni kaumu mnaofanya ujinga kabisa!""",""
3215,27,56,"Basi haikuwa jawabu ya kaumu yake isipokuwa ni walisema, ""Wafukuzeni wafwasi wa Luti kutoka katika mji wenu. Hakika wao ni watu wanaojitia usafi.""",""
3216,27,57,"Basi tukamwokoa yeye na ahali zake, isipokuwa mkewe; tukamkadiria katika waliobaki nyuma.",""
3217,27,58,"Na tukawanyeshea mvua. Basi ni ovu mno mvua hiyo ya wale waliokwisha onywa.",""
3218,27,59,"Sema: Alhamdu Lillahi (Kuhimidiwa ni kwa Mwenyezi Mungu!) Na amani ishuke juu ya waja wake aliowateua. Je, Mwenyezi Mungu ndiye bora, au wale wanaowashirikisha naye?",""
3219,27,60,"Au ni nani yule aliyeziumba mbingu na ardhi, na akawateremshia maji kutoka mbinguni, na kwa hayo tukaziotesha bustani zenye kupendeza? Nyinyi hamkuwa na uwezo wa kuiotesha miti yake. Je, yupo mungu pamoja na Mwenyezi Mungu? Bali hao ni kaumu waliopotoka.",""
3220,27,61,"Au nani yule aliyeifanya ardhi mahali pa kutua, na akajaalia ndani yake mito, na akaweka milima? Na akaweka baina ya bahari mbili kizuizi? Je, yupo mungu pamoja na Mwenyezi Mungu? Bali wengi wao hawajui.",""
3221,27,62,"Au ni nani yule anayemjibu mwenye shida kubwa pale anapomwomba, na akaiondoa dhiki, na akawafanya warithi wa ardhi? Je, yupo mungu pamoja na Mwenyezi Mungu? Ni machache mnayoyazingatia.",""
3222,27,63,"Au ni nani yule anayewaongoa katika giza la bara na bahari, na akazipeleka pepo kuleta bishara kabla ya rehema zake? Je, yupo mungu pamoja na Mwenyezi Mungu? Ametukuka Mwenyezi Mungu juu ya hao wanaomshirikisha nao.",""
3223,27,64,"Au ni nani anayeuanzisha uumbaji, kisha akaurejesha? Na ni nani anayewaruzuku kutoka mbinguni na kwenye ardhi? Je, yupo mungu pamoja na Mwenyezi Mungu? Sema: Leteni hoja zenu kama nyinyi ni wakweli.",""
3224,27,65,"Sema: Hapana katika mbingu na ardhi ajuaye ya ghaibu isipokuwa Mwenyezi Mungu. Wala wao hawajui lini watafufuliwa.",""
3225,27,66,"Kwani huo ujuzi wao umefikilia kuijua Akhera? Bali wao wamo katika shaka nayo tu, bali wao ni vipofu nayo.",""
3226,27,67,"Na wakasema wale waliokufuru: Je, tutakapokuwa mchanga, sisi na baba zetu, hivyo kweli tutakuja tolewa?",""
3227,27,68,"Hakika ni haya haya tu tuliahidiwa sisi na baba zetu zamani. Hayakuwa haya isipokuwa ni hadithi za uongo za watu wa kale.",""
3228,27,69,"Sema: Nendeni katika ardhi, na tazameni ulikuwaje mwisho wa wahalifu.",""
3229,27,70,"Wala usiwahuzunikie wala usiwe katika dhiki kwa sababu ya hila zao wanazozifanya.",""
3230,27,71,"Na wanasema: Ahadi hii itatokea lini, ikiwa nyinyi ni wakweli?",""
3231,27,72,"Sema: Huenda yako karibu kuwafikia sehemu ya yale mnayoyahimiza.",""
3232,27,73,"Na hakika Mola wako Mlezi ni Mwenye fadhila kwa watu, lakini wengi wao hawashukuru.",""
3233,27,74,"Na hakika Mola wako Mlezi anayajua yanayoficha vifua vyao na wanayoyaweka hadharani.",""
3234,27,75,"Na hakuna siri katika mbingu na ardhi isipokuwa imo katika Kitabu kinachobainisha.",""
3235,27,76,"Hakika Qur-ani hii inawasimulia Wana wa Israili mengi ya yale wanayohitalifiana ndani yake.",""
3236,27,77,"Nayo hakika ni uongofu na rehema kwa Waumini.",""
3237,27,78,"Hakika Mola wako Mlezi atawahukumu kwa hukumu yake, naye ni Mwenye nguvu, ajuaye zaidi.",""
3238,27,79,"Basi mtegemee Mweneyezi Mungu; hakika wewe uko juu ya Haki iliyo wazi.",""
3239,27,80,"Kwa hakika wewe huwezi kuwafanya maiti wasikie, wala kuwafanya viziwi wasikie wito, wanapokwisha geuka kwenda zao.",""
3240,27,81,"Wala huwezi kuwaongoa vipofu waache upotovu wao. Huwezi kuwafanya wasikie isipokuwa wenye kuziamini Ishara zetu; basi hao ndio Waislamu.",""
3241,27,82,"Na itakapowaangukia kauli juu yao, tutawatolea mnyama katika ardhi atakayewasemesha, ya kuwa watu walikuwa hawana yakini na Ishara zetu.",""
3242,27,83,"Na Siku tutakapokusanya kutoka katika kila umma kundi miongoni mwa wale wanaokadhibisha Ishara zetu, nao watagawanywa mafungu mafungu.",""
3243,27,84,"Hata watakapofika, (Mwenyezi Mungu) atasema: Je, nyinyi si mlizikanusha Ishara zangu pasipo kuzijua vyema? Au mlikuwa mkifanya nini?",""
3244,27,85,"Na kauli itawaangukia juu yao kwa vile walivyodhulumu. Basi hao hawatatamka lolote.",""
3245,27,86,"Je, hawaoni kwamba sisi tumeufanya usiku ili watulie, na mchana wa kuonea. Hakika katika hayo, zipo Ishara kwa watu wanaoamini.",""
3246,27,87,"Na Siku litakapopulizwa baragumu, watahangaika waliomo mbinguni na katika ardhi, isipokuwa amtakaye Mwenyezi Mungu. Na wote watamfikia huku ni wanyonge.",""
3247,27,88,"Na utaiona milima utaidhania imetulia; ilhali inakwenda kama mwendo wa mawingu. Huo ndio ufundi wa Mwenyezi Mungu aliyetengeneza sawasawa vilivyo kila kitu. Hakika Yeye anazo habari za yote myatendayo.",""
3248,27,89,"Mwenye kuja na uzuri, atapata bora kuliko huo. Nao watasalimika kutokana na mahangaiko ya Siku hiyo.",""
3249,27,90,"Na atakayekuja na ubaya, basi zitasunukishwa nyuso zao Motoni. Je, kwani mnalipwa isipokuwa mliyokuwa mkiyatenda?",""
3250,27,91,"Ama mimi, nimeamrishwa nimuabudu Mola Mlezi wa mji huu aliyeufanya ni mtakatifu; na ni vyake Yeye tu vitu vyote. Na nimeamrishwa niwe miongoni mwa Waislamu (wenye kunyenyekea).",""
3251,27,92,"Na niisome Qur-ani. Na mwenye kuongoka, basi ameongoka kwa faida ya nafsi yake. Na mwenye kupotea, basi sema, ""Hakika mimi ni miongoni mwa waonyaji.""",""
3252,27,93,"Na sema: Alhamdu lillaahi (Sifa njema zote ni za Mwenyezi Mungu). Yeye atawaonyesha Ishara zake, na mtazijua. Na Mola wako Mlezi si mwenye kughafilika mbali na hayo myatendayo.",""
3253,28,1,"Twa Sin Mim.[1]","[1] Herufi hizi ""Twa, Sin, Miim"" na herufi nyinginezo za mkato zilizo mwanzoni mwa sura mbalimbali zinaonyesha hali ya ushindi wa Qur-ani. Kwani, washirikina walipewa changamoto kwayo, lakini wakashindwa na hawakuweza kuipinga, ilhali inajumuisha herufi hizi zinazounda lugha ya Kiarabu. Kwa hivyo, kutoweza kwa Waarabu kuleta kitu kama hicho - ingawa walikuwa ndio watu wenye ufasaha zaidi - kunaonyesha kwamba Qur-ani ni ufunuo (wahyi) kutoka kwa Mwenyezi Mungu."
3254,28,2,"Hizi ni Aya za Kitabu kinachobainisha.",""
3255,28,3,"Tunakusomea katika habari za Musa na Firauni kwa Haki kwa ajili ya watu wanaoamini.",""
3256,28,4,"Hakika Firauni alitakabari katika ardhi, na akawagawa wananchi makundi mbali mbali. Akalidhoofisha taifa moja miongoni mwao, akiwachinja watoto wao wanaume na akiwaacha hai watoto wao wanawake. Hakika yeye alikuwa katika waharibifu.",""
3257,28,5,"Na tukataka kuwafadhili waliodhoofishwa katika ardhi na kuwafanya wawe waongozi na kuwafanya ni warithi.",""
3258,28,6,"Na kuwaimarisha katika ardhi, na kutokana na wao kuwaonyesha kina Firauni na Hamana na majeshi yao mambo yale waliyokuwa wakiyaogopa.",""
3259,28,7,"Tulimfunulia mama yake Musa kwa kumwambia: Mnyonyeshe. Na utakapomhofia, basi mtie mtoni, na usihofu wala usihuzunike. Hakika Sisi tutamrudisha kwako na tutamfanya miongoni mwa Mitume.",""
3260,28,8,"Basi wakamwokota watu wa Firauni, aje kuwa adui kwao na huzuni. Hakika Firauni na Hamana na majeshi yao walikuwa wenye makosa.",""
3261,28,9,"Na mkewe Firauni alisema, ""Atakuwa kiburudisho cha macho yangu na yako. Msimuuwe! Huenda akatufaa, au tumpange kuwa mwenetu."" Wala wao hawakutambua.",""
3262,28,10,"Na (ufahamu wa) moyo wa mama yake Musa ukawa mtupu. Alikuwa karibu kumdhihirisha, ingelikuwa hatukumtia nguvu moyo wake ili awe miongoni mwa Waumini.",""
3263,28,11,"Naye akamwambia dada yake Musa, ""Mfuatie."" Basi naye akawa anamuangalia kwa mbali bila ya wao kujua.",""
3264,28,12,"Na tukamjaalia awakatae wanyonyeshaji wote tangu mwanzo. Kwa hivyo, dada yake akasema, ""Je, niwaonyesheni watu wa nyumba watakaomlelea huyu, nao pia watakuwa wema kwake?""",""
3265,28,13,"Basi tukamrudisha kwa mama yake ili macho yake yaburudike, wala asihuzunike. Na ajue ya kwamba ahadi ya Mwenyezi Mungu ni ya kweli, lakini wengi wao hawajui.",""
3266,28,14,"Na Musa alipofika utu uzima barabara, tulimpa akili na elimu. Na hivi ndivyo tunavyowalipa wazuri.",""
3267,28,15,"Na akaingia mjini wakati wa kughafilika wenyeji wake, na akakuta humo wanaume wawili wanapigana - mmoja ni katika watu wake, na mwingine katika maadui zake. Kwa hivyo, yule wa kutoka kwa watu wake akamtaka msaada kumpiga adui yake. Kwa hivyo, Musa akampiga ngumi, na akamuua. Akasema, ""Hiki ni katika kitendo cha Shetani. Hakika yeye ni adui, mpotezaji dhahiri.""",""
3268,28,16,"Akasema, ""Mola wangu Mlezi, hakika mimi nimejidhulumu mwenyewe. Basi nisamehe."" Kwa hivyo, akamsamehe; hakika Yeye ni Mwingi wa kusamehe, Mwingi wa kurehemu.",""
3269,28,17,"Akasema, ""Mola wangu Mlezi, kwa yale uliyonineemesha, basi mimi sitakuwa kabisa msaidizi wa wahalifu.""",""
3270,28,18,"Akapambazukiwa mjini asubuhi naye ana hofu, akiangalia huku na huku. Mara yule yule aliyemtaka msaada jana akawa anamuita kwa sauti kubwa amsaidie. Musa akamwambia, ""Hakika wewe ni mgomvi kweli kweli.""",""
3271,28,19,"Basi alipotaka kumshika kwa nguvu yule aliye adui wao wote wawili, akasema, ""Ewe Musa, unataka kuniua kama ulivyomuuwa mwanamume jana? Wewe hutaki isipokuwa kuwa jabari katika ardhi, wala hutaki kuwa miongoni mwa wale watengenezao mambo.""",""
3272,28,20,"Na akaja mbio mwanamume mmoja kutoka sehemu ya mbali mno ya mji, akasema, ""Ewe Musa! Hakika, wakubwa wanashauriana juu yako kukuua. Basi toka! Hakika mimi ni katika wanaokupa nasaha.""",""
3273,28,21,"Basi akatoka humo, naye ana hofu, akiangalia huku na huku. Akasema, ""Mola wangu Mlezi, niokoe kutokana na watu hawa madhalimu.""",""
3274,28,22,"Na alipoelekea upande wa Madyana, alisema, ""Huenda Mola wangu Mlezi akaniongoa njia iliyo sawa.""",""
3275,28,23,"Na alipoyafikia maji ya Madyana, akakuta umati wa watu wananywesha (wanyama wao), na akakuta karibu yao wanawake wawili wanawazuia wanyama wao. Akasema, ""Mna nini?"" Wakasema, ""Hatunyweshi sisi mpaka wamalize hao wachungaji. Na baba yetu ni mzee sana.""",""
3276,28,24,"Basi Musa akawanyweshea; kisha akarudi kivulini, na akasema, ""Mola wangu Mlezi, hakika mimi ni mhitaji wa heri utakayoniteremshia.""",""
3277,28,25,"Basi mmoja katika wale wanawake wawili akamjia, naye anaona haya. Akasema, ""Hakika baba yangu anakuita akulipe ujira wa kutunyweshea."" Basi alipomjia na akamsimulia visa vyake, alisema, ""Usihofu; umekwishaokoka kutokana na watu hao madhalimu.""",""
3278,28,26,"Akasema mmoja katika wale wanawake, ""Ewe baba yetu, muajiri huyu. Hakika mbora zaidi unayeweza kuajiri ni mwenye nguvu na muaminifu.""",""
3279,28,27,"Akasema, ""Hakika mimi ninataka kukuoza mmojawapo katika binti zangu hawa wawili kwa sharti kwamba unitumikie miaka minane. Lakini ukitimiza kumi, basi hiari ni yako. Nami sitaki kukutaabisha. Mwenyezi Mungu akipenda (Inshallah), utanikuta miongoni mwa watu wema.""",""
3280,28,28,"Musa akasema, ""Hayo yamekwisha kuwa baina yangu na wewe. Muda mmojapo nikiumaliza, sitiwi ubayani. Na Mwenyezi Mungu ni Mtegemewa juu ya haya tunayoyasema.""",""
3281,28,29,"Basi Musa alipotimiza muda wake na akasafiri na ahali zake, aliona moto upande wa Mlima 'Turi. Akawaambia ahali zake, ""Ngojeni! Hakika mimi nimeona moto. Labda nitawaletea kutoka huko habari au kijinga cha moto ili mpate kuota moto.""",""
3282,28,30,"Basi alipoufikia, aliitwa kutokea ng'ambo ya bonde la kuliani katika eneo lililobarikiwa kutoka kwenye mti, ""Ewe Musa! Hakika Mimi ni Mwenyezi Mungu, Mola Mlezi wa walimwengu wote.""",""
3283,28,31,"Na tupa chini fimbo yako. Basi alipoiona ikitikisika kama nyoka, akarudi nyuma wala hakutazama. (Akaambiwa), ""Ewe Musa, njoo mbele wala usihofu. Hakika wewe ni miongoni mwa walio katika amani.""",""
3284,28,32,"Ingiza mkono wako kwenye mfuko wako, utatoka mweupe pasipo na ubaya wowote. Na jiambatishe mkono wako ukihisi hofu. Basi hizi ni hoja mbili zitokazo kwa Mola wako Mlezi umpelekee Firauni na wakuu wa umma wake. Hakika hao walikuwa watu wavukao mipaka.",""
3285,28,33,"Akasema, ""Mola wangu Mlezi, hakika mimi nilimuua mtu katika wao, kwa hivyo ninahofu wataniua.",""
3286,28,34,"Na kaka yangu Harun ni fasaha zaidi ulimi wake kuliko mimi. Basi mtume pamoja nami kunisaidia, ili anisadikishe. Hakika mimi ninahofu watanikadhibisha.""",""
3287,28,35,"(Mwenyezi Mungu) akasema, ""Tutautia nguvu mkono wako kwa kaka yako, na tutawapa mamlaka, kwa hivyo hawatawafikilia. Kwa sababu ya Ishara zetu, nyinyi na watakaowafuata ndio mtashinda.""",""
3288,28,36,"Basi Musa alipowafikia na Ishara zetu, walisema, ""Haya si chochote isipokuwa ni uchawi uliozuliwa. Na hatukuyasikia haya kwa baba zetu wa zamani.""",""
3289,28,37,"Na Musa akasema, ""Mola wangu Mlezi ni Mwenye kujua kabisa ni nani anayekuja na uongofu unaotoka kwake, na ni nani atakayekuwa na mwisho mwema wa makazi. Hakika wenye kudhulumu hawatafanikiwa.""",""
3290,28,38,"Na Firauni akasema, ""Enyi waheshimiwa, sijawahi kujua kama mnaye mungu asiyekuwa mimi. Ewe Haman, niwashie moto unichomee udongo, unijengee mnara nipate kumchungulia mungu wa Musa. Na hakika mimi ninamwona yeye ni katika waongo.""",""
3291,28,39,"Na alipanda kiburi yeye na majeshi yake katika ardhi bila ya haki, na wakadhania kuwa hawatarudishwa kwetu.",""
3292,28,40,"Basi tukamshika yeye na majeshi yake, na tukawatupa baharini. Basi hebu angalia ulikuwaje mwisho wa wenye kudhulumu?",""
3293,28,41,"Na tuliwafanya ni waongozi waitao kwenye Moto. Na Siku ya Kiyama hawatanusuriwa.",""
3294,28,42,"Na tukawafuatishia laana katika dunia hii, na Siku ya Kiyama watakuwa miongoni mwa wanaochusha.",""
3295,28,43,"Na hakika bila ya shaka tulimpa Musa Kitabu baada ya kwisha kuziangamiza kaumu za mwanzo, ili kiwafumbue macho watu, na kiwe uongofu, na rehema, ili wapate kukumbuka.",""
3296,28,44,"Wala wewe hukuwa upande wa magharibi tulipompa Musa amri, wala hukuwa katika waliohudhuria.",""
3297,28,45,"Lakini Sisi tuliziumba kaumu, na ukawa mrefu umri juu yao. Wala hukuwa mkazi na watu wa Madyana ukiwasomea Aya zetu. Lakini ni Sisi tuliokuwa tukiwatuma Mitume.",""
3298,28,46,"Wala hukuwa kando ya mlima ule tuliponadi. Lakini ni rehema itokayo kwa Mola wako Mlezi ili uwaonye watu wasiopata kufikiwa na mwonyaji kabla yako, huenda wakakumbuka.",""
3299,28,47,"Na usije kuwasibu msiba kwa iliyoyatanguliza mikono yao, wakasema, ""Ewe Mola wetu Mlezi, mbona hukututumia Mtume nasi, tukafuata Ishara zako, na tukawa miongoni mwa Waumini?""",""
3300,28,48,"Ilipowajia Haki kutoka kwetu, walisema, ""Mbona hakupewa kama aliyopewa Musa?"" Je, kwani wao hawakuyakataa aliyopewa Musa zamani? Walisema, ""Ni wachawi wawili wanasaidiana."" Na wakasema, ""Hakika sisi tunawakataa wote.""",""
3301,28,49,"Sema, ""Basi leteni Kitabu kinachotoka kwa Mwenyezi Mungu kilicho kiongofu zaidi kuliko hivi viwili nikifuate, kama nyinyi ni wakweli.""",""
3302,28,50,"Na ikiwa hawakuitikii, basi jua kuwa wanafuata matamanio yao tu. Na ni nani aliyepotea zaidi kumshinda anayefuata matamanio yake bila ya uongofu utokao kwa Mwenyezi Mungu? Hakika Mwenyezi Mungu hawaongoi watu wenye kudhulumu.",""
3303,28,51,"Na sasa kwa yakini tumewafikishia Neno moja baada ya lingine ili wapate kukumbuka.",""
3304,28,52,"Wale tuliowapa Kitabu kabla yake wanakiamini hiki.",""
3305,28,53,"Na wanaposomewa, wanasema, ""Tunaiamini. Hakika hii ndiyo Haki inayotoka kwa Mola wetu Mlezi. Hakika sisi kabla yake tulikuwa ni Waislamu, tulionyenyekea.""",""
3306,28,54,"Hao watapewa ujira wao mara mbili kwa walivyovumilia, na wakaondoa ubaya kwa wema, na wakatoa katika tulivyowaruzuku.",""
3307,28,55,"Na wanaposikia upuuzi, hujitenga nao na husema, ""Sisi tuna vitendo vyetu, na nyinyi mna vitendo vyenu. Salamun Alaikum (Amani iwe juu yenu)! Sisi hatutaki kujibizana na wajinga.""",""
3308,28,56,"Kwa hakika, wewe humwongoi umpendaye. Lakini Mwenyezi Mungu humwongoa amtakaye. Na Yeye ndiye anawajua zaidi waongokao.",""
3309,28,57,"Na wakasema, ""Tukiufuata uwongofu huu pamoja nawe, tutanyakuliwa kutoka nchi yetu."" Je, kwani Sisi hatukuwaweka imara katika pahala patakatifu, penye amani, ambapo huletewa matunda ya kila aina kuwa ni riziki itokayo kwetu? Lakini wengi wao hawajui.",""
3310,28,58,"Na miji mingapi iliyojifahirisha katika maisha yao tumeiangamiza! Na hayo maskani yao hayakukaliwa tena baada yao, isipokuwa kwa uchache tu. Na Sisi ndio tumekuwa warithi wao.",""
3311,28,59,"Na Mola wako Mlezi haangamizi miji mpaka ampeleke Mtume katika miji yake mikuu awasomee Ishara zetu. Wala hatuiangamizi miji mpaka watu wake wawe madhalimu.",""
3312,28,60,"Na chochote mlichopewa, ni matumizi ya maisha ya dunia na pambo lake. Na yaliyoko kwa Mwenyezi Mungu ndiyo bora na yatakayobaki zaidi. Basi je, hamfahamu?",""
3313,28,61,"Je, yule tuliyemuahidi ahadi nzuri, tena naye akayapata, ni kama tuliyemstarehesha kwa starehe za maisha ya duniani, na kisha Siku ya Kiyama akawa miongoni mwa wanaohudhurishwa?",""
3314,28,62,"Na siku atakapowaita na akasema, ""Wako wapi mliokuwa mkidai kuwa ni washirika wangu?""",""
3315,28,63,"Watasema wale iliyothibiti juu yao kauli, ""Mola wetu Mlezi! Hawa ndio tuliowapoteza. Tuliwapoteza kama tulivyopotea sisi. Tunajitenga nao mbele yako. Hawakuwa wakituabudu sisi.""",""
3316,28,64,"Na itasemwa, ""Waiteni hao miungu wa kishirikina wenu!"" Basi watawaita, lakini hawatawaitikia, na wataiona adhabu; laiti wangelikuwa wameongoka!",""
3317,28,65,"Na siku atakapowaita na akasema, ""Mliwajibu nini Mitume?""",""
3318,28,66,"Basi zitawapotea habari siku hiyo, nao hawataulizana.",""
3319,28,67,"Ama mwenye kutubu na akaamini na akatenda mema, huyo atakuwa miongoni mwa wenye kufaulu.",""
3320,28,68,"Na Mola wako Mlezi huumba na huteua atakavyo. Viumbe hawana hiari. Mwenyezi Mungu ametukuka na ametakasika na hao wanaowashirikisha naye.",""
3321,28,69,"Na Mola wako Mlezi anayajua viliyoyaficha vifua vyao, na wanayoyaweka hadharani.",""
3322,28,70,"Naye ni Mwenyezi Mungu ambaye hapana mungu isipokuwa Yeye. Sifa zote njema ni zake Yeye, mwanzo na mwisho. Na hukumu ni yake Yeye. Na kwake Yeye mtarejeshwa.",""
3323,28,71,"Sema: Mwaonaje, Mwenyezi Mungu angeliufanya usiku umekukalieni moja kwa moja mpaka Siku ya Kiyama, mungu gani asiyekuwa Mwenyezi Mungu atakayewaletea mwangaza? Basi je, hamsikii?",""
3324,28,72,"Sema: Mwaonaje, Mwenyezi Mungu angeliufanya mchana umewakalia moja kwa moja mpaka Siku ya Kiyama, mungu gani asiyekuwa Mwenyezi Mungu atayewaletea usiku mkapumzika humo? Basi je, hamwoni?",""
3325,28,73,"Na ni katika rehema zake amewafanyia usiku na mchana ili mpate kupumzika humo na mtafute fadhila zake, na ili mpate kushukuru.",""
3326,28,74,"Na siku atakapowaita na akasema, ""Wako wapi hao mliokuwa mkidai kuwa ni washirika wangu?""",""
3327,28,75,"Na tutatoa shahidi katika kila umma, na tutasema, ""Leteni hoja zenu!"" Hapo watajua kwamba hakika haki ni ya Mwenyezi Mungu, na yatawapotea yale waliyokuwa wakiyazua.",""
3328,28,76,"Hakika Qaruni alikuwa katika watu wa Musa, lakini aliwafanyia dhuluma. Na tulimpa hazina ambazo funguo zake zinawatopeza watu wenye nguvu kuzibeba. Watu wake walipomwambia, ""Usijigambe! Hakika Mwenyezi Mungu hawapendi wanaojigamba.""",""
3329,28,77,"Na utafute, kwa aliyokupa Mwenyezi Mungu, makazi ya Akhera. Wala usisahau fungu lako la duniani. Nawe fanya wema kama Mwenyezi Mungu alivyokufanyia wema wewe. Wala usitafute kufanya uharibifu katika ardhi. Hakika Mwenyezi Mungu hawapendi wafanyao uharibifu.",""
3330,28,78,"Akasema, ""Kwa hakika nimepewa haya kwa sababu ya elimu niliyo nayo."" Je, hakujua kwamba Mwenyezi Mungu alikwisha waangamiza, katika vizazi vya walio kabla yake, watu waliokuwa wenye nguvu zaidi kuliko yeye, na wenye makundi makubwa zaidi kuliko yake. Na wahalifu hawataulizwa habari ya dhambi zao.""",""
3331,28,79,"Basi akawatokea watu wake katika pambo lake. Wakasema wale waliokuwa wanataka maisha ya duniani, ""Laiti tungelikuwa tunayo kama aliyopewa Qaruni! Hakika yeye ni mwenye bahati kubwa.""",""
3332,28,80,"Na wakasema wale waliopewa elimu, ""Ole wenu! Malipo ya Mwenyezi Mungu ni bora kwa mwenye kuamini na akatenda mema. Wala hawatapewa hayo isipokuwa wenye subira.""",""
3333,28,81,"Basi tukamdidimiza yeye na nyumba yake katika ardhi; wala halikuwepo kundi lolote la kumnusuru kando na Mwenyezi Mungu, wala hakuwa miongoni mwa wanaojinusuru.",""
3334,28,82,"Na wale waliotamani kuwa pahala pake jana, wakawa wanasema, ""Kumbe Mwenyezi Mungu humkunjulia riziki amtakaye katika waja wake, na humkunjia amtakaye. Ingelikuwa Mwenyezi Mungu hakutufanyia hisani, angelitudidimiza. Kumbe makafiri hawafanikiwi!""",""
3335,28,83,"Hayo ndiyo makazi ya Akhera, tumewafanyia wale wasiotaka kujiinua juu katika dunia wala uharibifu. Na mwisho mwema ni wa wacha Mungu.",""
3336,28,84,"Atakayetenda mazuri, atapata malipo bora kuliko hayo mazuri aliyoyatenda. Na atakayetenda mabaya, hawalipwi watendao mabaya isipokuwa yale waliyokuwa wakiyatenda.",""
3337,28,85,"Hakika yule aliyekulazimisha kuifuata Qur-ani, hapana shaka atakurudisha pahala pa marejeo. Sema, ""Mola wangu Mlezi ndiye anayemjua zaidi mwenye kuja na uongofu, na ni nani aliyemo katika upotovu ulio dhahiri.""",""
3338,28,86,"Nawe hukuwa unataraji kuletewa Kitabu; lakini ni rehema tu ya Mola wako Mlezi. Basi kamwe usiwe msaidizi wa makafiri.",""
3339,28,87,"Wala kamwe wasikuzuie kuzifuata Aya za Mwenyezi Mungu baada ya kuteremshiwa wewe. Na lingania kwa Mola wako Mlezi, wala kamwe usiwe miongoni mwa washirikina.",""
3340,28,88,"Wala usimwombe pamoja na Mwenyezi Mungu mungu mwinginewe. Hapana mungu isipokuwa Yeye. Kila kitu kitaangamia isipokuwa uso wake. Hukumu ni yake, na kwake mtarejeshwa.",""
3341,29,1,"Alif Lam Mim.[1]","[1] Herufi hizi ""Alif, Laam, Miim"" na herufi nyinginezo za mkato zilizo mwanzoni mwa sura mbalimbali zinaonyesha hali ya ushindi wa Qur-ani. Kwani, washirikina walipewa changamoto kwayo, lakini wakashindwa na hawakuweza kuipinga, ilhali inajumuisha herufi hizi zinazounda lugha ya Kiarabu. Kwa hivyo, kutoweza kwa Waarabu kuleta kitu kama hicho - ingawa walikuwa ndio watu wenye ufasaha zaidi - kunaonyesha kwamba Qur-ani ni ufunuo (wahyi) kutoka kwa Mwenyezi Mungu."
3342,29,2,"Je, watu wanadhani kwamba wataachwa kwa kuwa wanasema, ""Tumeamini."" Nao wasijaribiwe?",""
3343,29,3,"Hakika tuliwajaribu waliokuwa kabla yao, na kwa yakini Mwenyezi Mungu atawatambulisha wale walio wakweli na atawatambulisha waongo.",""
3344,29,4,"Au wale wanaotenda maovu wanadhani kwamba watatushinda? Ni hukumu mbaya mno hiyo wanayohukumu.",""
3345,29,5,"Mwenye kutaraji kukutana na Mwenyezi Mungu, basi hakika miadi ya Mwenyezi Mungu itafika bila ya shaka. Naye ni Mwenye kusikia, Mwenye kujua zaidi.",""
3346,29,6,"Na anayefanya juhudi, basi bila ya shaka anafanya juhudi kwa ajili ya nafsi yake. Hakika Mwenyezi Mungu si mhitaji wa walimwengu.",""
3347,29,7,"Na wale walioamini na wakatenda mema, kwa yakini tutawafutia makosa yao, na bila shaka tutawalipa bora ya waliyokuwa wakiyatenda.",""
3348,29,8,"Na tumemuusia mwanadamu kuwafanyia wema wazazi wake. Na ikiwa watapambana nawe ili unishirikishe Mimi na yale usiyokuwa na elimu nayo, basi usiwatii. Kwangu Mimi ndiyo marejeo yenu, na nitawaambia yale mliyokuwa mkiyatenda.",""
3349,29,9,"Na wale walioamini na wakatenda mema, bila ya shaka tutawatia miongoni mwa watu wema.",""
3350,29,10,"Na katika watu yupo yule anayesema, ""Tumemuamini Mwenyezi Mungu."" Lakini anapopewa maudhi kwa sababu ya Mwenyezi Mungu, anayafanya mateso ya watu kama ni adhabu ya Mwenyezi Mungu. Na inapokuja nusura kutoka kwa Mola wako Mlezi, kwa yakini husema, ""Hakika sisi tulikuwa pamoja nanyi."" Kwani Mwenyezi Mungu hayajui zaidi yaliyomo vifuani mwa walimwengu?",""
3351,29,11,"Na hapana shaka Mwenyezi Mungu atawajua wale walioamini, na atawajua wanafiki.",""
3352,29,12,"Na wale waliokufuru waliwaambia wale walioamini, ""Fuateni njia yetu, nasi tutayabeba makosa yenu."" Wala wao hawatabeba katika makosa yao chochote kile. Hakika hao ni waongo.",""
3353,29,13,"Na hapana shaka wataibeba mizigo yao na mizigo mingine pamoja na mizigo yao. Na kwa yakini wataulizwa Siku ya Kiyama juu ya yale waliyokuwa wakiyazua.",""
3354,29,14,"Na hakika tulimtuma Nuhu kwa watu wake, na akakaa nao miaka elfu kasoro miaka hamsini. Basi tufani ikawachukua, nao ni madhalimu.",""
3355,29,15,"Nasi tukamwokoa yeye na wenziwe wa katika safina, na tukaifanya kuwa ni Ishara kwa walimwengu wote.",""
3356,29,16,"Na Ibrahim pale alipowaambia watu wake, ""Muabuduni Mwenyezi Mungu, na mcheni Yeye. Hiyo ndiyo heri yenu, ikiwa nyinyi mnajua.",""
3357,29,17,"Hakika nyinyi mnaabudu tu masanamu badala ya Mwenyezi Mungu, na mnazua uzushi. Hakika hao mnaowaabudu badala ya Mwenyezi Mungu hawawamilikii riziki yoyote. Basi tafuteni riziki kutoka kwa Mwenyezi Mungu, na mumuabudu Yeye, na mumshukuru Yeye. Kwake Yeye ndiko mtarudishwa.",""
