"Translation Info:
#---------------------------
2824,24,33,"33. እነዚያም የማግቢያን ጣጣ የማያገኙ ሰዎች አላህ ከችሮታው እስከሚያከብራቸው ድረስ ይጠብቁ። እነዚያንም እጆቻችሁ ከጨበጧቸው አገልጋዮች መካከል ገንዘብ ሰጥተው ነጻ ለመውጣት መጻጻፍን የሚፈልጉትን ከእነርሱ መልካም ነገርን ብታውቁ (ብታዩ) ተጻጻፏቸው:: አላህ ከሰጣችሁ ገንዘብም ስጧቸው:: ሴቶች ባሮቻችሁንም መጠበቅን ከፈለጉ የቅርቢቱን ህይወት ጥቅም ለመፈለግ ብላችሁ በዝሙት ተግባር ላይ አታስገድዷቸው:: የሚያስገድዳቸዉም ሰው አላህ ከመገደዳቸው በኋላ ለተገደዱት መሓሪና አዛኝ ነውና::",""
2825,24,34,"34. (ሰዎች ሆይ!) ወደ እናንተ አብራሪ የሆኑን አናቅጽ ከእነዚያ ከበፊታችሁ ካለፉትም ምሳሌዎች ዓይነት ምሳሌን ለጥንቁቆችም መገሰጫን በእርግጥ አወረድን::",""
2826,24,35,"35. አላህ የሰማያትና የምድር ብርሃን (አብሪ) ነው፤ የብርሃኑ ምሳሌ በውስጡ መብራት እንዳለባት ዝግ መስኮት፤ መብራቱ በብርጭቆ ውስጥ የሆነ፤ ብርጭቆው ደግሞ ፍጹም ሉላዊ ክብ የምትመስል ምስራቃዊም ምዕራባዊም ካልሆነች፤ ከተባረከች የወይራ ዛፍ ዘይቷ እሳት ባይነካዉም እንኳ ሊያበራ የሚቀርብ ከሆነች ዘይት የሚቃጠል እንደሆነ መብራት ነው:: ይህ በብርሃን ላይ የሆነ ብርሃን ነው:: አላህ ወደ ብርሃኑ የሚሻውን ሰው ይመራል:: አላህም ለሰዎች ምሳሌዎችን ያቀርባል። አላህ በነገሩ ሁሉ ላይ አዋቂ ነውና።",""
2827,24,36,"36. አላህ እንዲከበሩና ስሙ በውስጣቸው እንዲወሳ ባዘዘው ቤቶች ውስጥ አወድሱት:: በውስጧ በጧትና በማታ ለርሱ ያጠሩታል።",""
2828,24,37,"37. አላህን ከማውሳትና ሶላትን ከመስገድ ዘካንም ከመስጠት ንግድም ሽያጭም የማያታልላቸው ልቦችና ዓይኖች በእርሱ የሚገላበጡበትን ቀን የሚፈሩ የሆኑ ሰዎች ያጠሩታል::",""
2829,24,38,"38. አላህም የሰሩትን ስራ መልካሙን ሊመነዳቸው ከችሮታዉም ሊጨምርላቸው ያጠሩታል:: አላህም ለሚሻው ሁሉ ያለ ግምት ይሰጣል::",""
2830,24,39,"39. እነዚያም በአላህ የካዱት ሰዎች መልካም ስራዎቻቸው በበረሃ ሜዳ እንዳለ ሲሪብዱ ነው:: ሲሪብዱ ውሃ የጠማው ሰው እንደውሃ አስቦት በቀረቡት ጊዜ ምንም ነገር ሆኖ እንደማያገኘው ነው፤ አላህንም እስፍራው ዘንድ ያገኘዋል:: ምርመራውንም ይሞላለታል፤ አላህም ምርመራው ፈጣን ነው።",""
2831,24,40,"40. (መልዕክተኛችን ሙሐመድ ሆይ!) ወይም መጥፎ ስራዎቻቸው ከበላዩ ማዕበል ከበላዩ ደመና ያለበት ማዕበል በሚሸፍነው ጥልቅ ባህር ውስጥ እንዳሉ ጨለማዎች ነው:: እነዚያ ከፊላቸው ከከፊሉ በላይ ድርብርብ የሆኑ ጨለማዎች ናቸው:: በዚህች የተሞከረ ሰው እጁን ባወጣ ጊዜ ሊያያት አይደርስም:: አላህ ለእርሱ ብርሃንን ያላደረገለት ሰው ሁሉ ለእርሱ ምንጊዜም ምንም ብርሃን የለዉም::",""
2832,24,41,"41. (መልዕክተኛችን ሙሐመድ ሆይ!) አላህ በሰማያትና በምድር ላይ ያለ ሁሉ በራሪዎችም ክንፎቻቸውን በአየር ላይ ያንሳፈፉ ሆነው ለእርሱ የሚያጠሩ መሆናቸውን አላወቅህምን? ሁሉም ስግደቱንና ማጥራቱን በእርግጥ አወቀ:: አላህ የሚሰሩትን ሁሉ አዋቂ ነውና::",""
2833,24,42,"42. የሰማያትም ሆነ የምድር ግዛት የአላህ ነው:: መመለሻም ወደ አላህ ነው::",""
2834,24,43,"43. (መልዕክተኛችን ሙሐመድ ሆይ!) አላህ ደመናን የሚነዳ መሆኑን አላየህምን? ከዚያም ከፊሉን ከከፊሉ ያገናኛል፤ ከዚያም የተደራረበ ያደርገዋል፤ ዝናቡንም ከመካከሉ የሚወጣ ሆኖ ታየዋለህ፤ ከሰማይም ከደመናም በውስጡ ካሉት ጋራዎችም በረዶን ያወርዳል:: በእርሱም የሚሻውን ሰው በጉዳት ይነካል:: ከሻዉም ሰው ላይ ይመልሰዋል:: የብልጭታው ብርሃን ዓይኖችን ሊወስድ ይቀርባል::",""
2835,24,44,"44. አላህ ሌሊትንና ቀንን ያገላብጣል፤ በዚህም ለአስተዋዮች በእርግጥ ማስረጃ አለበት።",""
2836,24,45,"45. አላህም ተንቀሳቃሽን ሁሉ ከውሃ ፈጠረ:: ከእነርሱም መካከል በሆዱ ላይ የሚሄድ አለ፤ ከእነርሱም መካከል በሁለት እግሮቹ ላይ የሚሄድ አለ፤ ከእነርሱም መካከል በአራት እግሩ የሚሄድ አለ:: አላህ የሚሻውን ሁሉ ይፈጥራል:: አላህ በነገሩ ሁሉ ላይ ቻይ ነውና::",""
2837,24,46,"46. አብራሪን አናቅጽ በእርግጥ አወረድን፤ አላህ የሚሻውን ወደ ቀጥተኛ መንገድ ይመራዋል::",""
2838,24,47,"47. (አስመሳዮች) «በአላህና በመልዕክተኛው አምነናል ታዘናልም» ይላሉ። ከዚያም ከዚህ በኋላ ከእነርሱ ከፊሉ ይሸሻል:: እነዚያም ትክክለኛ አማኞች አይደሉም::",""
2839,24,48,"48. ወደ አላህና ወደ መልዕክተኛዉም በመካከላቸው ለሚከሰቱ ጉዳዮች ሊፈርድ በተጠሩ ጊዜ ከእነርሱ መካከል ከፊሉ ወዲያውኑ ይሸሻሉ::",""
2840,24,49,"49. እውነቱም (ሐቁ) ለእነርሱ ቢሆን ወደ እርሱ ታዛዣች ሆነው ይመጣሉ።",""
2841,24,50,"50. በልቦቻቸው ውስጥ በሽታ አለን? ወይስ በነብይነቱ ተጠራጠሩን? ወይስ አላህና መልዕክተኛው በእነርሱ ላይ የሚበድሉ መሆንን ይፈራሉን? ይልቁንም እነዚያ እነርሱ በዳዮቹ ናቸው::",""
2842,24,51,"51. የምዕምናን ቃል ግን የነበረው ወደ አላህና ወደ መልዕክተኛው በመካከላቸው ሊፈርድ በተጠሩ ጊዜ «ሰማን ታዘዝንም» ማለት ብቻ ነው:: እነዚህ ማለት እነዚያ የፈለጉትን የሚያገኙቱ ናቸው::",""
2843,24,52,"52. አላህንና መልዕክተኛውን የሚታዘዝ፤ አላህንም የሚፈራና ቁጣውን የሚጠነቀቀው፤ ፍላጎታቸውን የሚያገኙ እነዚያ እነርሱ ናቸው።",""
2844,24,53,"53. (መልዕክተኛችን ሙሐመድ ሆይ!) ለዘመቻ ብታዛቸው በእርግጥ እንደሚወጡ የጠነከሩ መሓላዎቻቸውን በአላህ ስም ይምላሉ፤ «አትማሉ:: የታወቀ የንፍቅና መታዘዝ ነውና:: አላህ በምትሰሩት ነገር ሁሉ ውስጠ አዋቂ ነው።» በላቸው።",""
2845,24,54,"54. (መልዕክተኛችን ሙሐመድ ሆይ! ሙስሊሞች ሆይ!) «አላህንና መልዕክተኛውንም ታዘዙ:: ብትሸሹም አትጎዱትም:: በእርሱ ላይ ያለበት የተገደደውን ማድረስ ብቻ ነው:: በእናንተም ላይ ያለባችሁ የተገደዳችሁትን መታዘዝ ብቻ ነው:: ብትታዘዙትም ወደ ቀናው መንገድ ትመራላችሁ በመልዕክተኛው ላይ ግልጽ ማድረስ እንጂ ሌላ የለበትምና።» በላቸው።",""
2846,24,55,"55. አላህ እነዚያን ከናንተ መካከል በትክክል ያመኑትንና መልካም ስራዎችን የሰሩትን እነዚያን ከእነርሱ በፊት የነበሩትን እንደተካቸው ሁሉ በምድር ላይ በእርግጥ ሊተካቸው፤ ለእነርሱም ያንን የወደደላቸውን ሃይማኖታቸውን ሊያደላድልላቸው፤ ከፍርሃታቸዉም በኋላ ደህናነትን ሊለውጥላቸው የተስፋን ቃል ሰጥቷቸዋል:: በእኔ ምንንም የማያጋሩ ሆነው ሊገዙኝ ነው፤ ከዚያም በኋላ በሱ የካዱ ሰዎች እነዚያ አመጸኞች ማለት እነርሱ ብቻ ናቸው::",""
2847,24,56,"56. (ሙስሊሞች ሆይ!) ይታዘንላችሁ ዘንድ ሶላትን አስተካክላችሁ ስገዱ፣ ምጽዋትንም ስጡ፣ መልዕክተኛውንም ታዘዙ።",""
2848,24,57,"57. እነዚያን በአላህ የካዱትን በምድር ውስጥ የሚያቅቱ አድርገህ አታስብ፤ መኖሪያቸውም እሳት ናት:: ገሀነም በእርግጥም ምንኛ ትከፋ።",""
2849,24,58,"58. እናንተ ያመናችሁ ሆይ! እነዚያ እጆቻችሁ የጨበጧቸው ባሮች እነዚያም ከናንተ መካከል ለአካለ መጠን ያልደረሱት (ህፃናት) በሶስት ጊዜ: ከጎህ ስግደት በፊት፤ በቀትር ልብሶቻችሁን በምታወልቁበት ጊዜና ከምሽት ስግደትም በኋላ ወደ እናንተ ለመግባት ሲፈልጉ ያስፈቅዷችሁ:: እነዚህ የእናንተ ሶስት የሐፍረተ ገላ መግለጫ ጊዜያቶች ናቸውና:: ከእነዚህ በኋላ ግን በእናንተም ሆነ በነሱ ላይ (ያለፈቃድ በመግባት) ኃጢአት የለም:: እናንተን ለማገልገል በዙሪያችሁ ዟሪዎች ናቸውና:: ከፊላችሁ በከፊሉ ላይ ዟሪ ነውና፤ ልክ እንደዚሁ አላህ ለእናንተ ህግጋቱን ይገልጽላችኋል:: አላህ ሁሉን አዋቂና ጥበበኛ ነውና::",""
2850,24,59,"59. ከናንተም መካከል ለአቅመ አዳም በደረሱ ጊዜ እነዚያ ከእነርሱ በፊት የነበሩት ታላላቆች እንዳስፈቀዷችሁ ያስፈቅዱ:: ልክ እንደዚሁ አላህ ለእናንተ አንቀፆቹን ያብራራል:: አላህ ሁሉን አዋቂና ጥበበኛ ነው::",""
2851,24,60,"60. (ሙስሊሞች ሆይ!) እነዚያ ጋብቻን የማይፈልጉት ባልቴቶች በጌጥ የተገለጹ ሳይሆኑ የላይ ልብሶቻቸውን ቢጥሉ በእርሱ ኃጢአት የለባቸዉም:: ግን መጠበቃቸው ለእነርሱ የተሻለ ነው:: አላህም ለሚባለው ሁሉ ሰሚ ለሁሉም አዋቂ ነው::",""
2852,24,61,"61. (ከሰዎች ጋር በመብላት) በዕውር (አይነስውር) ላይ ኃጢአት የለበትም:: በአንካሳም ላይ ኃጢአት የለበትም:: በበሽተኛም ላይ ኃጢአት የለበትም:: በነፍሶቻችሁም ላይ ከቤቶቻችሁ ወይም ከአባቶቻችሁ ቤቶች ወይም ከእናቶቻችሁ ቤቶች ወይም ከውድሞቻችሁ ቤቶች ወይም ከእህቶቻችሁ ቤቶች፤ ወይም ከአባት ወንድሞች አጎቶቻችሁ ቤቶች፤ ወይም ከአባት እህቶች አክስቶቻችሁ ቤቶች ወይም ከእናት ወንድሞች የሹሞቻችሁ ቤቶች፤ ወይም ከእናት እህቶች የሜዎቻችሁ ቤቶች ወይም መክፈቻዎችን ከያዛችሁት ቤት ወይም ከወዳጃችሁ ቤት ብትበሉ ኃጢአት የለባችሁም:: ተሰብስባችሁ ወይም ተለያይታችሁ ብትበሉ በእናንተ ላይ ምንም ኃጢአት የለባችሁም:: ቤቶችንም በገባችሁ ጊዜ ከአላህ ዘንድ የሆነችን የተባረከች መልካም ሰላምታ በነፍሶቻችሁ ላይ ሰላም በሉ:: ልክ እንደዚህ አላህ አናቅጽን ለእናንተ ያብራራል፤ ልታውቁ ይከጅላልና::",""
2853,24,62,"62. (መልዕክተኛችን ሙሐመድ ሆይ!) ትክክለኛ አማኞች ማለት እነዚያ በአላህና በመልዕክተኛው ያመኑት:: ከመልዕክተኛው ጋር በሚሰበሰብ ጉዳይ ላይ በሆኑ ጊዜ እስከሚያስፈቅዱት ድረስ የማይሄዱት ብቻ ናቸው:: እነዚያ የሚያስፈቅዱህ እርሱ እነዚያ በትክክል በአላህና በመልዕክተኛው የሚያምኑት ናቸው:: ለግል ጉዳያቸዉም ፈቃድ በጠየቁህ ጊዜ ከእነርሱ ላሻኸው ሰው ፍቀድለት:: ለእነርሱም ከአላህ ምህረትን ለምንላቸው:: አላህ መሓሪና አዛኝ ነውና::",""
2854,24,63,"63. አማኞች ሆይ በመካከላችሁ የመልዕክተኛውን ጥሪ ከፊላችሁ ከፊሉን እንደመጥራት አታድርጉት:: ከናንተ ውስጥ እነዚያን እየተከለሉ በመሽሎክሎክ የሚወጡትን አላህ በእርግጥ ያውቃቸዋል:: እነዚያም ትእዛዙን የሚጥሱ ሁሉ መከራ እንዳትደርስባቸው ወይም አሳማሚ ቅጣት እንዳያገኛቸው ይጠንቀቁ::",""
2855,24,64,"64. (ሙስሊሞች ሆይ! አስተዉሉ) በሰማያትና በምድር ያለው ሁሉ የአላህ ብቻ ነው:: እናንተ በእርሱ ላይ ያላችሁበትን ሁኔታ በእርግጥ ያውቃል:: ወደ እርሱ የሚመለሱበትን ቀንም ያውቃል:: ከዚያ የሰሩትንም ሁሉ ይነግራቸዋል:: አላህም ነገሩን ሁሉ አዋቂ ነውና::",""
2856,25,1,"1. ያ ፉርቃንን (እውነትን ከውሸት የሚለየውን) ቁርኣን በባሪያው ላይ ለዓለማት አስፈራሪ ይሆን ዘንድ ያወረደው (አምላክ) ክብሩ ላቀ (ጥራት ተገባው)።",""
2857,25,2,"2. አላህ ያ የሰማያትና የምድር ንግስና የእርሱ ብቻ የሆነ፤ ልጅንም ያልያዘ (ልጅም የሌለው)፤ በንግስናዉም ተጋሪ የሌለው፤ ሁሉንም ነገር የፈጠረና በትክክልም (በስርአት) የመጠነው አምላክ ነው።",""
2858,25,3,"3. ከሓዲያን ከእርሱ ከአላህ ሌላ ምንንም የማይፈጥሩንና እነርሱ ራሳቸው የሚፈጠሩ፤ ለነፍሶቻቸዉም (ከራሳቸው ላይ) ጉዳትን መከላከልም ሆነ ለራሳቸው ጥቅምን ማምጣት (ማስከበር) የማይችሉ፤ ለሞት ማብቃትም ሆነ ህይወትን መለገስና ከሞት መቀስቀስንም የማይችሉን አማልክትን አምላክ አድርገው ያዙ።",""
2859,25,4,"4. እነዚያ በአላህ የካዱ ሰዎች «ይህ ቁርኣን እርሱ (ሙሐመድ) በራሱ የቀጠፈውና በእርሱም ላይ ሌሎች ህዝቦች ያገዙት ውሸት እንጂ ሌላ አይደለም።» አሉ። በእርግጥም በደልንና እብለትን ፈጸሙ።",""
2860,25,5,"5. «እነዚህ የመጀመሪያ ሰዎች ተረቶች (አፈታሪክ) ናቸው። አስጽፎታል፤ እናም በእርሱ ላይ ጧትና ማታ ትነበብለታለች።» አሉ።",""
2861,25,6,"6. (መልዕክተኛችን ሙሐመድ ሆይ!) «ያ በሰማያትና በምድር ውስጥ ያለን ምስጢር የሚያውቀው አወረደው:: እርሱ መሓሪና አዛኝ ነውና።» በላቸው።",""
2862,25,7,"7. አሉም: «ይህ መልዕክተኛ ምን አይነት መልዕክተኛ ነው? ምግብ የሚመገብ ወደ ገበያ የሚመላለስ፤ ከእርሱ ጋር አስፈራሪ ይሆን ዘንድ ወደ እርሱ መልአክ (በገሃድ) አይወረድም ኖሯልን?",""
2863,25,8,"8. «ወይም ወደ እርሱ ድልብ አይሰጠዉምን? ወይም ከእርሷ የሚበላባት አትክልት ለእርሱ አትኖረዉምን?» አሉ። «በዳዮችም ላመኑት የተደገመበትን ሰው እንጂ ሌላን አትከተሉም።» አሉ።",""
2864,25,9,"9.(መልዕክተኛችን ሙሐመድ ሆይ!) ላንተ ምሳሌዎችን እንዴት እንዳደረጉልህና ከዚያም እንዴት እንደ ተሳሳቱ ተመልከት:: ወደ እውነት ለመድረስ መንገድንም አይችሉም::",""
2865,25,10,"10. ያ ቢሻ ከዚህ ካሉት የተሻለን ከስሮቻቸው ወንዞች የሚፈሱባቸው አትክልት ስፍራዎችን ላንተ የሚያደርግልህ ህንጻ ቤቶችንም የሚያደርግልህ የሆነው ጌታ ችሮታው በዛ:: (ክብሩ ላቀ)",""
2866,25,11,"11. ይልቁንም እነርሱ በትንሳኤ አስተባበሉ:: በትንሳኤ ላስተባበለም ሁሉ አቃጣይ እሳት አዘጋጅተናል::",""
2867,25,12,"12. ከሩቅ ስፍራ ባየቻቸው ጊዜ የእርሷን የቁጭት መገንፈልንና ማናፋትን ይሰማሉ::",""
2868,25,13,"13. ከጓደኞቻቸው ጋር (ከሰይጣኖቻቸው ጋር) በአንድ የታሰሩ ሆነዉም ከእርሷ በጠባብ ስፍራ በተጣሉ ጊዜ በዚያ ስፍራ ጥፋትን ይጠራሉ:: (ዋ ጥፋታችን! ይላሉ)።",""
2869,25,14,"14. ዛሬማ አንድን ጥፋት ብቻ አትጥሩ:: ይልቁንም ብዙን ጥፋት ጥሩ ይባላሉ::",""
2870,25,15,"15. (መልዕክተኛችን ሙሐመድ ሆይ!) (እንዲህ) በላቸው: «ይህ የተሻለ ነውን? ወይስ ጥንቁቆቹ ተስፋ የተሰጡት የዘልዓለሟ ገነት?» ገነት ለእነርሱ ምንዳና መመለሻ ሆነች።",""
2871,25,16,"16. (መልዕክተኛችን ሙሐመድ ሆይ!) ለእነርሱ በውስጧ ዘውታሪዎች ሆነው የሚፈልጉት ሁሉ አለላቸው:: ይህ ተስፋ ከጌታህ ሊለመን የሚገባው ተስፋ ነው::",""
2872,25,17,"17. እነርሱንና ከአላህ ሌላ የሚገዟቸውን የሚሰበስብበትንና «እናንተ እነዚህን ባሮቼን አሳሳታችሁን? ወይስ እነርሱው እራሳቸው መንገድን ሳቱ?» የሚልበትን ቀን አስታውስ።",""
2873,25,18,"18. (ተመላኪዎቹም): «አላህ ሆይ! ጥራት ይገባህ:: ከአንተ ሌላ ረዳቶችን ልንይዝ አይገባንም:: ግን እነርሱንም ሆነ አባቶቻቸውን መገንዘብን እስከ ተውና ጠፊ ህዝቦችም እስከሚሆኑ ድረስ አጣቀምካቸው።» ይላሉ።",""
2874,25,19,"19. በምትሉትም አማልክቶቻችሁ አስዋሹዋችሁ:: ቅጣቴን መገፍተርንም ሆነ እራሳችሁን መርዳት አትችሉም:: ከናንተም የሚበድልን ሰው ታላቅን ቅጣት እናቀምሰዋለን:: (ይባላሉ።)",""
2875,25,20,"20. (መልዕክተኛችን ሙሐመድ ሆይ!) ካንተ በፊትም ከመልዕክተኞች እነርሱ በእርግጥ ምግብን የሚበሉ በገበያዎችም የሚሄዱ ሆነው እንጂ አላክንም:: ከፊላችሁንም ለከፊሉ ፈተና አድርገናል:: ትታገሳላችሁን? ጌታህም ተመልካች ነው::",""
2876,25,21,"21. እነዚያ መገናኘታችንን የማይጠብቁ ሰዎች «በእኛ ላይ ለምን መላእክት አልወረደም ወይም ጌታችንን ለምን አናይም?» አሉ። በነፍሶቻቸው ውስጥ በእርግጥ ኮሩ። ታላቅንም አመጽ አመጹ።",""
2877,25,22,"22. መላዕክትን በሚያዩበት ቀን በዚያ ጊዜ ለአመጸኞች የምስራች የላቸዉም። (መላዕክቱም) «የተከለከለ ክልክል» ይላሉ።",""
2878,25,23,"23. ወደ ሰሩት ስራም እናስባለን:: ከዚያም እንደ ተበተነ ትቢያ እናደርገዋለን::",""
2879,25,24,"24. የገነት ሰዎች በዚያ ቀን በመርጊያ የተሻሉ በማረፊያም በጣም ያማሩ ናቸው::",""
2880,25,25,"25. (መልዕክተኛችን ሙሐመድ ሆይ!) ሰማይ በደመና የምትቀደድበትንና መላእክትም መውረድን የሚወርዱበትን ቀን አስታውስ።",""
2881,25,26,"26. እውነተኛው ንግስና በዚያ ቀን ለአር-ረህማን ብቻ ነው:: በከሓዲያን ላይ አስቸጋሪ ቀን ነው::",""
2882,25,27,"27. (መልዕክተኛችን ሙሐመድ ሆይ!) በዳይም «ዋ ምኞቴ! ከመልዕክተኛው ጋር ቀጥተኛን መንገድ ምነው ይዤ በሆነ፤ እያለ (በጸጸት) ሁለት እጆችን የሚነክስበትን ቀን (አስታውስ)::",""
2883,25,28,"28. «ዋ ጥፋቴ! እገሌን በወዳጅነት ባልያዝኩ ኖሮ እመኛለሁ።",""
2884,25,29,"29. (የእምነት ቃል የሆነው) «ቁርኣን ከመጣልኝ በኋላ ከማስታወስ በእርግጥ አሳሳተኝ።» ይላል:: ሰይጣንም ለሰው አጋላጭ ነውና።",""
2885,25,30,"30. መልዕክተኛዉም (ሙሐመድ) «ጌታዬ ሆይ! ህዝቦቼ ይህንን ቁርኣን የተተወ ነገር አደረጉት።» አለ።",""
2886,25,31,"31. ልክ እንደዚሁም ለነብያቱ ሁሉ ከአመጸኞች የሆነ ጠላትን አድርገናል:: መሪነትና ረዳትነት በጌታህ በቃ።",""
2887,25,32,"32. እነዚያ በአላህ የካዱ ሰዎችም «ቁርኣንን በእርሱ ላይ ለምን በጠቅላላ በአንድ ጊዜ አልተወረደለትም።» አሉ። ልክ እንደዚሁ በእርሱ ልብህን ልናረጋ (ከፋፍለን በተለያየ አወረድነው):: ቀስ በቀስ መለያየትንም ለየነው::",""
2888,25,33,"33. (መልዕክተኛችን ሙሐመድ ሆይ!) በየትኛዉም ጥያቄ አይመጡብህም እውነተኛውን መልስና መልካም ፍቹንም የምናመጣልህ ብንሆን እንጅ::",""
2889,25,34,"34. እነዚያ በፊቶቻቻው ላይ እየተጎተቱ ወደ ገሀነም የሚሰበሰቡት እነዚያ ስፍራቸው የከፋ መንገዳቸዉም የጠመመ ናቸው።",""
2890,25,35,"35. በእርግጥም ለሙሳ መጽሐፍን ሰጠነው:: ከእርሱም ጋር ወንድሙን ሃሩንን ረዳት አደረግንለት::",""
2891,25,36,"36. «ወደ እነዚያም በተዓምራታችን ወደ አስተባበሉት ህዝቦች ሂዱ።» አልናቸው። (አስዋሿቸዉም) ማጥፋትንም አጠፋናቸው።",""
2892,25,37,"37. የኑህን ሰዎችም መልዕክተኞችን ባስተባበሉ ጊዜ አሰመጥናቸው:: ለሰዎችም መገሰጫ አደረግናቸው፤ ለበደለኞችም አሳማሚን ቅጣት አዘጋጅተናል::",""
2893,25,38,"38. ዓድንም፤ሰሙድንም፤ የረስ ሰዎችንና በዚህ መካከል የነበሩትንም ብዙ የክፍለ ዘመናት ህዝቦችንም አጠፋን።",""
2894,25,39,"39. ሁሉንም (ገሠጽን):: ለእነርሱ ምሳሌዎችን ገለጽን:: ሁሉንም ማጥፋትን አጠፋናቸዉም::",""
2895,25,40,"40. በዚያችም ክፉ ዝናብን በተዘነበችው ከተማ ላይ (የመካ ከሓዲያን) በእርግጥ መጥተዋል:: የሚያዩዋት አልነበሩምን? በእውነቱ መቀስቀስን የማይፈሩ ነበሩ::",""
2896,25,41,"41. (መልዕክተኛችን ሙሐመድ ሆይ!) ባዩህም ጊዜ (እንዲህ) እያሉ መሳለቂያ እንጅ ሌላ አያደርጉህም: «ያ አላህ መልዕክተኛ እድርጎ የላከው ይህ ነውን?",""
2897,25,42,"42. «እነሆ በእርሷ ላይ መታገሳችን (ጽናታችን) ባልነበረ ኖሮ ከአማልክቶቻችን ሊያሳስተን ቀርቦ ነበር።» ሲሉም ይሳለቃሉ:: ወደ ፊትም ቅጣትን በሚያዩ ጊዜ መንገድን በጣም የተሳሳተው ማን እንደ ሆነ በእርግጥ ያኔ ያውቃሉ::",""
2898,25,43,"43. (መልዕክተኛችን ሙሐመድ ሆይ!) ፍላጎቱን አምላኩ አድርጎ የያዘን ሰው አየህን? አንተም በእርሱ ላይ ጠባቂ ትሆናለህን?",""
2899,25,44,"44. ይልቁንም አብዛኛዎቻቸው የሚሰሙ ወይም የሚያውቁ መሆናቸውን ታስባለህን? እነርሱ እንደ እንስሳዎች እንጂ ሌላ አይደሉም:: ከቶውንም እነርሱ ከእንስሳዎች በባሰ መንገድን የተሳሳቱ ናቸው::",""
2900,25,45,"45. (መልዕክተኛችን ሙሐመድ ሆይ!) ጌታህ ጥላን እንዴት እንደ ዘረጋ አላየህምን? በሻም ኖሮ የረጋ ባደረገው ነበር:: ከዚያ ጸሐይን በእርሱ ላይ ምልክት አደረግን።",""
2901,25,46,"46. ከዚያም ቀስ በቀስ ወደ እኛ ሰበሰብነው::",""
2902,25,47,"47. እርሱም ያ ለእናንተ ሌሊትን ልብስ እንቅልፍንም ማረፊያ ያደረገ:: ቀንንም መተኛ ያደረገላችሁ አምላክ ነው።",""
2903,25,48,"48. እርሱ (አላህ) ያ ንፋሶችን አብሳሪዎች ሲሆኑ ከዝናቡ በስተፊት የላከ ነው:: ከሰማይም አጥሪ ውሃን አወረድን::",""
2904,25,49,"49. በእርሱ የሞተችን ሀገር ህያው ልናደርግበት፤ ከፈጠርነዉም ፍጡር እንስሳዎችንና ብዙ ሰዎችንም ልናጠጣበት አወረድነው።",""
2905,25,50,"50. ጸጋችንን ይገነዘቡም ዘንድ በመካከላቸው ከፋፈልነው አበላለጥነዉም:: ግን አብዛኛዎቹ ሰዎች ክህደትን እንጂ እንቢ አሉ::",""
2906,25,51,"51. በሻንም ኖሮ በየከተማይቱ አስፈራሪን በላክን ነበር::",""
2907,25,52,"52. ከሓዲያንን አትታዘዛቸው:: በእርሱም (በቁርኣን) ታላቅን ትግል ታገላቸው::",""
2908,25,53,"53. እርሱ ያ ሁለትን ባህሮች አጎራብቶ የለቀቀ ነው:: አንዱ ጥም የሚቆርጥና ጣፋጭ ነው:: ሌላኛው ደግሞ የሚመረግግ ጨው ነው:: በመካከላቸዉም ከመቀላቀል መለያንና የተከለለን ክልል ያደረገ ነው::",""
2909,25,54,"54. እርሱም ያ ከውሃ ሰውን የፈጠረ የዝምድናና የአማችም ባለቤት ያደረገው ነው:: ጌታህም ሁሉን ነገር ቻይ ነው::",""
2910,25,55,"55. ከአላህ ሌላ የማይጠቅማቸውንና የማይጎዳቸውን አካል ይገዛሉ:: ከሓዲ በጌታው ላይ (በማመጽ ለሰይጣን) ረዳት ነው::",""
2911,25,56,"56. (መልዕክተኛችን ሙሐመድ ሆይ!) አብሳሪና አስፈራሪ አድርገን እንጂ አላክንህም::",""
2912,25,57,"57. (መልዕክተኛችን ሙሐመድ ሆይ!) «በእርሱ ላይ ዋጋን በፍጹም አልጠይቃችሁም። ወደ ጌታው መልካም መንገድን ለመያዝ የሻ ሰው ይስራ።» በላቸው።",""
2913,25,58,"58. በዚያም በማይሞተው ህያው አምላክ ላይ ተመካ፤ ከማመስገንም ጋር አጥራው:: የባሮቹን ኃጢአቶች ውስጥ በማወቅ በእርሱ በቃ::",""
2914,25,59,"59. ያ ሰማያትንና ምድርን በመካከላቸው ያለውንም ሁሉ በስድስት ቀናት ውስጥ ብቻ የፈጠረ ነው። ከዚያም በዐርሹ ላይ ከፍ አለ:: አር-ረህማን ነው:: ከእርሱም አዋቂን ጠይቅ።",""
2915,25,60,"60. ለእነርሱም «ለአር-ረህማን ስገዱ።» በተባሉ ጊዜ «አር-ረህማን ማን ነው? ለምታዘንና ለማናውቀው እንሰግዳለን እንዴ?» ይላሉ። ይህም መራቅን ጨመራቸው። [1]","[1] እዚህ የንባብ ሱጁድ (ሱጁዱ ትላወህ) ይደረጋል።"
2916,25,61,"61. ያ በሰማይ ቡሩጆችን ያደረገና በእርሷም አንጸባራቂን ጸሐይ አብሪ ጨረቃንም የፈጠረ ጌታ ክብሩ በጣም ላቀ።",""
2917,25,62,"62. እርሱም ያ ያመለጠውን ስራ ማስታወስን ለሚፈልግ ወይም ማመስገንን ለሚፈልግ ሌሊትንና ቀንን ተተካኪ ያደረገ ነው::",""
