"Translation Info:
#---------------------------
3270,28,18,"Мре sima ya mikolo mike mileki, Mûssa akotaki na mboka na kobanga mpe kotala epai na epai, kasi na mbalakaka akutani na mobali oyo asengaki ye lisalisi lobi azali kobelela ye lisusu ete asalisa ye, Mûssa alobi naye: Ya soló, ozali motumoli ya polele.",""
3271,28,19,"Tango alingi kozua ye na makasi alobi: Oh Mûssa! Olingi koboma ngai ndenge obomaki moto lobi loleki? Olingi komitiya moto ya makasi awa na mokili, mpe olingi kozala o kati ya basali bolamu te.",""
3272,28,20,"Mpe mobali moko awuti na suka ya mboka azali kokima alobi: Eh Mûssa! Ya sólo, bankumu bazali kosala likita mpo baboma yo, bima (na mboka oyo), ya soló nazali kopesa yo toli.",""
3273,28,21,"Abimaki wana na bobangi azali kotala bipai na bipai alobi: Nkolo longisa ngai na mabe ya babubi oyo.",""
3274,28,22,"Mpe tango azali kokende o ngambu ya mad’yan alobi: Nazali kolikia na Nkolo wa ngai akamba ngai o nzela ya semba.",""
3275,28,23,"Mpe tango akomaki na liziba ya mayi ya mad’yan, akuti bato batondi bazali komelisa (banyama na bango) mpe akuti basi mibale lokola bamivandisi pembeni, alobi (na bango): Bolingi nini? Balobi: Tokomelisa banyama te kino bango basilisa komelisa, mpe tata na biso akomi mokolo makasi.",""
3276,28,24,"Ameliselaki bango (bibwele), sima akei kofanda na nsé ya elili mpe alobaki ete: Nkolo! Oyo okokitisela ngai nazali mpenza na mposa na yango.",""
3277,28,25,"Moko kati na bango ayei (epai ya Mûssa), azali kotambola malembe na nsoni alobi: Ya soló, tata na biso azali kobenga yo, mpo afuta yo ndenge omeliseli biso banyama. Mpe tango akomaki liboso lia ye, ayebisi ye lisolo lia ye, alobi: Kobanga te, osili kolongisama epai ya babubi.",""
3278,28,26,"Moko na bango alobaki ete: Oh tata wa ngai! Zúa ye (na mosala), mpo ete moto malamu ya mosala ezali moto ya makasi mpe ya bosembo.",""
3279,28,27,"Alobi: Nalingi obala moko kati ya bana basi na ngai mibale oyo, na mobeko ete: Osalela nga mibu mwambe, soki mpe okokisi (mibu) zomi, sé yo moko, mpe nakopesa yo pasi te. Na bolingi bwa Allah okokuta ngai o kati ya bato ya malamu.",""
3280,28,28,"(Mûssa) alobi: Tosili koyokana ngai nayo, oyo na коропа kati ya makambo mibale oyo, nakozala na lisumu te. Mpe Allah nde azali mobateli na oyo tozali koloba.",""
3281,28,29,"Mpe tango Mûssa akokisi elako ya boyokani, akei na libota lia ye o ngambu ya ngomba ya turi, amoni moto mpe alobi na libota lia ye: Bozela ngai awa, namoni moto, tango mosusu nakoyela bino sango, to nkoni ya moto mpo bokoka koyotola yango.",""
3282,28,30,"Mpe tango akomaki, abengamaki na ngambu ya mobali na nsé ya lubuaku o esika ya mapamboli na kati ya nzete, Eh Mûssa! Ya soló ngai Allah Nkolo ya mokili.",""
3283,28,31,"Mpe bwaka lingenda lia yo, mpe tango amoni yango ebongwani ekomi koningana lokola nyoka, apesi mokongo alingi kotala sima te, eh Mûssa! Pusana kaši kobanga te. Ya sólo, ozali kati ya babatelami.",""
3284,28,32,"Kotisa loboko nayo na libenga lia yo, ekobima mpembe ekosala mpasi te, mpe kanga loboko nayo makasi na nzoto mpo obanga te, wana ezali bilembo mibale kowuta epai ya Nkolo wa yo тропа falo na bankumu naye. Ya sólo, bazalaki bato mabe.",""
3285,28,33,"(Mûssa) alobi: Nkolo ya soló, nabomaki moto epai na bango, nazali kobanga noki bakoboma ngai.",""
3286,28,34,"Mpe ndeko wa ngai Hâruna azali koloba malamu koleka ngai, tinda ye elongo na ngai, azala (molobeli wa ngai) mpo bandimela ngai. Nazali kobanga bazwa ngai moto ya lokuta.",""
3287,28,35,"(Allah) alobi: Tokopesa yo ndeko nayo тропа kosalisa yo mpe topesa bino bokonzi mpo ete: Bakoka bino te na bikamwiseli na biso. Bino mibale na baye balandi bino bokolonga.",""
3288,28,36,"Mpe tango Mûssa ayeli bango bilembo bia biso, balobi: Oyó nini ezali sé bonganga oyo basali, totikala koyoka mpe kornona yango te epai ya bankoko na biso ya kala.",""
3289,28,37,"Mpe Mûssa alobi ete: Nkolo na ngai ayebi malamu nani ayei na bosembo kowuta epai naye, mpe nani akozala na ndako ya suka. Ya sólo, babubi bakolonga te.",""
3290,28,38,"Mpe falo alobi: Oh bino bankumu! Nayebi bino bozali na nzambe mosusu te sé ngai; Hâmân, pelisela ngai moto mpe tumba mabele mpo otongela ngai ndako ya molai, mpo namata epai ya nzambe ya Mûssa. Mpo ya soló, nazali kokanisa ete azali kati ya babuki lokuta.",""
3291,28,39,"Asali lolendo na mokili, ye na basoda naye ete oyo ezali bosóló te, bakanisaki ete bakozongisama epai na biso te.",""
3292,28,40,"Tozuaki ye na basoda naye, mpe tobwakaki bango na mayi, tala lolenge esukelaki babubi.",""
3293,28,41,"Totiyaki bango bazala bakambi ya kobenga bato na lifelo, mpe o mokolo ya suka bakosungama te.",""
3294,28,42,"Mpe tolandisaki bango botutu na mokili moye, mpe o mokolo ya suka bakozalaka o kati ya bazikisami.",""
3295,28,43,"Mpe tosilaki kopesa Mûssa buku, o sima ya tango oyo tosilaki koboma bato ya liboso baye baleka, mpo ezala elembetele epai na bato, mpe ezala bokambi mpe ngolu тропа bato mpo ete bakanisa.",""
3296,28,44,"Ozalaki te o ngambu ya moniele tango tokitisaki mibeko epai na Mûssa, mpe ozalaki te mokolo yango okati ya banzeneneke.",""
3297,28,45,"Kasi biso nde tobimisaki bato ebele baleka na bomoyi milayi mpe ofandaki te o mboka mad’yan ozali kotangela bango mikapo mia biso, kasi biso nde totindaka batindami.",""
3298,28,46,"Мре ozalaki te o ngambu ya ngomba ya turí tango tobengaki, ezalaki sé ngolu kowuta epai ya Nkolo wayo, mpo okebisa baye mokebisi moko te ayelaki bango liboso nayo mpo bakanisa.",""
3299,28,47,"Mpe soki mabe maye bango moko bamilukeli ekomeli bango, balobi: Nkolo wa biso тропа nini otindelaki biso motindami te? Tolingaki kolanda mikapo mia yo mpe tolingaki kozala o kati ya bandimi.",""
3300,28,48,"Mpe tango bosôló ekomelaki bango kowuta epai na biso, balobi: Soki epesamaka lolenge moko bapesa na Mússa, boye bapengwaki te na maye Mússa ayelaki bango liboso? Balobaki ete: Wana banganga mibale[1] bazali kosalisana, mpe balobi: Ya sôló, topengwi na nyoso.","[1] Banganga mibale, awa elakisi: Kurani na torah."
3301,28,49,"Loba (na bango): Boya na buku kowuta epai ya Allah oyo eleki yango mibale, mpe na landa yango soki bozali na bosôló.",""
3302,28,50,"Mpe soki bayanoli yo te, kaši yeba ete bazali kolanda sé bamposa ba bango, mpe nani azali na libunga koleka moto oyo azali kolanda mposa naye kotika bokambi ya Allah? Ya soló, Allah akambaka babubi te.",""
3303,28,51,"Мре tosilaki kotiyela bango liloba (kurani) mpo bakoka kokanisa.",""
3304,28,52,"Baye topesaki bango buku liboso na yango, bandimi na yango.",""
3305,28,53,"Mpe soki batangeli bango yango balobi: Tondimi na yango ya sólo, ezali bosembo oyo ewuti epai ya Nkolo wa biso, tosila kokoma bamizilima yambo ete ekomela biso.",""
3306,28,54,"Bango nde bakozuaka lifuta lia bango mbala mibale тропа maye bakangaki motema na yango, mpe mpo bayanolaki malamu na esika ya mabe, mpe bazalaki kobimisa ndambo ya maye topesaki bango.",""
3307,28,55,"Mpe soki bayoki (maloba) mazanga ntina bapesi yango mokongo mpe balobi ete: Biso na misala mia biso mpe bino na misala mia bino, kimia ezali likolo na bino, biso tozali koluka bayinga te. (baye bazanga boyebi)",""
3308,28,56,"Ya sólo, yo (Muhammad) okoki kokamba oyo olingi te, kasi Allah nde akambaka oyo alingi. Mpe azali moyebi wa bakambami koleka.",""
3309,28,57,"Мре balobi ete: Soki tolandi yo na bokambi bakobotolo biso mabele na biso. Boye tofandisaki bango te na mabele esantu mpe ya kimia! Eye ezalaki kobimisela bango bambuma ya ndenge na ndenge тропа kólia? Kasi ebele na bango bazali koyeba te.",""
3310,28,58,"Мре boni tobomaki kati ya bamboka oyo ebubaki (kasi bazalaki na bomoyi ya malamu)? Mpe sima na bisika na bango batikalaki bato токе, mpe biso nde tokitanisaki yango.",""
3311,28,59,"Mpe kasi Nkolo wayo abomaka mboka te kino atindela bango (bato ya mboka wana) motindami mpo atangela bango mikapo mia biso, mpe tobomaka mboka te sé bato na yango bazala babubi.",""
3312,28,60,"Nyoso oyo bopesamaki ezali тропа komisepelisa na bomoyi ya mokili na bisengo bia yango. Mpe oyo ezali epai ya Allah nde eleki malamu, mpe ekotikala seko. Boye bozali koyeba te?",""
3313,28,61,"Moto oyo topesi ye elaka ya malamu, mpe akomona yango ekokisami, boye akokani na oyo topesi ye bisengo ya mokili mpe o mokolo ya lisekwa akofanda liboso na biso тропа kosamba?",""
3314,28,62,"Мре mokolo akobenga bango, тропа kotuna bango ete: Wapi bambanda na ngai baye bozalaki kotutela ntolo?",""
3315,28,63,"Baye likambo likokwela bango bakoloba ete: Nkolo! Ba oyo nde baye tokosaki lokola tomikosaki biso moko, tobengaki mpe bayanolaki biso, yango towangani bango liboso nayo ete bazalaki kobondela biso te.",""
3316,28,64,"Мре bakolobaka na bango ete: Bobenga basangisi na bino, kasi bakoyanola bango te, mpe tango bakomona etumbu, bakolikia ete soki balandaka bokambi.",""
3317,28,65,"Mpe mokolo akobenga bango, тропа kotuna bango ete: Nini boyanolaki batindami?",""
3318,28,66,"Mokolo wana, (makambo) na bango nyoso makokomaka molili, mpe bakomitunaka lisusu mituna te.",""
3319,28,67,"Kasi oyo akotubela, andimi mpe asali bolamu, alikia ete akozalaka o kati ya balongi.",""
3320,28,68,"Mpe Nkolo wayo akelaka oyo alingi mpe aponaka oyo alingi, ezali te ete: Bango bapona nkembo na Allah wa likolo na maye bazali kosangisa ye na yango (ye na bikeko na banzambe misusu).",""
3321,28,69,"Мре Nkolo wa yo ayebi maye mitema mia bango mibombi, mpe maye bazali kobimisa.",""
3322,28,70,"Ye nde Allah nzambe mosusu ya kobondela na bosôló azali te sé ye mei, azali na lokumu awa na mokili mpe na mokolo ya suka, mpe bokonzi bonso (ya makambo) bozali bwa ye, mpe epai naye nde bokozongisama.",""
3323,28,71,"Loba: Bomoni ndenge nini soki Allah atiyelaki bino butu ezala bongo kino o mokolo mwa suka? Nzambe nini na esika ya Allah akotiyela bino bongengi? Boye bozali koyoka te?",""
3324,28,72,"Loba: Bomoni ndenge nini, soki Allah atiyelaki bino mokolo ezala bongo kino o mokolo ya suka? Nzambe nini na esika ya Allah akotiyela bino butu mpo bopema na yango? Boye bozali kornona te?",""
3325,28,73,"Mpe na mawa naye, asaleli bino butu na mokolo mpo bopemaka kati na yango, mpe mpo bolukaka bolamu naye, mpo bokoka kotondo.",""
3326,28,74,"Mpe mokolo akobenga bango, akolobaka: Wapi baye bozalaki kokanisa bango ete bazali basangani ba ngai?",""
3327,28,75,"Mpona yango nde tobimisaki nzeneneke na umma[1] nyoso mpe tolobaki: Bopesa elembetele na bino, mpe bayebaki ya soló ete: Bosôló bozali bwa Allah, mpe oyo basalaki bawangani bango.","[1] Umma: Awa elakisi: Bato. Bótala suratu Al-Baqarah mokapo: 128."
3328,28,76,"Ya soló Qârûn azalaki kati ya bato ya Mûssa, kasi atombokaki likolo na bango na lolendo, mpe topesaki ye bozui oyo fungóla nayango esengaki bato ya makasi mpona kotombola yango. Tango bayebisi ye na bato naye ete: Kosepela mingi te, mpo ya sólo Allah alingaka basepeli ya bolekisi ndelo te.",""
3329,28,77,"Mpe oyo Allah apeși yo, luka nayango evandeli (ya malamu) o mokolo ya suka, kasi kobosana ya mokili te, mpe bongisa lolenge Allah abongisela yo, mpe kobebisa okati ya mokili te. Ya sólo, Allah alingaka babebisi te.",""
3330,28,78,"Alobi: Ya sólo, nazuaki yango na boyebi oyo nazali na yango. Boye ayebi te ete: Allah abomaka bato ya yambo baye bazalaki na bokasi koleka ye na bozwi ebele? Mpe batomboki bakotunama te mpona masumu na bango?",""
3331,28,79,"Мре abimaki na bonzenga nyoso epai ya bato naye, baye balingaki mokili balobi: Soki tozalaka ata (na bozui ya malamu lokola) Qärün, ya soló, azali na libaku ya kitoko.",""
3332,28,80,"Kasi baye bapesamaki boyebi balobi: Mpasi na bino, lifuta lia Allah lizali тропа mondimi mpe oyo asali malamu, mpe bakozuaka yango te sé baye bazalaki kokanga mitema.",""
3333,28,81,"Mpe tobomaki ye, mpe mabele emelaki ye na ndako naye. Mpe bato ya kosalisa ye bamonanaki te na botiki Allah mpe akokaki komisalisa te.",""
3334,28,82,"Mpe baye bazalaki kolikya na esika naye batelemi mpe balobi: Eh!, Ya solo, Allah apesaka bozui na mowumbu naye oyo alingi mpe akitisaka. Soki Allah alingaki biso te, mbele alingaki mpe koboma biso. Eh! Ya sólo, ye akolongisaka bapengwi te.",""
3335,28,83,"Ndako wana ya mokolo ya suka, tolengeli yango тропа baye balingi komilakisa te awa na mokili, mpe bazali kosala mbeba te. Mpe suka ya solo, ezali nde ya babangi.",""
3336,28,84,"Oyo akoya na bolamu moko, akozua lifuta koleka yango, mpe oyo akoya na mabe moko, bakofutama te sé na ndenge basalaki.",""
3337,28,85,"Ya soló oyo atiyelaki yo kurani ezala lotomo, akomemaka yo na esika oyo olingi kokende. Loba: Nkolo wa ngai ayebi malamu koleka, oyo aye na bokambi mpe oyo azali na libunga ya polele.",""
3338,28,86,"Mpe ozalaki kolikia te ete: Bakotangisa yo buku, ezalaki ngolu kowuta na Nkolo wayo, kasi kosalisaka bapengwi te.",""
3339,28,87,"Na yango, kobundisaka mikapo mia Allah te sima ya kokitisa yango epai nayo. Benga (bato) baya epai ya Nkolo wayo, тре kozala o kati ya basangisi te.",""
3340,28,88,"Mpe kokumisa nzambe mosusu te elongo na Allah, Nzambe mosusu ya kobondela na bosóló azali te sé ye. Biloko binso bikokufaka, longola sé elongi naye. Mpe kokata ya likambo ezali bwa ye, mpe epai naye nde bokozongisama.",""
3341,29,1,"Alif, lâm, mîm.[1]","[1] Bótala па suratu Al-Baqarah токаро: 1."
3342,29,2,"Bato bakanisi ete bakotika bango baloba ete tondimi, mpe bamekama te?",""
3343,29,3,"Ya soló, tosilaki komeka baye baleka liboso na bango, ya sólo, Allah akoyebaka baye balobaka bosôló mpe baye bakosaka.",""
3344,29,4,"To mpe baye bazali kosala mabe bazali kokanisa ete bakokima biso?, oyo lolenge mabe yakokata likambo!",""
3345,29,5,"Oyo azali kolikia kokutana na Allah, ya solo elaka ya Allah ekoyaka. Mpe azali moyoki atonda boyebi.",""
3346,29,6,"Mpe oyo akobunda, ya solo azali kobunda тропа ye moko. Ya solo molongo mobimba ezali тропа Allah.",""
3347,29,7,"Mpe baye bandimi mpe bazali kosala misala ya malamu, tokolongola masumu na bango, mpe tokofuta bango malamu тропа maye basalaki.",""
3348,29,8,"Мре toyebisaki na moto ete: S alela tata na mama nayo bolamu, mpe soki batindi yo na makasi mpo osangisa ngai na maye oyebi te, kotosa bango te. Epai na ngai nde bokozongaka, mpe nakoyebisaka bino maye bozalaki kosala.",""
3349,29,9,"Mpe baye bandima mpe bazali kosala misala milamu, tokokotisa bango ya soló elongo ya basali bolamu.",""
3350,29,10,"Mpe bato mosusu bazali koloba ete; tondimi na Allah, mpe tango bakozua pasi тропа Allah, batia momekana ya bato lokola etumbu ya Allah. Mpe soki lisungi lia Nkolo wayo liyei, balobi: Tozalaki elongo na bino, boye ezali te Allah nde moyebi ya maye mabombami kati ya bantolo ya moto nyoso?",""
3351,29,11,"Allah ayebi mpenza na bosóló bandimi mpe bato ya bilongi mibale.",""
3352,29,12,"Bapengwi bazali koloba na bandimi ete: Bolanda nzela na biso, tondimi kozua mokumba ya masumu na bino kasi bakomema yango te. Ya sólo bazali bato ya lokuta.",""
3353,29,13,"Ya sôló penza, bakomema mikumba mia bango, mpe mikumba misusu. Mpe bakotunama na mokolo ya suka тропа maye bazalaki kosala. (тропа mabe na bango na kobuka lokuta).",""
3354,29,14,"Mpe ya soló, totindaki Núh epai na bato naye, mpe avandaki okati na bango mbula nkoto moko, longola mibu ntuku mitano. Mpe mpela ya makasi ebomaki bango mpo ete bazalaki babubi.",""
3355,29,15,"Mpe tobikisaki ye na baye bazalaki elongo naye na masuwa, mpe totiyaki yango ezala elembo тропа molongo mobimba.",""
3356,29,16,"Mpe tango Ibrâhîm alobaki na bato naye: Bobondela Allah mpe bobanga ye. Wana ezali malamu тропа bino, soki sólo bozali koyeba.",""
3357,29,17,"Bozali kobondela nde bikeko na botiki Allah mpe bozali kobuka lokuta, ya sólo baye bozali kobondela na botiki Allah bazali na bozui te ya kopesa bino, boluka nde bozui epai ya Allah mpe bobondela ye mpe botondo ye, epai naye nde bokozongisama.",""
3358,29,18,"Мре soki boboyi, kaši mabota maye maleka liboso na bino basilaki mpe koboya. Na yango, motindami azali na eloko ya kosala te sé akomisa sango ya polele.",""
3359,29,19,"Boye ozali kornona te lolenge Allah azali kobanda bokeli, sima azongisi yango? Ya soló, wana ezali pete тропа Allah.",""
3360,29,20,"Loba: Botambola na mokili mpe bótala ndenge nini abandaki kokela, na sima Allah nde akozongisa bikelamu na mokolo ya suka. Ya solo, Allah azali na bokoki likolo ya biloko binso.",""
3361,29,21,"Apesaka etumbu na oyo alingi, mpe ayokelaka mawa na oyo alingi. Mpe epai naye nde bokozongisama.",""
3362,29,22,"Mpe bozali na makoki ya kotelemela ye te, ezala na mabele to na likolo. Mpe bozali na mokonzi mosusu te, mpe mosungi te bobele Allah.",""
3363,29,23,"Mpe baye baboyi kondima na mikapo mia Allah mpe bazangi kolikia kokutana naye, bango wana bazangi ngolu na ngai, mpe bakozala na etumbu ya makasi.",""
3364,29,24,"Bato naye bayanolaki ete: Boboma ye, to botumba ye mpe Allah abikisaki ye na moto, ya soló, wana ezali elembo тропа bandimi.",""
3365,29,25,"Mpe (Ibrâhîm) alobi: Ya solo, bozui na esika Allah bikeko, mpe bolingi bango, na bolingo na bomoyi ya nsé, sima na mokolo ya suka, bokoboyana bino na bino, mpe basusu bakopesaka botutu na basusu, mpe esika na bino ekozalaka nde moto, mpe bokozuaka mosalisi te.",""
3366,29,26,"Mpe Loth andimelaki ye, mpe (Ibrâhîm) alobi: Ya sólo, nakei epai ya Nkolo na ngai. Ya soló ye azali na bokasi atonda bwanya.",""
3367,29,27,"Mpe topesaki ye Is’háq na Ya’qúb, mpe totiaki na libota naye bokitani ya bantoma mpe likabo ya kozua buku, mpe topesaki ye lifuta ya nsé. Mpe mokolo ya suka akozala na molongo ya bato malamu.",""
3368,29,28,"Mpe tango Loth alobaki na bato naye: Ya sólo, bino bozali koya na mabe oyo ata moto moko te asalaki yango liboso na mokili.",""
3369,29,29,"Ya soló penza, bozali kokutana mibali na mibali тропа kosilisa ba mposa na bino ya nzoto mpe bozali kokanga nzela (ya mabota)? Mpe bozali koya na mabe na esika bovandaka? Kasi eyano ya bato naye ezalaki ete; yela biso etumbu soki ozali moto ya bosembo.",""
3370,29,30,"Alobaki ete: Nkolo, longisa ngai likolo ya bato ya mabe.",""
3371,29,31,"Mpe tango batindami na biso bayelaki Ibrâhîm sango elamu (sango ya kobotama ya Is’hâq na mwana naye Ya’qüb), balobi: Ya soló, toyei mpo toboma bato ya mboka oyo. Ya soló, bato na yango bazali babubi.",""
3372,29,32,"Alobi: Ya sólo Loth azali wana, balobi: Biso toyebi malamu baye bavandi wana, tokobikisa ye na libota naye, longola sé mwasi waye, akozala o kati ya batikali тропа kozua etumbu.",""
3373,29,33,"Mpe tango batindami ba biso bakomaki epai na Loth, abangaki mpe ayokaki mpasi na motema тропа bango ete bakotungisama na bato ya mboka, kasi balobaki naye ete; kobanga te, mpe koyoka mpasi te, tokobikisa yo mpe libota nayo. Longola sé mwasi wayo, akozala o kati ya babebisami.",""
3374,29,34,"Ya sólo, tozali kokitisela bato ya mboka oyo etumbu kowuta o likolo kolandana masumu na bango.",""
3375,29,35,"Mpe totikaki elembo ya polele (ya bokebisi) kati na yango mpo bato bakoka koyeba.",""
3376,29,36,"Lolenge moko na mad’yan, ndeko wa bango Shuaîb alobaki: Oh bato ba ngai! Bobondela Allah mpe bolikia na mokolo ya suka, kasi botia mobulu na mokili te.",""
3377,29,37,"Bazuaki ye moto ya lokuta, mpe etumbu ya boningani ya mabele ezuaki bango mpe tongo etanelaki bango basili kokufa na bandako na bango.",""
3378,29,38,"Mpe lolenge moko tobebisaki bato ya mboka aad mpe thamûd, bozali kornona bango polele na bisika na bango. Mpe satana abongiselaki bango misala mia bango, mpe apekisaki bango nzela ya semba na bango bazalaki kati na koyeba te.",""
3379,29,39,"Mpe (lolenge moko) na Qârûn, falo, na Hâmân. Mûssa asilaki koyela bango bilembo, basalaki lolendo na mokili, kasi bakokaki kokima (biso) te.",""
3380,29,40,"Mpe topesaki bato na bato etumbu тропа lisumu na bango, basusu totindelaki bango mopepe ya makasi, mpe basusu kati na bango bazuaki bogangi ya makasi (tángbá) lokola nkake ezuaki bango, mpe basusu kati na bango tozindisaki na mabele mpe basusu tozindisaki bango na mayi. Мре Allah asalaki bango mabe te, kasi bango moko nde bamisalaki mabe.",""
3381,29,41,"Ndakisa ya baye bazui babateli na botiki Allah, ezali lokola limpulututu oyo atongi ndako ya motawu, nzoka nde ndako oyo ezali motawu koleka, ezali ndako ya limpulututu. Soki solo bazali koyeba.",""
3382,29,42,"Ya soló, Allah ayebi manso babondelaka na botiki ye mpe azali wa nguya atonda bwányá.",""
3383,29,43,"Wana ezali bandakisa tozali kopesa yango тропа bato, тре baye bakoki koyeba yango sé baye bazali na boyebi.",""
3384,29,44,"Allah akela likolo na mabele na bosôló bonso. Ya sólo, wana ezali elembo тропа bandimi.",""
3385,29,45,"Tanga oyo ekitelaki yo kati na buku, mpe telemisa losambo. Ya sólo, losambo epekisaka (moto) kosala mabe, kasi bokundoli bwa Allah nde ezali monene koleka. Mpe Allah ayebi maye bozali kosala.",""
3386,29,46,"Mpe bosuanisa te baye bazuaki buku liboso, sé na lolenge ya malamu, longola sé baye kati na bango basali mabe, mpe boloba na bango ete; tondimi na maye ekiteli biso, mpe maye ekitaki epai na bino, тре nzambe na biso na bino azali sé moko oyo biso tomisokie epai naye. (Allah)",""
3387,29,47,"Ndenge wana nde tokitiselaki yo buku. Мре baye topesaki bango buku bazali kondimela yango, mpe kati na yango basusu bazali kondima na yango. Mpe bazali koboya kondimela mikapo mia biso sé bapengwi.",""
3388,29,48,"Mpe yambo na yango (kurani), otangaki ata buku moko te, mpe okomaki na loboko nayo ya mobali te, soki te, baye bazali kotia tembe na bosóló, balingaki kotia ntembe.",""
3389,29,49,"Kasi ezali na bilembo bia polele bizali okati ya mitema mia baye bapesami boyebi. Mpe baboyaka mikapo mia biso sé babubi.",""
3390,29,50,"Mpe balobi: Soki ata bilembo ekitelaka ye kowuta epai ya Nkolo waye, loba: Ya soló bilembo ewutaka epai ya Allah. Мре ya sólo, ngai nazali mokebisi ya polele.",""
3391,29,51,"Boye ekoki тропа bango te buku oyo tokitiselaki yo mpo etangamela bango? Ya sólo, wana ezali nde ngolu mpe bokundoli тропа bandimi.",""
3392,29,52,"Loba: Allah akoki na bonzeneneke kati kati na ngai na bino, azali moyebi ya manso maye mazali o likolo na mabele, mpe baye bazali kondima na makambo ya mpamba, mpe bazali kopengwa na Allah, bango nde bazangi.",""
3393,29,53,"Mpe bazali kotuna yo (óyela) bango etumbu na lombango, soki ezalaki na elaka na yango te oyo esila kotiama, elingaki ekomela bango mbalakaka, mpe bango bakoyebaka te.",""
3394,29,54,"Bazali koyebisa yo (óyela) bango etumbu na lombango, kasi ya soló moto mwa lifelo mokozinga bapengwi.",""
3395,29,55,"Mokolo oyo etumbu ekozingaka bango o likolo na nsé ya makolo na bango mpe akolobaka na bango: Bomeka oyo bosalaki.",""
3396,29,56,"Eh bawumbu na ngai! Baye bandimelaki ngai! Ya sólo mabele na ngai mazali monene, bobondela ngai.",""
3397,29,57,"Molimo nyoso mokomekaka liwa, sima bokozongisama epai na biso.",""
3398,29,58,"Mpe baye bandimaki mpe basalaki misala milamu, tokovandisa bango okati ya Iola ya likolo koleka, oyo ezali kolekisa mingala na nsé na yango, bakozalaka seko kati na yango. Oyo nde litomba ya malamu тропа basali.",""
3399,29,59,"Baye bakangaki mitema mpe bamipesaki epai ya Nkolo wa bango.",""
3400,29,60,"Ata nyama moko te ekoki komileisa yango moko, kino Allah akopesa ye bilei naye na bino (bato) тре lokola. Мре azali moyoki atonda boyebi.",""
3401,29,61,"Мре soki otuni bango: Nani akela likolo na mabele, mpe ati moyi na sanza, bakolobaka: Allah. Boye boni lisusu (sima) bazali koboya (kolanda nzela ya semba)?",""
3402,29,62,"Allah apesaka bozui na oyo alingi mpe abotoloko yango na oyo alingi kati ya bawumbu naye. Ya soló, Allah azali na boyebi ya biloko binso.",""
3403,29,63,"Mpe soki otuni bango: Nani akitisaka mayi kowuta na likolo mpo epesa bomoyi na mabele osima ya kokauka na yango? Bakolobaka: Ya sólo, ezali Allah. Loba: Lokumu na Allah, kasi ebele na bango bazali koyeba te.",""
3404,29,64,"Mpe ya sólo, bomoyi ya mokili oyo ezali sé liseki mpe lisano, mpe bovandi ya mokolo mwa suka, ezali bomoyi ya soló, soki solo bazali koyeba.",""
3405,29,65,"Mpe soki bamati na masuwa, babondeli Allah na bomoko mpe balandi lingomba lia ye, mpe soki abikisi bango akomisi bango na mokili, okomona bakomi kosangisa ye.",""
3406,29,66,"Baboya oyo topesaki bango, mpe basepela na mokili, kasi bakoyebaka kala mingi te.",""
3407,29,67,"Boye bazali kornona te ete: (Ya sólo) totiaki mboka esantu[1] ezala ndako ya kimia, nzoka nde bato bazali kolongolama zinga zinga na yango? Boye bazali kondima na maye mazanga ntina mpe baboyi bolamu ya Allah?","[1] Mboka esantu: Makkah."
3408,29,68,"Mpe nani azali mabe koleka moto oyo azali kobukela Allah lokuta, to aboyi kondima na bosóló ntango eyeli ye? Boye esika ya bapengwi ezali kati na lifelo te?",""
3409,29,69,"Mpe baye basalaka makasi тропа biso, ya sólo tokokambaka bango na banzela na biso. Mpe ya sólo, Allah azali elongo na babongisi.",""
3410,30,1,"Alif, lâm, mîm.[1]","[1] Bótala na suratu Al-Baqarah mokapo: 1."
3411,30,2,"Bato ya loma balongaki te.",""
3412,30,3,"Mpe sima ya kokweya na bango, bakozala balongi okati ya mboka oyo ezali pembeni na bango.",""
3413,30,4,"O kati ya ndambu ya mibu mitindo mizali mia Allah na ebandeli mpe suka, mpe bandimi bakosepelaka mokolo wana,",""
3414,30,5,"Na elonga bwa Allah. Alongisaka oyo alingi, mpe azali na nguya atonda ngolu.",""
3415,30,6,"Wana nde elaka ya Allah, Allah azangisaka elaka naye te. Kasi ebele ya bato bazali koyeba te.",""
3416,30,7,"Bazali sé koyeba bomoyi ya mokili mpe babosani oyo ya mokolo mwa suka.",""
3417,30,8,"Bakanisaka тропа bango moko te?! Allah akelaki te likolo na mabele na nyoso oyo ezali kati na yango mibale mpe akokisaki yango sé na bosôló тре тропа mikolo miyebani. Мре ya soló, bato ebele bazali kondima na bokutani na Nkolo wa bango te.",""
3418,30,9,"Boye bazali kotambola na mokili te, batala lolenge basalaki na bato ya liboso na bango? Bazalaki na bokasi mingi koleka bango, тре basalelaki mabele mingi na kolona mpe kotonga, batindami na bango bayelaki bango bilembo? Allah abubaki bango te, kasi bango moko nde bamibubaki.",""
3419,30,10,"Na yango suka ya mabe ekozongela baye basalaki mabe, na koboya mikapo mia Allah, mpe bazalaki kozua yango na liseki.",""
3420,30,11,"Allah nde abandaka bokeli mpe sima azongeli yango, mpe epai naye nde bokozongisama.",""
3421,30,12,"Mpe mokolo moye ngonga ekokokaka, batomboki bakozangaka elikia.",""
