"Translation Info:
#---------------------------
2711,23,38,"38. “Ma aha waxaan ahayn nin ku been abuurtay Alle, mana nihin kuwo rumeyn.”",""
2712,23,39,"39. Wuxuu yidhi: “Rabbiyow! Iiga gargaar beenitooda .",""
2713,23,40,"40. (Alle) wuxuu yidhi: In yar kaddib, waxay ahaan kuwo shallaaya.",""
2714,23,41,"41. Markaasaa waxaa qabtay qeylo si xaq ah, waxaana ka dhignay daad xoor. Ee meel daran ha ka dhaceen daalimiinta.",""
2715,23,42,"42. Markaasaan ahaysiinnay iyaga kadambow facyo kale (qolooyinkii Luud, Shucayb, Ayyuub iyo Yuunus).",""
2716,23,43,"43. Ma jirto ummad ka soo hor mari karta ajasheeda, ama ka dib mari karta.",""
2717,23,44,"44. Markaasaan soo dirnay Rusushayada oo is raacsan, mar kastoo uu u yimaado ummad Rasuulkeedu way beeniyaan, kolkaasaan ka yeellay qaarba inay raacaan qaar kale (halaagnay), oo ka dhignay wax lagu sheekeysto. Ee meel daran ha ka dhaceen qolodaan (Xaqa) rumeyn.",""
2718,23,45,"45. Markaa Waxaan soo dirnay Muuse iyo walaalki Haaruun oo wata Aayadahayaga [5] iyo Xujo Cad.","[5]. waa sagaalkii mucjiso ee la siiyey Nabi Muuse."
2719,23,46,"46. Xagga Fircoon iyo xildhibaannadiisii, waxayse u dhaqmeen si isla weyni ah, waxayna ahaayeen qolo isla sarreeya.",""
2720,23,47,"47. Waxay yidhaahdeen: “Ma waxaan rumeyn labo nin oo nala mid ah oo dadkoodu innaga noo adeegaaan.”",""
2721,23,48,"48. Markaasay beeniyeen oo ka mid noqdeen kuwii la halaagay.",""
2722,23,49,"49. Waxaanu dhab ahaan siinnay Muuse Kitaabka (Towraadda) si ay u hanuunaan [6].","[6]. Ilmahii Israa’iil."
2723,23,50,"50. Waxaana ka yeelnay wiilkii Maryam iyo hooyadiis calaamad [7], waxaana ka siinnay hoy meel sare oo sugnaansho iyo biyo socda leh (ilo).","[7]. Waa abuurista Ciise aabbe la'aan, iyo hooyadi oo uurkiisa qaadday iyadoo uu nin taaban."
2724,23,51,"51. (idinka) Rususha ahow! Ka cuna cuntada inta xalaasha ah wanaagsan oo sama fala. Anigu xaqiiq waxaad faleysaan waan Ogahaye.",""
2725,23,52,"52. Hubaal, diintiinnaan (Islaamka) waa diin mid keliya ah. Aniguna waxaan ahay Rabbiigiin, ee iga cabsada (oo ka fogaada shirkiga iyo xumaha kale) .",""
2726,23,53,"53. Waxayse u kala goosgoosteen diintooda dhexdooda kooxo, koox walbaa waxay haystaan [8] ay ku faraxsan yihiin.","[8]. Oo caqiidooyin ah, dhaqammo, caadooyin, iwm."
2727,23,54,"54. Ee iskaga tag jahliga daran ay ku jiraan ilaa iyo muddo.",""
2728,23,55,"55. Ma waxay moodaan waxa aanu siinno ee maal iyo carruur ah.",""
2729,23,56,"56. Inaan ula soo dhaqsanno waxyaalaha wanaagsan? mase dareensana [9].","[9]. In waxyaalaha wanaagsan ee lagu siiyey adduunkan ay keliya yihiin wax lagu imtixaamayo iyaga."
2730,23,57,"57. Hubaal Kuway cabsida Rabbigood ku weyn tahay;",""
2731,23,58,"58. Ee ah Kuwa Aayadaha Rabbigood rumeysan,",""
2732,23,59,"59. Oo ah kuwa aan cid kale la wadaajin Rabbigood (cibaadada);",""
2733,23,60,"60. Ah kuwa bixiya waxay bixiyaan (oo sadaqo ah ama fala camallo wanaagsan), iyagoo qalbiyadoodu baqo ka qabto [10] 'inaan laga aqbalin, oo yaqiinsan' inay Rabbigood u soo noqon.","[10]. Waxaa la weydiiyey Nabiga s.c.w. in kuwaa ka baqa taasi ay yihiin kuwa wax xada ama zinaysta ama khamri cabba. Wuxuu yidhi: Ma aha kuwaasi, ee waa kuwa tukada salaadda, sooma oo wax sadaqeysta, haddana ka baqa in aan laga aqbalin.”"
2734,23,61,"61. Kuwaasaa u degdega khayraadka, una dheereeya.",""
2735,23,62,"62. Ma saarno nafna culeys aan aheyn karaankeeda, Waxaana agtannada ah Kitaab ku hadla xaq iyagoon la dulmineyn.",""
2736,23,63,"63. Waxayse quluubtooda kaga jiraan jahli daran kan (Qur’aankani), waxayna leeyihiin acmaal (kale oo xun) oo kuwan u wehliya oo ay falaan.",""
2737,23,64,"64. Jeer markaan ku qabbanno kuwooda ladan ee ka mid ah cadaab [11], markaasay calaacalaan.","[11]. Waa ciqaabka Quraysh lagu ciqaabay abaarta iyo gaajada. Waxaa sidoo kale jab iyo hoog ku soo gaaray dagaalkii Badar, iyagoo badi madaxdoodii lagu dilay Badar, qaarna lagu soo qafaashay."
2738,23,65,"65. Ha calaacalina maanta! Hubaal idinku xaggayaga laydiin kama gargaaro’e.",""
2739,23,66,"66. Aayadahaygii baa la idiin akhrinayey, waxaadse ahaydeen kuwo dib ugu gurta cirbihiinna (oo Xaq iyo Nabad diid ah).",""
2740,23,67,"67. Idinkoo isku kibrin (inaad tihiin ehlu Xaramka - Kacbada), ku caweeya habeenka hadal xun aad ka sheegtaan [12].","[12]. Qur’aanka ama waxaa loola jeedaa Nabiga s.c.w."
2741,23,68,"68. Miyaanay (gaalada) u fiirsan Qowlka (Qur’aanka), mise waxaa u yimid waxaan u iman aabbayaashoodii hore?",""
2742,23,69,"69. Mise waxaanay garan Rasuulkooda (Muxammad) sidaas darteed diidaan?.",""
2743,23,70,"70. Mise waxay leeyihiin: “jin baa ku jira?” mayee, wuxuu u keenay Xaq (Qur’aanka), badankooduse Xaqa bay neceb yihiin [13].","[13]. Towxiidka, halkii ay fahmi lahaayeen ama garowsan lahaayeen."
2744,23,71,"71. Hadduu Xaqu raaci lahaa hawadooda, waxaa fasaadi lahaa samooyinka iyo arlada iyo waxa ku sugan. Waxaanse u keennay xuskooda (Qur'aankan), ha yeeshee xuskooda way ka sii jeestaan.",""
2745,23,72,"72. Mise waxaad adigu weydiisataa kharaj (ujuuro)? Kharajka Rabbigaa baa se kheyr badan, waana Isaga Kan u wanaagsan inta risiq bixisa.",""
2746,23,73,"73. Waxaadna adigu (Nabiyow) ugu yeedhaa Jid Toosan (Islaamka).",""
2747,23,74,"74. Kuwa aan rumeysneyn Aakhirona Jidka (Toosan) way ka iishaan.",""
2748,23,75,"75. Haddaan u naxariisanno oo aan ka feydno waxa haya oo dhib ah, waxay weli ku sii adkeysan lahaayeen xad gudub- kooda iyagoo ku indha la’.",""
2749,23,76,"76. Waxaanu ku qabannay cadaab, umase ayan hoggaansamin Rabbigood, umana baryin si khushuuc leh.",""
2750,23,77,"77. Ilaa, markaan ku furno irrid cadaab daran ah, markaasay quustaan.",""
2751,23,78,"78. (Alle) waa Kan idiin unkay dhegaha, indhaha iyo laabaha; waa yar tahay inta aad mahdisaan (Alle).",""
2752,23,79,"79. Waana Isaga Kan idinku fidiyey dhulka, Xaggiisaana la idiin soo kulmin.",""
2753,23,80,"80. Waa Kan baxsha nolol, ee sababa dhimasho, ee leh (Agaasinka) isdhaafka habeenka iyo maalinta; ee miyeydaan wax fahmeyn.",""
2754,23,81,"81. Waxayse yidhaahdeen wax la mid ah waxay dadkii hore yidhaahdeen.",""
2755,23,82,"82. Waxay yidhaahdeen: “Ma markaan dhimanno oo aan noqonno carro iyo lafo, miyaa markaa nala soo bixin?",""
2756,23,83,"83.Waa naloogu yaboohay waxakan, innaga iyo aabbayaashayadii horeba! Waxa kani ma aha waxaan ahayn warkii dadkii hore.",""
2757,23,84,"84. Dheh: “Yaa leh dhulka iyo waxa ku sugan, haddaad garaneysaan?!’’",""
2758,23,85,"85. Waxay (gaaladu) odhan: ""Allaah!” Dheh: Miyaydaan haddaba waansameyn?",""
2759,23,86,"86. Dheh: “Waa kuma Rabbiga samooyinka toddobada ah iyo Rabbiga Carshiga Weyn [14]?","[14]. Nabigu s.c.w. wuxuu yidhi: “Xaalka Alle waa ka weyn yahay sidaas, Carshigiisuna waa sidaas, wuxuu ku tilmaamay gacantiisa sida qubbad”."
2760,23,87,"87. Waxay odhan: “Allaah.” Dheh: Miyeydaan iska jireyn Cadaabkiisa?.",""
2761,23,88,"88. Dheh: “Yey Gacantiisa ku jiraan mulkiga iyo maamulka wax walba ee Isagu wax u gargaara, Isagana aan waxba laga gargaarsan karin, haddaad garanaysaan?",""
2762,23,89,"89. Waxay odhan: ""Allaah"". Dheh: “ Xaggee baa haddaba la idiin sixray?”",""
2763,23,90,"90. Waxaanse u keennay Xaq, oo xaqiiq waa beenalayaal.",""
2764,23,91,"91. Alle ma yeelan wiil (ilmo), mana aha la jirkiis ilaah (kale) - markaas wuxuu la tagi lahaa ilaah walba wuxuu abuuray, oo qaarkood waxay ka adkaan lahaayeen qaar kale. Ka hufan Allaah (ceeb iyo nuqsaan oo dhan) waana ka Sarreeyaa waxyaalaha ay ku tilmaamayaan.",""
2765,23,92,"92. Waa ogsoonaha waxa qarsoon iyo waxa muuqda! Wuu ka sarreeyaa waxay la wadaajiyaan (cibaadada).",""
2766,23,93,"93. Dheh: Rabbiyow! Haddaad i tuseyso waxa loogu gooddiyo (cadaabka).",""
2767,23,94,"94. Rabbiyow! Ha iga mid yeelin qoloda daalimiinta (gar ma qaatayaasha) ah.”",""
2768,23,95,"95. Annaguna inaan xaqiiqdii ku tusno waxaan ugu gooddinno waan Awoodnaa.",""
2769,23,96,"96. Ku tir xumaanta sida u wanaagsan, Annagaa Ogsoon waxay sheegayaan.",""
2770,23,97,"97. Dheh: “Rabbiyow! Waxaan kaa magan gali waswaasinta shayaadiinta.",""
2771,23,98,"98. Waxaana kaa magan gali Rabbiyow inay ii yimaadaan shayaadiintu.",""
2772,23,99,"99. Ilaa markay geeridu u timaaddo midkood (gaalada), wuxuu yidhaahdaa; Rabbiyow! Dib ii celi (adduunkii).",""
2773,23,100,"100. Si aan ugu falo wanaag waxaan ka soo tegay [15]. “May, ma jirto! Waa uun kelmad uu isaga hadlo, waxaana horti ah Barzakh 'xayir [16] aan furmeyn ilaa Maalinta la soo bixin doono (Qiyaamada).","[15]. Waxaasi aan ka dan iyo muraad la’aaday. 
[16]. Barzakh waa xaalka qofka uu ku sugnaan marka uu dhinto ilaa laga soo bixinayo, waana xaal iyo moos xir u dhexeeya adduunka iyo Aakhirada."
2774,23,101,"101. Marka la afuufo buunka, ma jirto qaraabbannimo dhexdooda ah Maalintaas, waxnana isma warsadaan.",""
2775,23,102,"102. Qofkay cuslaato miisaanka camalladiisa wanaagsan, kuwaa weeye kuwa ah liibaanayaasha.",""
2776,23,103,"103. Qofkayse fududaato miisaanka camalladiisa wanaagsan - kuwaa weeye kuwa khasaaray nafahooda, Jahannamayna ku dhex waadhi.",""
2777,23,104,"104. Naartu waxay diiran wajiyadooda, iyagoo kuduudsan oo faruuran [17].","[17]. Waxay noqon kuwo faruuran ilaa ilkuhu fool xumo muuqdaan."
2778,23,105,"105. (Waxaa lagu dhihi): Sow Aayadahayga la idiin ma akhriyi jirin oo ma aydaan beenin jirin.?”",""
2779,23,106,"106. Waxay odhan: “Rabbigayow! Ayaandarradayadii baa naga adkaatay, waxaana aheyn qolo habowsan.",""
2780,23,107,"107. Rabbigayow! Naga bixi xaggeeda (Naarta); haddaan u noqonno (xumaan fal), innagaa daalimiin (gar ma qaatayaal) ah.”",""
2781,23,108,"108. (Alle) Wuxuu odhan: Ku dullooba dhexdeeda (Naarta), hana ila hadlina.",""
2782,23,109,"109. Waxaa xaqiiq jiray qaar ka mid ah Addoomahayga oo odhan jiray: “Rabbigayow! waan rumaynay (Xaqa) ee noo denbi dhaaf, noona naxariiso, Adigaa u wanaagsan inta naxariisata.”",""
2783,23,110,"110. Waxaadse ka yeelateen jees-jees, ilaa ay idin illowsiiyeen Xusiddeydii, waadna ku qosli jirteen.",""
2784,23,111,"111. Waxaan anigu ku abaal mariyey Maanta samirkoodii darti inay iyagu yihiin guuleystayaasha.",""
2785,23,112,"112. (Alle) wuxuu odhan: “Immisa sano baad joogteen arlada?”",""
2786,23,113,"113. Waxay odhan: “Waxaan joognay maalin ama maalin gelinkeed. Weydiiya kuwa wax tiriya (malaa'igta).”",""
2787,23,114,"114. Wuxuu odhan: “Ma aydaan joogin adduunka in yar ma’ahee haddaad ogaan lahaydeen.",""
2788,23,115,"115. Ma waxaad mooddaan inaan idiin abuurnay dheel, oo aan Xaggayaga la idiin soo celineyn?",""
2789,23,116,"116. Waxaa Kor ah oo Sarreeya Allaah Boqorka Runta ah, ma jiro Ilaah (Xaq ah) aan Isaga ahayn, waa Rabbiga Carshiga Sharafta Badan.",""
2790,23,117,"117. Qofkii barya (caabuda) Alle la jirkiis ilaah kale, uma heysto wax xujo ah arrinkani, xisaabintiisu waxay uun la jirtaa Rabbigi. Hubaal gaaladu ma liibaanaan.",""
2791,23,118,"118. Dheh: Rabbiyow! Denbi dhaaf oo Naxariiso, Adigaa u wanaagsan inta naxariisata.”",""
2792,24,1,"1. (Tani) waa suurad aan soo dejinnay oo waajibinnay (ku camal falka axkaanteeda), kuna soo dejinnay dhexdeeda Aayado cad cad inaad xusuusataan (oo ku waano qaadataan).",""
2793,24,2,"2. Zaaniydda iyo Zaaniga [1] ku jeedala midkood walba boqol jeedal [2]. Yeysanna turid [3] aad u tureysaan idinka celin fulinta Amarka Alle, haddaad rumeysan tihiin Alle iyo Maalinta Aakhiro, waana inay koox mu’miniin ah goob joog ka ahaadaan ciqaabkooda.","[1]. Zaaniyadda (dhillada) iyo zaaniga (dhillayga) waxaa lagu fulin ciqaabkaa hadday iskood u qirtaan inay faleen galmo xaaraan ah ama hadday ku marag furaan afar nin oo caadil ah.
[2]. Xukunka ku soo arooray Aayaddan wuxuu ku gaar yahay kuwa ku dhaca denbiga zinada (galmada xaaraanta ah) iyagoo aan horay marnaba u guursan, waa in la jeedalo boqol jeedal oo sannad la fogeeyo sida in la xabbiso. Qofkiise zineysta isagoo xaas ah ama horay u soo guursaday oo si dhan u qirta denbigaa, ama ay ku markhaati furaan afar nin oo caadil ah, waa in lagu shiido dhagax ilaa uu ka dhinto. 
[3]. Waa inaysan turid aad u tureysaan dhillada iyo dhillayga idiin horseedin inaad wax ka beddeshaan wuxuu Alle qoray oo soo gooyey, waayo xeerarkiisa waxaa ugu jira dhowris iyo daryeel danaha dadweynaha oo dhan."
2794,24,3,"3. Zaanigu (dhillaygu) ma uu la galmo galo waxaan aheyn Zaaniyad (dhillo) ama Mushrikad (gaalad), Zaaniyaddana (dhillada) ma ay la galmo galaan waxaan aheyn zaani (dhillay) ama Mushrik (gaal), waana ka xaaraan mu’miniinta 'guursiga kuwaasi iyaga ah' [4].","[4]. Dadkaa oo kale (dhillada ama dhillayga) looma guurin karo mu’miniinta in maahee ay tawbad keeneen oo toosnaadeen oo laga arko isbeddel wanaagsan iyo hanuun. Waxaa sidoo kale lagu fasiray ninka zaaniga ah (dhillayga) ma guursado waxaan ahayn zaaniyad (dhillo) la mid ah ama gaalad, haweenta zaaniyadda ahina (dhillada) waxaa guursada uun zaani (dhillay) la mid ah ama gaal, waana laga xaaraanshay mu’miniinta guursiga kuwaasi iyaga ah."
2795,24,4,"4. Kuwa qadfa (ku sheega) dumar (ama rag) dhowrsoon (zino-dhilleysi), oo aan keenin afar markhaati ah, jeedala siddeetan jeedal, hana ka yeelina wax marag fur ah abadkood, kuwaasina waa uun faasiqiin.",""
2796,24,5,"5. Kuwa tawbad keena intaas kaddib ma’ahee, oo samaada, hubaal Alle waa Denbi Dhaaf Badane, Naxariis Badan.",""
2797,24,6,"6. Kuwa qadfa (ku sheega zino- dhilleysi) xaasaskooda oo aan haysan markhaati aan aheyn nafahooda, marag furka midkood walba oo ka mid ah (waa in la dhaariyo) afar jeer, isagoo markhaati gashanaya Alle inuu run sheegayo.",""
2798,24,7,"7. Tan shanaad (waa inuu ku dhaarto) in Nacaladda Alle ku dhacdo hadduu been sheegayo.",""
2799,24,8,"8. Waxaa ka baajin iyadana ciqaabta inay dhaarato afar jeer, iyadoo marag gashaneysa Alle inuu been sheegayo.",""
2800,24,9,"9. Tan shanaadna (waxay ku dhaaran) in Cadhada Alle ku dhacdo hadduu run sheegayo.",""
2801,24,10,"10. Hadduuna jirin Fadliga Alle korkiinna iyo Naxariistiisa [5], iyo inuu Alle yahay mid Tawbad Aqbal Badan, Xakiim ah.","[5]. Hadalka inta ka go’an waa la qiyaasi karaa, wuxuu u dhacayaa waxaa ku dhici lahaa beenaalaha cadaab daran’."
2802,24,11,"11. Xaqiiq, kuwa la yimid been abuurka 'qadafka Caa'isha, xaaskii Nabiga s.c w.' [6] waa koox idin ka mid ah; ha u arkina inay shar idiin tahay, mayee’ waa idiin khayr (axkaanta ka soo degtay darteed). Qof kasta oo ka mid ahina wuxuu mudan wuxuu kasbaday oo denbi ah. Kan qaybta weyn ka qaatay [7] ee ka mid ah wuxuu leeyahay cadaab weyn.","[6]. Waxay tilmaameysaa dhacdadii markii xaaska Nabiga s.c.w. Caa’isha a.k.r ay been ugu tuhmeen munaafiqiinta inay la timid gogol dhaaf.
[7]. Waa Cabdullaah bin Ubay bin Salool, madaxii munaafiqiinta waagaas."
2803,24,12,"12. Maxaydaan markaad maqasheen (qadafkaa) ugu malayn mu’miniinta rag iyo haweenba khayr isla dadkoodaasi, oo ay u odhan: “Waxakani waa been abuur cad?”",""
2804,24,13,"13. Maxayse u keeni waayeen afar markhaati? Maadaama aysan keenin markhaatiyaal, kuwaasu Alle agtiisa waxay ka yihiin beenalayaal.",""
2805,24,14,"14. Hadduuna jirin Fadliga Alle korkiinna iyo Naxariistiisu adduun iyo Aakhiraba, waxaa idinku taaban lahaa waxaad ku hadasheen darteed cadaab daran.",""
2806,24,15,"15. Markaad ku gaddonteen (qadafkaa) carrabyadiinna [8], oo aad ka laheydeen afafkiinnna wax aydaan ogeyn, waxaad mooddeen arrin fudud, halka Alle agtiis ay aheyd wax daran oo baas.","[8]. Halkaad ku maqli lahaydeen dhegahiinna macnaha waa idinkoo aan ka fekerin waxa aad maqasheen oo u fiirsan bal u degdegay inaad iska sheegsheegtaan warkaa been abuurka ah idinkoo aan tixgelin waxa aad leedihiin oo ku hadleysaan."
2807,24,16,"16. Maxaydaan markaad maqasheen u odhan: ""Nooma habboona inaan ka hadallo waxakani. Adigaa hufan (Allow)! Kani (qadafkan) waa been abuur weyn"".",""
2808,24,17,"17. Alle wuu idinka waanin inaad u noqotaan waxaasoo kale weligiin, haddaad tihiin mu’miniin dhab ah.",""
2809,24,18,"18. Wuxuu Alle idiin caddeyn Aayadaha. Alle waa wax walba Oge, Xikmad Badan.",""
2810,24,19,"19. Xaqiiq, kuwa jecel inay xumaantu [9] ku faafto mu’miniinta dhexdooda, waxay leeyihiin cadaab xanuun badan adduun iyo Aakhiraba. Alle baana Og, idinkuna ma ogidin [10].","[9]. Waxaa gaar ahaan loola jeedaa zinada iyo xiriirrada xun ee aan bannaaeyn: galmada xaaraanta ah. 
[10]. Arrimaha qarsoon ee wax waliba: Waxa wanaagsan ee dani ku jirto iyo faa’idada iyo waxa xun ee dhibaatada leh."
2811,24,20,"20. Hadduuna jirin Fadliga Alle korkiinna iyo Naxariistiisu iyo inuu Alle yahay Turid Badane, Naxariis Badan (waad halaagsami laheydeen).",""
2812,24,21,"21. Kuwa (Xaqa) rumeeyow! Ha raacina tallaabooyinka (jidadka) shaydaanka. Qofkii raaca tallaaboyinka shaydaanka, wuxuu amraa xumaanta iyo waxa la karho. Hadduusan jirin Fadliga Alle korkiinna iyo Naxariistiisa, ma daahir noqdeen qofna idinka mid ah weligi. Alle baase daahiriya qofkuu doono. Alle waa wax kasta Maqle, wax kasta Og.",""
2813,24,22,"22. Yey ka dhaaranna kuwaa idinka mid ah ee leh fadliga dheeraadka ah ee ladan inay siiyaan (kaalmo) qaraabadooda, masaakiinta, iyo kuwa uga soo haajiray guryahooda Alle Dartiis. Ha iska cafiyeen hana saamaxeen. Miyeydaan jecleyn in Alle idiin denbi Dhaafo [11]?Alle waa Denbi Dhaaf Badane, Naxariis Badan.","[11]. Abuu Bakar a.k.r. markay soo degeen Aayadahan oo Alle yidhi: Miyeydaan jecleyn inuu Alle idiin denbi dhaafo? Wuxuu yidhi: Haayoo, waan jeclahay, wuxuuna dib u billaabay inuu siiyo Misdax oo ay qaraabo ahaayeen oo ka mid ahaa raggii beenta ka fidshay Caa’isha a.k.r. kaalmadii uu siin jirey, oo kafaara gud ka sameeyey dhaartii uu ka dhaartay."
2814,24,23,"23. Xaqiiq, kuwa ku sheega (zino) dumarka dhawrsoon mu’minaatka ah, ee moog oo ka war la’ 'xumo oo dhan' [12], waa lagu nacladay adduun iyo aakhiraba, waxayna mudan cadaab weyn.","[12]. Waxaa loola jeedaa mu’minaatka moog oo ka war la’ xumaha, mu’minaatka aanay marnaba ku soo dhicin qalbigooda inay falaan wax xun ee iyagu nadiifka ah dhowrsoon."
2815,24,24,"24. Maalinta carrabyadoodu, gacmahoodu, iyo lugahoodu ay ku markhaati furi waxay falayeen.",""
2816,24,25,"25. Maalintaas Alle wuxuu ugu oofin si dhan abaalgudkooda sugan, waxayna ogaan inuu Alle yahay Xaqa muuqda.",""
2817,24,26,"26. Hadallo (iyo camallo) xun (waxaa leh oo lagu yaqaan) dadka xun. Dadka xumina waxay (ku hadlaan oo falaan) hadallo (iyo camallo) xun, hadallo (iyo camallo) fiican [13] waxaa (leh oo lagu yaqaan) dadka fiican, dadka fiicanna waxay (ku hadlaan oo falaan) hadallo (iyo camallo) fiican. Kuwani (Caa'isha iyo eynigeed) waa ka barii (fog yihiin) waxay ka sheegayaan, waxayna leeyhiin denbi dhaaf iyo risiq wanaagsan.","[13]. Waxaa sidoo kale lagu fasiray: Haweenka xun waxay u sugnaadeen nimanka xun, nimanka xunna waxaa u sugnaaday haween xun, haweenka wanaagsan waxay u sugnaadeen nimanka wanaagsan, nimanka wanaagsanna waxaa u sugnaaday haween wanaagsan. Arrinkanina waa sida qaalibka ah laakiin way dhacdaa inkastoo ayan badneyn in naag xumi uu ku soo aado nin wanaagsan, nin xunna ay ku soo aaddo naag wanaagsan, naag wanaagsanina uu ku soo aado nin xun, nin wanaagsanina ay ku soo aaddo naag xun. Laakiin waa in yar.
Alle wuxuu Aayadahan ku barii yeelay hooyadii mu'miniinta Caa'isha a.k.r."
2818,24,27,"27. Kuwa (Xaqa) rumeeyow! Ha gelina guryo aan aheyn guryihiinna jeer aad idan weydiisataan, oo salaantaan ehelkooda [14], sidaasaa idiin khayr badan inaad xusuusnaataan.","[14]. Waa aad ku salaantaan salaanta islaamka: Assalaamu Calaykum (Nabad dushiinna ha ahaato)."
2819,24,28,"28. Haddaydaan ka helin cidna gudahooda, markaa ha gelina jeer la idin siiyo idan. Haddii la idin yidhaahdona noqda [15], markaa noqda; sidaasaa idiin daahirsan. Alle waa Og yahay waxaad fashaan.","[15]. Ama weedh la mid ah noqda ee muujineysa in reerka guriga iska leh diyaar u ahayn inay qaabilaan dad soo booqda ( taasoo ah in la tixgeliyo)."
2820,24,29,"29. Ma aha korkiinna denbi inaad gashaan (idan la’aan) guryo aan la degganayn ay gudahooda idiin yaalaan alaabadiinna [16]. Alle wuu Ogsoon yahay waxaad si cad u fashaan iyo waxaad qarisaanba.","[16]. Idiin yaallaan xoogaa manfaco ah sida nasiino, hoyaad, alaabo, qofka waxyaalahiiisa gaarka ah, iwm"
2821,24,30,"30. Waxaad ku dhahdaa mu’miniinta ha ka laabeen aragyadooda 'xaaraanta' [17], hana ilaashadeen xubnahooda gaarka ah [18], sidaasaa u daahirsan. Hubaal, Alle waa u Xog Ogaal waxay sameyn.","[17]. Iyagoo eegaya oo keliya waxa bannaan oo ka jeedinaya indhahood waxa aan u bannaaneyn in la eego. 
[18]. Ha ka ilaaliyeen galmo xaaraan ah, iyo inay soo bandhigaan cawradooda, cawrada ninkana waa inta u dhexeysa xuddunta iyo jilibka, oo ha ka xafitaan sidoo kale ficillada aan bannaaneyn (galmooyinka xaaraanta ah)."
2822,24,31,"31. Waxaad ku dhahdaa mu’minaatka ha ka laabeen aragyadooda 'xaaraanta' [19] hana xafitaan xubnahooda gaarka ah, yey muujinna quruxdooda [20] wixii iska muuqda maahee [21], hana ku soo dadaan hagoogtooda luqumahooda dushooda iyo laabahooda, yeysanna u muujin quruxdooda (dhan) waxaan aheyn nimankooda qaba, ama (wax ka mid ah quruxdaa sida wejiyadooda, luqumahooda, iyo gacmahooda oo qudha) aabbayaashood, ama aabbayaasha nimankooda qaba, ama wiilashooda, ama wiilasha nimankooda qaba, ama walaalahood, ama wiilasha walaalahood, ama wiilasha walaalooyinkood, ama haweenkooda, ama kuwaa ay gacmahoodu midig hantaan, ama kuwa raacsan ee labka ah oo aan laheyn haweysi dumar [22], ama ilmaha aan weli yeelan dareen ay ku fiirsadaan cawro dumar. Yeysanna ku garaacin (dhulka) lugahooda si loo ogaado waxay qariyaan oo quruxdooda ah. U tawbad keena Alle idinkoo dhan, mu’miniintoy aad liibaantaane.","[19]. Iyagoo eegaya oo keliya waxa bannaan oo ka jeedinaya indhahood waxa aan u bannaaneyn in la eego. Cawrada haweenta markay debedda u baxeyso waa jirkooda oo dhan waa inayan waxba ka muuqan.
[20]. Haddii ay tahay quruxdooda dabiiciga ah sida timaha ama qaabka jirkooda, ama waxay dumarka isku qurxiyaan ee leh dharka qurxoon ama dahabka ay xidhaan, iwm. 
[21]. Waa shukada ay dusha ka gashtaan dumarka oo jirkooda ku qarsadsaan ama wixii ka muuqda oo baahi keento ay ka fursan waayaan.
[22]. Waxay tilmaameysaa xaalad aan caadi ahayn oo ah nin aan innaba lahayn dareen galmo iyo u tegis haween iyo shahwo."
2823,24,32,"32. U guuriya [23] kuwaa idinka midka ah ee doobka ah iyo kuwa wanaagsan ee ka mid ah addoomahiinna (ragga ah), iyo addoonnadiinna (dumarka ahi), hadday yihiin fuqaro, Alle baa ugu deeqi Fadlgiisa. Alle waa deeq Ballaarne, wax kasta Ogsoon.","[23]. Waxaa loola jeedaa addoomahaa doonaya inay iska xoreeyaan kuwaasi iska leh ee milkiyey iyagoo siinaya qiimo ay ku wada heshiiyaan."
2824,24,33,"33. Ha dhowrsadeen kuwa aan heli karin waxay ku guursadaaan inta uu Alle kaga hodmin Fadligiisa. Kuwa dalbana qoritaan (is-xoreyn) ee ka mid ah kuwaa ay gacmahiinna midig hantaan, siiya qoraalkaasi, haddaad ku og tihiin wanaag. Oo wax ka siiyana maalka Alle uu idin siiyey. Hana ku qasbina gabdhahiinna addoonadaha ah zino hadday rabaan inay ku sugnaadaan dhowrsanaan idinkoo doonaya sadka dhammaanaya ee noloshan adduunka. Ciddii qasabta, hubaal Alle, ku qasbiddooda kaddib, waa Denbi Dhaaf Badane, Naxariis Badan.",""
2825,24,34,"34. Waxaan idiin soo dejinnay Aayado cad cad [24], iyo tusaale kuwii tegay hortiin, iyo waanada kuwa (ka) dhowrsada (xumaha).","[24]. Waa xukunnada iyo xeerarka, gaar ahaan kuwa ku soo arooray Suuraddan."
2826,24,35,"35. Alle waa Nuuriyaha [25] samooyinka iyo arlada, tusaalaha Nuurkiisa [26] waa sida feynuus uu ku jiro nal, nalkuna uu ku jiro dhalo [27], dhaladana la moodo xiddig kaah badan, laga huriyey geed barakaysan, geed-zaytuun aan bari ahayn iyo galbeed midna, ay saliiddiisu u dhowdahay inay iska ifto walow uusan dab taaban, nuur lagu kordhiyey nuur, Alle wuxuu ku hanuuniyaa Nuurkiisa qofkuu doono. Alle wuxuu u yeelaa tusaalooyin dadka. Alle wax walba waa Og yahay.","[25]. Alle waa kan bixiya iyo halka uu ka yimaado nuurka iyo hanuunka. 
[26]. Hanuunkiisa uu ku galladeysto qalbiga addoonkiisa mu’minka ah.
[27]. Misbaax erey ahaan waxaa weeye liifad ololeysa oo ah gunta nalka."
