"Translation Info:
#---------------------------
1750,13,43,"43. Тие што не веруваат велат: „Ти не си Пратеник.“ Кажи: „Мене и вам доволен ќе ни биде Аллах како сведок, и тој што го има знаењето за Книгата.“",""
1751,14,1,"1. Елиф-лам-ра. Ова е Книга која ти ја објавуваме за луѓето, со волјата на нивниот Господар, да ги изведеш од темнините на светлина, на патот на Силниот и за благодарност Достојниот",""
1752,14,2,"2. Аллах, Кому Му припаѓа тоа што е на небесата и тоа што е на Земјата. А тешко на неверниците од ужасното страдање,",""
1753,14,3,"3. кои животот на овој свет повеќе го сакаат од оној свет и кои од Аллаховиот пат одвраќаат и настојуваат да го прикажат како погрешен! Тие се во голема заблуда.",""
1754,14,4,"4. Ние не сме пратиле ниту еден Пратеник кој не зборувал на јазикот на народот свој, за да му објасни. А Аллах заблудува кого Тој сака и го упатува на Вистинскиот пат тој кого Тој сака; Тој е Силен и Мудар.",""
1755,14,5,"5. И Муса го испративме со доказите Наши: Изведи го народот свој од темнините на светлина и потсети го на Аллаховите денови! Тоа се, навистина, докази за секој што е трпелив и благодарен.",""
1756,14,6,"6. И кога Муса му рече на народот свој: „Сетете се на Аллаховата благодат кога ве спаси од фараоновите луѓе кои со најтешки маки ве мачеа, кои машките деца ви ги колеа, а женските во живот ги оставаа – тоа ви беше големо искушение од Господарот ваш.",""
1757,14,7,"7. И кога вашиот Господар објави: „Ако бидете благодарни, Јас навистина уште повеќе ќе ви дадам; но ако бидете неблагодарни, казната Моја навистина ќе биде строга.“",""
1758,14,8,"8. И Муса уште рече: „Ако бидете неблагодарни и вие и сите други на Земјата, па Аллах навистина не е зависен од никого и тој е Единиот достоен за благодарност.“",""
1759,14,9,"9. Зарем до вас не дојде веста за тие пред вас, за народот на Нух, и за Ад, и за Семуд, и за тие по нив? – Само Аллах ги знае! Пратениците нивни им носеа докази, но тие рацете на устите ги ставаа, говорејќи: „Ние не веруваме во тоа што по вас се испраќа и ние многу се сомневаме во тоа во што нè повикувате!“",""
1760,14,10,"10. Пратениците нивни говореа: „Зарем може да се сомнева во Аллах, Создателот на небесата и на Земјата? Тој ве повикува за да ви прости некои од вашите гревови и за да ве остави до одредениот рок.“ Тие одговорија: „Вие сте луѓе како и ние; сакате да нè одвратите од тие кои нашите предци ги обожувале, па донесете ни видливо чудо!“",""
1761,14,11,"11. „Ние сме луѓе како вас,“ – им говореа Пратениците нивни, – „но, Аллах го дава пратеништвото само на тие Свои робови на коишто Тој сака; ние не можеме да ви донесеме чудо без Аллаховата волја, а верниците само на Аллах нека се потпираат.",""
1762,14,12,"12. Зошто да не се потпреме на Аллах кога Тој на патиштата по кои одиме нè упатил? Ние сосема трпеливо ќе ги поднесуваме маките на кои ќе бидеме подложени, а тие што се потпираат, нека се потпрат само на Аллах!“",""
1763,14,13,"13. Неверниците им говореа на Пратениците свои: „Или ќе бидете во нашата вера или ќе ве протераме од нашата земја!“ А на Пратениците Господарот нивен им објавуваше: „Ние неправедниците сигурно ќе ги уништиме",""
1764,14,14,"14. и по нив на земјата вас ќе ве населиме. Тоа ќе биде за тие што од полагањето сметка пред Мене ќе се плашат и што од Мојата закана стравуваат.“",""
1765,14,15,"15. И Пратениците помош бараа, па секој арогантен инаетчија настрада.",""
1766,14,16,"16. Пред него Џехенемот ќе биде и тој со одвратна течност полн ќе биде!",""
1767,14,17,"17. Ќе се мачи да ја проголта, но никако нема да може да ја проголта и смртта од сите страни ќе му приоѓа, но тој нема да умре; него тешко страдање ќе го чека.",""
1768,14,18,"18. Делата на неверниците кај Господарот нивен наликуваат на пепел кој виорот при ветровитиот ден го разнесува; нема да можат да очекуваат никаква награда за делата што ги правеле, тоа е голема заблуда!",""
1769,14,19,"19. Зарем не гледаш дека Аллах небесата и Земјата мудро ги создаде. Ако сака, вас ќе ве отстрани и нови созданија ќе донесе.",""
1770,14,20,"20. Тоа на Аллах не Му е тешко.",""
1771,14,21,"21. И сè ќе излезе пред Аллах, па тие што биле измачувани ќе им речат на главешините свои: „Ние бевме ваши следбеници, можете ли барем малку Аллаховата казна да ни ја олесните?“ „Да нè упатеше Аллах нас,“ – ќе одговорат тие – „и ние ќе ве упатевме вас. Да се жалиме или да трпиме, сеедно ни е, нема да имаме повеќе спас.“",""
1772,14,22,"22. И кога сè ќе биде решено, шејтанот ќе рече: „Аллах вистинито ветување ви даде, а јас своите ветувања ги проневерив; но јас никаква власт над вас немав, само ве повикував и вие ми се одѕвивавте; затоа не корете ме мене, туку самите себе, ниту јас можам вам да ви помогнам, ниту вие можете мене да ми помогнете. Јас немам ништо со тоа што претходно ме изедначувавте со Него.“ Неправедните сигурно ги чека болно страдање.",""
1773,14,23,"23. А тие што веруваа и што правеа добри дела, ќе бидат внесени, со волјата на Господарот нивен, во џенетските градини низ кои реки течат и во нив вечно ќе останат, во нив ќе се поздравуваат со селам!",""
1774,14,24,"24. Зарем не гледаш како Аллах наведува пример – убавиот збор како убаво дрво: коренот му е цврсто во земјата, а гранките кон небото;",""
1775,14,25,"25. Тој плодот свој го дава со дозвола од Господарот свој, а Аллах на луѓето им ги наведува примерите за да земат поука.",""
1776,14,26,"26. А лошиот збор е како лошо дрво: на искорнатото дрво на површината на земјата му нема опстанок.",""
1777,14,27,"27. Аллах со постојани зборови верниците ги зацврстува и на овој и на оној свет, а неправедните ги заблудува; Аллах прави што сака.",""
1778,14,28,"28. Зарем не ги гледаш тие што наместо со благодарност за Аллаховите благодати, со неблагодарност возвратија и својот народ во куќата на пропаста го донесоа,",""
1779,14,29,"29. во Џехенемот, во кој ќе горат, а тоа е ужасно престојувалиште,",""
1780,14,30,"30. и Му измислија на Аллах соперници, за да заведуваат од Неговиот пат? Кажи: „Уживајте, сигурно ќе завршите во огнот!“",""
1781,14,31,"31. Кажи им на верниците, на робовите Мои, намазот (молитвата) да го извршуваат и да даваат и тајно и јавно дел од тоа што Ние им го даруваме, пред да настапи Денот во кој нема да има трговија ни пријателства.",""
1782,14,32,"32. Аллах е Создателот на небесата и на Земјата; Тој го спушта дождот од небото и прави со негова помош да се раѓаат плодови со кои се храните; и ви дава да имате корист од бродовите кои пловат по морето со Негова волја, и ви дава да имате корист од реките,",""
1783,14,33,"33. и ви дава да имате корист од Сонцето и од Месечината, кои постојано се движат, и ви дава да имате корист од ноќта и денот;",""
1784,14,34,"34. и ви дава од сето тоа што од Него го барате, и кога би ги броеле Аллаховите благодати, не би можеле да ги наброите. Човекот е навистина неправеден и неблагодарен.",""
1785,14,35,"35. А кога Ибрахим рече: „Господару мој, направи го овој град безбеден и сочувај ме мене и синовите мои од тоа да обожуваме кипови.",""
1786,14,36,"36. Тие, Господару мој, многу луѓе на погрешен пат навеле. Тој што ќе ме следи мене е од мојата вера, а тој што ќе биде против мене, па Ти навистина простуваш и Милостив си.",""
1787,14,37,"37. Господару наш, јас некои мои потомци населив во котлина во која ништо не се сее, кај Твојот Свет Храм, Господару наш, намазот (молитвата) да го извршуваат; затоа стори срцата на некои луѓе да копнеат по нив и снабди ги со разни плодови за да бидат благодарни.",""
1788,14,38,"38. Господару наш, Ти навистина знаеш што криеме, а што во јавност покажуваме. На Аллах ништо не Му е скриено ни на Земјата ни на небото.",""
1789,14,39,"39. „Сета благодарност Му припаѓа на Аллах што на стари години ми ги подари Исмаил и Исхак; Господарот мој навистина ги прима молбите.",""
1790,14,40,"40. Господару мој, дај ми јас и потомците мои да го извршуваме намазот (молитвата); Господару мој, ти услишај ја молбата моја!",""
1791,14,41,"41. Господару наш, прости ми мене, и на родителите мои и на сите верници – на Денот кога ќе се полага сметка (за делата)!“",""
1792,14,42,"42. А ти никако немој да мислиш дека Аллах не внимава на тоа што го прават насилниците! Тој само им попушта до Денот кога очите ќе им останат отворени,",""
1793,14,43,"43. и кога брзајќи со кренати глави, погледите ќе им бидат вкочанети, а срцата ќе им бидат празни!",""
1794,14,44,"44. Ти опоменувај ги луѓето со Денот кога казната ќе им дојде, кога тие што правеле насилство ќе велат: „Господару наш, остави нè уште само кратко време, ќе се одѕвиеме на Твојот повик и ќе ги следиме Пратениците!“ „А зарем претходно не се колневте дека нема да одите на оној свет?",""
1795,14,45,"45. И се населивте во куќите на тие што кон себеси си сторија насилство, а ви беше познато како постапивме со нив, и примери ви наведувавме.“",""
1796,14,46,"46. И тие своите интриги ги подготвуваат, а Аллах знае за нивните интриги, само што нивните интриги не можат планини да покренат.",""
1797,14,47,"47. Немој ни да помислиш дека Аллах нема да го исполни ветувањето Свое кон Пратениците Свои – Аллах е навистина Силен и Строг!",""
1798,14,48,"48. На Денот кога Земјата ќе биде заменета со друга земја, а и небесата, и кога сите ќе излезат пред Аллах, Единиот и Семоќниот,",""
1799,14,49,"49. тој ден ќе ги видиш грешниците поврзани во заеднички окови!",""
1800,14,50,"50. Кошулите од катран ќе им бидат, а огнот нивните лица ќе ги обвиткува!",""
1801,14,51,"51. За Аллах секого според заслугата да го казни, Аллах навистина брзо сметките ќе ги израмни.",""
1802,14,52,"52. Ова е известување за луѓето, за со него да бидат опоменати и за да знаат дека е само Тој еден Бог, и за обдарените со разум да земат поука!",""
1803,15,1,"1. Елиф-лам-ра. Ова се ајети од Книгата, од Куранот јасен!",""
1804,15,2,"2. Неверниците честопати ќе зажалат што не станале муслимани.",""
1805,15,3,"3. Пушти ги нека јадат и нека се насладуваат, и нека ги мами надежта – ќе дознаат тие!",""
1806,15,4,"4. А ниту една населба не сме уништиле, а да не ѝ бил пропишан одреден рок.",""
1807,15,5,"5. Ниту еден народ не може да го забрза ниту да го успори својот крај.",""
1808,15,6,"6. Тие велат: „Еј ти, кому му се објавува Куранот, ти навистина си луд!",""
1809,15,7,"7. Зошто мелеци не ни донесеш, ако е вистина тоа што го велиш?“",""
1810,15,8,"8. Ние мелеците ги испраќаме само со Вистината, и тогаш не би им се дало време да чекаат.",""
1811,15,9,"9. Ние го објавуваме Куранот и Ние над него ќе бдееме.",""
1812,15,10,"10. И пред тебе на поранешните народи Пратеници им испраќавме.",""
1813,15,11,"11. И ниту еден Пратеник не им дојде, а да не го исмејуваа.",""
1814,15,12,"12. Ете така Ние го внесуваме Куранот во срцата на престапниците.",""
1815,15,13,"13. Тие во него нема да веруваат, а веќе е применета законитоста на казнувањето врз дамнешните народи.",""
1816,15,14,"14. Кога на небото би отвориле порта поради нив и тие низ неа да се искачуваат,",""
1817,15,15,"15. тие повторно би рекле: „Само ни се причинува, ние сме маѓепсани луѓе.“",""
1818,15,16,"16. Ние на небото големи ѕвезди создадовме и за тие што ги набљудуваат ги украсивме,",""
1819,15,17,"17. и ги чуваме од секој проклет шејтан.",""
1820,15,18,"18. А тој што скришно прислушкува ќе го стигне светилка видлива.",""
1821,15,19,"19. А Земјата ја распостеливме и по неа неподвижни планини расфрлавме и направивме на неа сè со мерка да расте.",""
1822,15,20,"20. И од неа ви даваме храна, а и на тие што вие не ги храните.",""
1823,15,21,"21. И не постои ништо чиишто ризници не ги поседуваме, а од тоа Ние даваме само толку колку што е потребно.",""
1824,15,22,"22. Ние праќаме ветрови да оплодуваат, а од небото спуштаме дожд, па со него ве напојуваме – вие не можете да располагате со тоа.",""
1825,15,23,"23. И само Ние даваме живот и смрт, и само Ние сè наследуваме.",""
1826,15,24,"24. И само Ние ги знаеме тие што ви претходеа, и само Ние ги знаеме тие што подоцна ќе дојдат.",""
1827,15,25,"25. А Тој, Господарот твој, навистина ќе ги собере. Тој е Мудар и Зналец.",""
1828,15,26,"26. Ние го создадовме Адем од глина, од сува кал.",""
1829,15,27,"27. А уште претходно ги создадовме џините од вжарен оган.",""
1830,15,28,"28. И кога Господарот твој им рече на мелеците: „Јас ќе го создадам човекот од глина, од сува кал.",""
1831,15,29,"29. И кога ќе му дадам лик и кога во него ќе вдахнам душа, вие поклонете му се со сеџда.“",""
1832,15,30,"30. Сите мелеци, заедно, се поклонија,",""
1833,15,31,"31. освен Иблис; тој не сакаше со нив да се поклони.",""
1834,15,32,"32. „О, Иблис,“ – рече Тој – „зошто ти не сакаше да се поклониш?“",""
1835,15,33,"33. „Не ми доликува да се поклонувам на човек кој си го создал од глина, од сува кал.“",""
1836,15,34,"34. „Тогаш, излегувај од Џенетот!“ – рече Тој – „Биди проклет!",""
1837,15,35,"35. И проклетството нека се задржи на тебе сè до Судниот ден!“",""
1838,15,36,"36. „Господару мој,“ – рече тој – „дај ми време до Денот кога тие ќе бидат оживеани!“",""
1839,15,37,"37. „Ти се дава рок“ – рече Тој –",""
1840,15,38,"38. до Денот веќе одреден.“",""
1841,15,39,"39. „Господару мој,“ – рече – „затоа што ме донесе во заблуда, јас на нив на Земјата лошите дела како убави ќе им ги претставувам и таквите сите да ги заведам,",""
1842,15,40,"40. освен Твоите искрени робови меѓу нив“.",""
1843,15,41,"41. „Ова е Правиот пат кон Мене.“ – рече Тој.",""
1844,15,42,"42. „Ти нема да имаш никаква власт над робовите Мои, освен над тие што ќе те следат, од тие заталканите.“",""
1845,15,43,"43. За сите нив, местото на средбата, Џехенемот ќе биде,",""
1846,15,44,"44. тој седум порти ќе има и низ секоја одреден број од нив ќе мине.",""
1847,15,45,"45. Тие што се плашеле од Аллах и што се чувале од тоа што им е забрането, тие во џенетските градини покрај изворите ќе бидат.",""
1848,15,46,"46. „Влезете во нив безбедни, од стравот ослободени!“",""
1849,15,47,"47. И Ние злобата од нивните гради ќе ја отстраниме, тие како браќа на диваните едни спроти други ќе седат,",""
1850,15,48,"48. тука замор нема да чувствуваат, тие од таму никогаш нема да излезат.",""
1851,15,49,"49. Кажи им на робовите Мои дека Јас, навистина, Сум Тој што простува и дека Сум Милостив,",""
1852,15,50,"50. но и дека Мојата казна, навистина е болна казна!",""
1853,15,51,"51. И извести ги за гостите на Ибрахим,",""
1854,15,52,"52. кога му влегоа и му рекоа: „Мир!“ Тој рече: „Ние се исплашивме од вас.“",""
1855,15,53,"53. „Не плаши се!“ – рекоа, ти носиме радосна вест, учен и мудар син ќе имаш.",""
1856,15,54,"54. „Ми носите радосна вест сега кога староста ме стигна?“ – рече тој – „Со што ме израдувавте?“",""
1857,15,55,"55. „Ти носиме радосна вест, која навистина ќе се оствари,“ – рекоа тие – „затоа не губи надеж!“",""
1858,15,56,"56. „Надеж во милоста на својот Господар можат да изгубат само тие што се во заблуда.“ – рече тој.",""
1859,15,57,"57. И запраша: „А што сакате вие, о, гласници?“",""
1860,15,58,"58. „Ние сме му испратени на народот престапнички,“ – рекоа –",""
1861,15,59,"59. „само сите Лутови чеда ќе ги спасиме,",""
1862,15,60,"60. освен жената негова. Одлучивме дека таа ќе остане со останатите и казната ќе ја вкуси.“",""
1863,15,61,"61. И кога гласниците му дојдоа на Лут,",""
1864,15,62,"62. тој рече: „Вие сте ми навистина непознати!“",""
1865,15,63,"63. „Не!“ – рекоа тие. „Ние ти доаѓаме со тоа во што овие постојано се сомневаа,",""
1866,15,64,"64. ти доаѓаме со тоа што навистина ќе се случи, а ние вистината ја зборуваме.",""
1867,15,65,"65. Отпатувај со своето семејство во подоцнежниот дел од ноќта, а ти оди последен, и никој од вас нека не се врти назад, туку продолжете во правецот кој ви е нареден!“",""
1868,15,66,"66. И Ние му го објавивме тоа што ќе се случи: дека тие, сите до последен, во мугрите уништени ќе бидат.",""
1869,15,67,"67. И дојдоа жителите на градот, весели.",""
1870,15,68,"68. „Ова се мои гости,“ – рече – „па не засрамувајте ме,",""
1871,15,69,"69. и плашете се од Аллах, и не понижувајте ме!“",""
1872,15,70,"70. „А зарем не ти забранивме кого било да примаш?“ – повикаа тие.",""
1873,15,71,"71. „Ако веќе сакате нешто да сторите, ете ви ги ќерките мои!“ – рече тој.",""
1874,15,72,"72. Се колнам во животот твој, тие во пијанството свое талкаа.",""
1875,15,73,"73. И нив ги снајде страшен глас, кога Сонцето излегуваше,",""
1876,15,74,"74. и Ние сторивме тоа што беше горе да биде долу, и врз нив како дожд од камења од скаменета глина истуривме.",""
1877,15,75,"75. Тоа се навистина поуки, за тие што внимателно гледаат.",""
1878,15,76,"76. Тој е покрај патот, и сега постои.[1]","[1] Тој е на патот, т.е. тој град е покрај патот низ кој вие со караваните одите во Сирија, неговите остатоци и сега се гледаат крај Мртвото Море."
1879,15,77,"77. Тоа е навистина поука за тие што веруваат.",""
1880,15,78,"78. А и жителите на Ејка беа неверници,[2]","[2] Жителите на Ејка биле народот на Божјиот Пратеник Шуајб."
1881,15,79,"79. па Ние ги казнивме, и двата се видливи покрај патот.[3]","[3] И двата, т.е. и уништените населби на Лутовиот народ и уништените населби на Шуај­бовиот народ, се покрај главниот пат по кој караваните минуваат за Сирија."
1882,15,80,"80. И жителите на Хиџр ги сметаа Пратениците за лажни,[4]","[4] Хиџр е пространа низина во Арабија помеѓу Медина и Сирија, во која одамна жи­веел изумрениот арапски народ Семуд."
1883,15,81,"81. а Ние Нашите докази им ги дадовме, но тие од нив главите ги свртеа.",""
1884,15,82,"82. Тие куќите во ридови ги делкаа, верувајќи дека се сигурни,",""
1885,15,83,"83. па и нив во мугри страшен глас ги снајде,",""
1886,15,84,"84. и од никаква корист не им беше тоа што го стекнаа.",""
1887,15,85,"85. Ние небесата и Земјата и тоа што е меѓу нив, со Вистината го создадовме. Часот на оживување навистина ќе дојде, затоа ти великодушно прости,",""
1888,15,86,"86. Господарот твој создава сè и Тој е Сезнајниот.",""
1889,15,87,"87. Ние ти ги објавивме седумте ајети[5] кои се повторуваат[6] и Големиот Куран.","[5] Ова се однесува на првото поглавје Ел Фатиха кое е составено од седум ајети.
[6] Ова се однесува на повторувањето на првото поглавје Ел Фатиха при секој намаз (молитва) кој муслиманите го извршуваат петпати во текот на 24 часа."
1890,15,88,"88. Не гледај допадливо кон тоа што Ние им го даваме за уживање на некои од нив и не биди тажен поради нив, а кон верниците биди благ",""
1891,15,89,"89. и кажи: „Јас само јавно опоменувам“,",""
1892,15,90,"90. како што и следбениците на Книгата ги опоменавме,",""
1893,15,91,"91. тие што Куранот го сметаа за маѓија.",""
1894,15,92,"92. И се колнам во Господарот твој, сите нив на одговорност ќе ги повикаме",""
1895,15,93,"93. поради тоа што го правеа!",""
1896,15,94,"94. Ти јавно исповедај го тоа што ти се наредува и остави ги многубошците.",""
1897,15,95,"95. Ние ќе те заштитиме од тие што се исмејуваат,",""
1898,15,96,"96. што покрај Аллах друг бог земаат; и ќе знаат тие!",""
1899,15,97,"97. Ние добро знаеме дека ти е тешко во душата поради тоа што тие го зборуваат,",""
1900,15,98,"98. затоа слави Го Господарот свој и заблагодарувај Му, и извршувај сеџда,",""
1901,15,99,"99. и обожувај Го Господарот свој сè додека не ти дојде смртта!",""
1902,16,1,"1. Тоа што Аллах го одредил, ќе се случи, затоа не избрзувајте го тоа! Возвишен нека е Тој и нека е многу високо над тие што Му ги здружуваат!",""
1903,16,2,"2. Тој ги испраќа мелеците со Објавата по Своја волја, на тие Свои робови на коишто сака: „Опоменувајте дека нема друг бог освен Мене и плашете се од Мене!“",""
1904,16,3,"3. Тој небесата и Земјата со Вистината ги создаде, Тој нека е многу високо над тие што Му ги здружуваат.",""
1905,16,4,"4. Тој го создава човекот од капка семе, а тој одеднаш – отворен противник!",""
1906,16,5,"5. И Тој добитокот за вас го создава; со него од студот се штитите, а и други користи имате, со него и се храните;",""
1907,16,6,"6. тој ви е украс кога од пасиштата го враќате и кога на пасиште го изведувате,",""
1908,16,7,"7. а ви ги носи и товарите на местата на кои без голема мака не би стигнале – Господарот ваш навистина е Благ и Милостив –",""
1909,16,8,"8. и коњите, мазгите и магарињата за да ги јавате и за украс, а ќе го создаде и тоа што не го знаете.",""
1910,16,9,"9. Аллахово е да укаже на Вистинскиот пат, а ги има и погрешни; а Тој да сака, сите би ве упатил.",""
1911,16,10,"10. Тој од небо ја спушта водата која ја пиете и со која се наводнуваат растенијата која стоката ги пасе.",""
1912,16,11,"11. Тој прави со нејзина помош да ви растат житото, маслинките, палмите, грозјето и разновидните плодови – тоа е навистина доказ за луѓето кои размислуваат.",""
1913,16,12,"12. Тој прави со ноќта и со денот да се користите и со Сонцето и Месечината, а ѕвездите се потчинети на Неговата волја – тоа се навистина докази за луѓето кои имаат памет –",""
1914,16,13,"13. и со сето тоа што на земјата разнобојно го создава – тоа е навистина доказ за луѓето кои примаат поука.",""
1915,16,14,"14. Тој прави со морето да се користите, од него свежо месо да јадете и да вадите накит со кој се украсувате. Ти ги гледаш бродовите како го сечат за нешто од неговото богатство да стекнете и за благодарни да бидете.",""
1916,16,15,"15. Тој по Земјата неподвижни планини расфрла за таа да не ве потресува, а и реки и патишта за правилно да се насочувате,",""
1917,16,16,"16. и патокази, а и по ѕвездите тие се ориентираат.",""
1918,16,17,"17. Па дали е тогаш Тој што создава како тој што не создава?! Вразумете се!",""
1919,16,18,"18. Ако вие ги броите Аллаховите благодати, нема да ги наброите; Аллах навистина простува и Милостив е.",""
1920,16,19,"19. Аллах знае што криете, а што јавно покажувате.",""
1921,16,20,"20. А тие на коишто, наместо на Аллах, им се молат – ништо не создаваат; тие самите се создадени;",""
1922,16,21,"21. предмети се, не се живи и не знаат кога ќе бидат оживеани.",""
1923,16,22,"22. Вашиот Бог е еден Бог! Срцата на тие што во оној свет не веруваат, негираат, тие со вообразеноста се расфрлаат.",""
1924,16,23,"23. Нема сомнеж дека Аллах го знае тоа што тие го кријат, а и тоа што јавно го изнесуваат; Тој навистина не ги сака тие што се вообразуваат.",""
1925,16,24,"24. А кога некој ќе ги праша: „Што објавува вашиот Господар?“ – тие одговараат: „Измислици од древните народи“,",""
1926,16,25,"25. за на Судниот ден да го носат сиот товар свој и дел од товарот на тие кои без вистинско знаење во заблуда ги донеле. А грозно е тоа што тие ќе го носат!",""
1927,16,26,"26. И тие пред нив смислуваа интриги, па Аллах од темел нивните згради ги сруши, и покривот над нив се сруши – казната ги стигна од каде што не очекуваа!",""
1928,16,27,"27. А на Судниот ден Тој ќе ги засрами и ќе ги запраша: „Каде се тие кои Мене Ми ги здружувавте, тие за кои се спротивставувавте?“ Тие што знаат ќе речат: „Денеска срам и мака ќе ги стигнат неверниците,",""
1929,16,28,"28. на кои мелеците душите им ги земаа во моментот кога неправда си правеа.“ И тие ќе се покорат и ќе речат: „Ние никакво зло не правевме!“ „Навистина, Аллах добро го знае тоа што го правевте,",""
1930,16,29,"29. затоа влегувајте на портите на Џехенемот, во него вечно ќе останете!“ О, колку грозно ќе им биде престојувалиштето на тие што беа вообразени!",""
1931,16,30,"30. А на тие што се плашеа од Аллах ќе им се рече: „Што објавувал Господарот ваш?“ „Добро!“ – ќе одговорат. Тие што прават добри дела уште на овој свет ќе имаат убава награда, а оној свет, сигурно е уште подобар. О, колку прекрасно ќе им биде живеалиштето на тие што се плашеа од Аллах:",""
1932,16,31,"31. Еденски долини во кои ќе влезат, низ кои реки течат, и во кои сè што ќе посакаат ќе имаат. Така Аллах ќе ги награди тие што ќе се плашат од Него,",""
1933,16,32,"32. на тие на кои мелеците душите ќе им ги земат, а тие чисти, и на кои ќе им велат: „Мир со вас! Влезете во Џенетот поради тоа што го правевте!“",""
1934,16,33,"33. Зарем многубошците чекаат да им дојдат мелеците, или да дојде казната од Господарот твој? Така постапија и тие пред нив; Аллах не беше неправеден кон нив, тие самите кон себеси беа неправедни,",""
1935,16,34,"34. и ги стигна казната за грозните дела што ги правеа, и од сите страни ги снајде тоа на што се потсмеваа.",""
1936,16,35,"35. Тие што Му припишуваат здруженици велат: „Да сакаше Аллах, ни ние ни предците наши, покрај Аллах, никого немаше да обожуваме и без Негова волја, ништо немаше да сметаме за забрането.“ Исто така и тие пред нив постапуваа. А зарем Пратениците беа должни нешто друго освен јасно да известат?",""
1937,16,36,"36. Ние на секој народ Пратеник му испративме: „Само Аллах обожувајте Го, а тргнете се од тагутот!“ И меѓу нив имаше од тие коишто Аллах ги упатил, а и од тие што заслужиле да останат во заблуда. Затоа патувајте по светот за да видите како завршија тие што Пратениците за лага ги обвинуваа.",""
1938,16,37,"37. Ти колку и да сакаш тие да бидат упатени, Аллах нема да ги упати тие што ги заблудил и на нив никој нема да им помогне.",""
1939,16,38,"38. Тие се колнат во Аллах, со најтешката заклетва: „Аллах нема да го оживее тој што ќе умре!“ А ќе го оживее, тоа е Неговото ветување кое навистина ќе се исполни, само што тоа повеќето луѓе не го знаат,",""
1940,16,39,"39. за да им објасни околу тоа за што не се согласуваа и за да сфатат тие што не веруваа дека биле лажливци.",""
1941,16,40,"40. Ако нешто сакаме, Ние само велиме: „Биди!“ – и тоа бидува.",""
1942,16,41,"41. Тие што ќе се иселат само поради Аллах, откако биле угнетувани, Ние уште на овој свет на убаво место ќе ги сместиме, а наградата на оној свет ќе биде уште поголема, кога само би знаеле,",""
1943,16,42,"42. тие што ќе трпат и што на Господарот свој ќе се потпираат.",""
1944,16,43,"43. Ние и пред тебе само луѓе им праќавме и им објавувавме – прашајте ги учените луѓе (меѓу следбениците на Книгата), ако вие не знаете –",""
1945,16,44,"44. јасни докази и книги. А тебе ти го објавуваме Куранот, за да им го објасниш на луѓето тоа што ти се објавува и за тие да размислат.",""
1946,16,45,"45. А зарем се сигурни тие кои лоши подмолности коваат, дека Аллах нема во земја да ги втера или дека нема, од каде што не можат ни да помислат, казната да им дојде,",""
1947,16,46,"46. или дека нема на патувањата нивни да ги казни, тие нема да избегаат,",""
1948,16,47,"47. или дека нема, додека се во страв, да ги казнува? Но Господарот ваш е навистина Благ и Милостив.",""
1949,16,48,"48. Зарем тие не гледаат дека сето тоа што Аллах го создал, сега десно, сега лево, ги пружа сенките свои, на Аллах послушно чинејќи му сеџда и дека и тоа е покорно?",""
1950,16,49,"49. На Аллах со сеџда Му се поклонува сè живо и на небесата и на Земјата, и мелеците, а тие не се арогантни,",""
1951,16,50,"50. се плашат од Господарот свој, Кој е над нив, и го прават тоа што им се наредува.",""
1952,16,51,"51. Аллах вели: „Две божества не обожувајте!“ – само еден е Бог – „И само од Мене плашете се!“",""
1953,16,52,"52. Сè што е на небесата и на Земјата Негово е, и Нему треба секогаш да Му се биде послушен. Зарем од некој друг, а не од Аллах, да се плашите?",""
1954,16,53,"53. Од Аллах е секоја благодат којашто ја уживате, а штом некоја неволја ве снајде, повторно од Него гласно помош барате.",""
