"Translation Info:
#---------------------------
2877,25,22,"Периштелерди көргөн ошол (кыямат) күнү, күнөөкөр адамдарга жакшы кабар болбойт. (Аларга периштелер:) «(Силер үчүн бейиш) тап-такыр арам!» – дешет.",""
2878,25,23,"Жана Биз алар (сооп деп ойлоп) жасаган (кайрымдуулук) иштерге келдик жана аны күндүн нуруна чагылышып көрүнгөн жеңил сапырылган чаңдай кылып таштадык!",""
2879,25,24,"Ошол Күнү (Аллахка ыйман келтирип, жакшы амал кылган) бейиш ээлери эң сонун орундарда, эң мыкты эс алуу жайларында болушат.",""
2880,25,25,"Жана ак булуттуу асман жарылган жана периштелер түшүп келген Күнү,",""
2881,25,26,"Дал ошол (Кыямат) Күнү чыныгы мүлк-бийлик чексиз Ырайымдууга (Аллахка) гана таандык болот. Жана ал күндө каапырларга оор болот.",""
2882,25,27,"Ал күнү залымдар (каапырлар) эки колун(ун манжаларын) тиштеп: «Атаганат, (дүйнөдө) пайгамбар менен (бир) жолду кармаган болсом кана!",""
2883,25,28,"Шорум курусун-ай! Баланчаны[1] дос кылбай эле койсом болмок экен!","[1] «Баланча» деп өзүн азгырган «досторунун» атын айтат. Ал досу «жин-шайтандардан» да болушу мүмкүн."
2884,25,29,"Ал мени, мага келген зикирден (Курандан) адаштырды! Шайтан инсанды жардамсыз таштап коёт турбайбы!» дешет.",""
2885,25,30,"Пайгамбар (Мухаммад) айтты: «Оо, Раббим! Менин коомум (Курайш) мына бул Куранды (арттарына) таштап коюшту.",""
2886,25,31,"Ошондой. Биз ар бир пайгамбарга күнөөкөр адамдардан душман кылып койдук. Бирок, жол башчы жана жардамчы болууга Раббиңдин Өзү жетиштүү!",""
2887,25,32,"Каапырлар «Эгер Куран (Мухаммадга бөлүк-бөлүк болбой) бир бүтүн болуп түшсө экен» - дешет. Биз сенин жүрөгүңдү кубаттандыруу үчүн (аны бөлүп-бөлүп түшүрдүк) жана аны (Курандын түшүүсүн) бөлүк-бөлүк кылдык.[1]","[1] Ар бир түшкөн аят, мушриктердин кежирленген көктүгүнөн же башка бир себеп менен капаланган, чарчаган пайгамбарыбыздын жүрөгүнө дем, кубат болор эле. Куранды пайгамбардын жана анын коомунун абалына жана реалдуу турмуштун окуяларына байланыштырып, биринин артынан бирин түшүрүү Аллах тааланын чоң Даанышмандыгы."
2888,25,33,"Алар (мушриктер өз пикирин тастыктоо үчүн кайдагы бир) мисалдарды сага келтирчү болсо, Биз сага Акыйкатты (Куранды) жана (анын аяттары үчүн) эң жакшы түшүндүрмөлөрдү келтиребиз.",""
2889,25,34,"(Периштелер тарабынан) жүздөрү менен (сүйрөлүп) тозокко чогултула турган адамдар..., ошолор гана эң жаман орундагы, эң адашкан жолдогу адамдар!",""
2890,25,35,"Биз Мусага Китепти (Тооратты) бердик жана бир тууганы Харунду аны менен бирге: ага жардамчы кылдык.",""
2891,25,36,"Анан: «Экөөң Биздин аяттарыбызды жалган деген (каапыр) коомго бар(ып аларды динге чакыргыла)» дедик. (Экөө буйрукту аткарып, Фараон жана анын коомуна барып, аларды ыйманга чакырды. Бирок алар текеберленип, акыйкатты жалганга чыгарганда) аларды (деңизге чөктүрүп) бирин калтырбай кыйраттык.",""
2892,25,37,"Нухтун коомун дагы пайгамбарларды[1] «жалганчы» дешкенде (топон суу жиберип) чөктүрүп, адамдар үчүн ибарат-сабак кылып койдук.Биз залимдерге жан ооруткан азапты даярдап койдук.","[1] Кайсы коом бир гана пайгамбарды жалганчы десе, бардык пайгамбарларды жалганчы дегенге жатат. Буга далил – Нухтун коому анын бир өзүн жалганчы десе да Аллах таала бизге «Пайгамбарларды» деп баян кылууда."
2893,25,38,"Аад, Самуд (элдерин), «кудук ээлерин» жана ушулардын аралыгындагы (башка) көп муундарды (каапырчылыгы себептүү кыйраттык).",""
2894,25,39,"Биз алардын баарына мисал-далилдерди келтиргенбиз (моюн толгогондон кийин гана) бардыгын кырып-жоюп жибердик! (Кырылган элдерден бири Лут пайгамбардын коому болчу. Алардын башына таш жамгыры жаап кыйраган).",""
2895,25,40,"Алар (Мекке мушриктери) балээ (таш) жамгыры жаадырылган шаарга келген эле го! Эмне, аны(н кесепеттерин) көрбөй жатышабы?! Жок, (көрүшкөн, бирок) алар кайра тирилүүгө ишенишпейт.",""
2896,25,41,"Эгер алар сени көрүшсө, келеке кылышып: «Аллах пайгамбар кылып жиберген (баякы неме) ушулбу?",""
2897,25,42,"Ал бизди кудайларыбыздан азгырып жибере жаздабадыбы! Эгер бир аз аларга (кудайларыбызга) сабыр кылып турбаганда (азгырып жибермек экен)» – дешти. Жакында (тозоктогу) азапты өз көздөрү менен көргөн кезде ким туура жолдон адашуучурак экенин билип алышат.",""
2898,25,43,"(Оо, Мухаммад!) Өзүнүн каалоосун кудай кылып алган адамды(н бул айткандарын) карабайсынбы! Эми сен ага өкүл (көзөмөлдөөчү) болосуңбу?![1]","[1] Ал ыпылас сөздөрү менен өзүнө тозокту анык кылып алды. Эми сен аны жөн кой. Сен көзөмөлчү эмессиң. Болгону, эскертүүчүсүң. Аны менен Аллах Өзү эсептешип алат."
2899,25,44,"Же болбосо алардан көпчүлүгү угат, акылдарын иштетет деп ойлойсуңбу? Алар айбан сыяктуу болуп калган. Жок! Алар (жүргөн жолунда) айбандан да адашуучураак![1]","[1] Айбанды чабан кайда айдаса, ошол тарапка басат. Өзүнө зыян болчу жерлерди, себептерди билет жана андан абайлайт. Булар болсо, түз эле өзүн отко урууда!"
2900,25,45,"(Оо, Мухаммад!) Раббиңди(н кудуретин) көрбөйсүңбү: (жер бетине) кантип көлөкөнү (таң аткандан күн чыкканга чейинки аралыкта) жайып койду. Эгер кааласа аны жылбай турган кылып коймок. Кийин Биз ага күндү далил кылдык.[1]","[1] Эгер Күн болбосо, таңкы күңүрттүк билинмек эмес."
2901,25,46,"Кийин Биз акырындык менен аны (көлөкөнү) жыйнап алабыз.[1]","[1] Күн көтөрүлгөн сайын көлөкө жыйналып, чегинип барат."
2902,25,47,"Ал силерге түндү кийим, уйкуну ырахат (эс алуу) кылып койду. Жана эрте мененки убакытты тирилүү (учуру) кылды.",""
2903,25,48,"Жана Ал Өз ырайымынын (жамгырдын) астынан, кубаныч кабарчысы катары шамалдарды жиберди. Жана Биз асмандан таза суу түшүрдүк,",""
2904,25,49,"аны менен өлүк шаарларды тирилтүү үчүн жана Өзүбүз жараткан көп адамдар менен айбандарды сугаруу үчүн.",""
2905,25,50,"Биз аны (Куран аяттарын) алардын арасында ар түрдүү (ыкмалар менен) баян кылдык, акыл-насаат алуулары үчүн. Бирок, көпчүлүк адамдар каапырлыктан башкасына ыраазы болушпады.",""
2906,25,51,"Эгер кааласак Биз ар бир шаарга (бирден) эскертүүчү пайгамбар жибермекпиз.[1]","[1] Бирок, Аллах таала Мухаммад саллаллоху алайхи ва салламды бүт ааламдар үчүн жиберүүнү каалады."
2907,25,52,"(Оо, Мухаммад!) Каапырларга моюн сунба жана аларга (Куран) менен чоң жихад кыл!",""
2908,25,53,"Ал (Аллах) эки деңизди (жанаша) агызып койду. Мунусу (дарыя) ширин-даамдуу, анысы (деңиз) шор-кычкыл. Жана экөөсүнүн арасына (бирин-бири бузбай, бирин экинчисине аралаштырбай турган, көрүнбөгөн) бекем тосмо кылды.[1]","[1] «Көрүнбөгөн тосмо» - бул эки суунун составынын бири бирине аралашып кетишине тоскоолдук кыла турган элементтер. «Бекем-бышык парда» бул кадимки эле жээк-тосуктар."
2909,25,54,"Ал адамды суудан жараткан жана аны тууган-урук, куда-сөөк кылып койгон Зат. Сенин Раббиң (ар нерсеге) Кудуреттүү.",""
2910,25,55,"Алар (мушриктер) Аллахтан башка өздөрүнө не пайда, не зыян жеткире албай турган «кудайларга» ибадат кылышат. Каапыр (жараткан) Раббисине каршы (шайтанга) жардамчы болду.",""
2911,25,56,"Биз сени (ыймандууларга бейиштин) сүйүнүч, (Аллахка баш ийбегендерге тозоктон) эскертүү кабарын берүүчү кылып жибергенбиз.",""
2912,25,57,"Айткын: «Мен ал (кабар жеткирүүчүлүгүм) үчүн силерден акы сурабаймын. Ал эми, кимде-ким (садака берүү менен) Раббисине жол тутууну кааласа (ага тоскоол болбоймун).[1]","[1] Ким муктаж адамдарга же болбосо, пайгамбардан башка дин жеткирүүчү кишилерге садака кылып, Аллахтын ыразычылыгына жол издесе-жасай берсин. Бирок, пайгамбарлар садака жебейт."
2913,25,58,"Жана сен (эч качан) өлбөй турган түбөлүк Тирүүгө (Аллах таалага) таян, Аны даңктап (бардык кемчилдиктүү сыпаттардан) аруула. Анын Өзү пенделеринин күнөөлөрүнөн жетиштүү Кабардар.",""
2914,25,59,"Ал асмандар менен жерди жана экөөсүнүн арасында болгон нерселерди алты күндө жаратып, андан кийин (Өзүнүн гана улуулугуна жараша) Арштан Бийик-Жогору болду. Ал – Ырайымдуу! Сен муну (бардыгынан) Кабардар болгон Заттан сура! (Ал Өзүнүн сыпатын, улуулугун Өзү гана жакшы билет.)",""
2915,25,60,"Эгер аларга (мушриктерге) «Чексиз Ырайымдууга (Аллахка) сажда кылгыла» деп айтылчу болсо, «Чексиз Ырайымдууң ким? (Аны билбейбиз) Бизге буюрган нерсеңе сажда кыла беребизби?» - дешет. (Бул чакырык) алардын качуусун гана көбөйтөт.[1]","[1] Алар «эгер биз жалгыз Чексиз Ырайымдууга ибадат кылсак, ата-бабаларыбыз сыйынып келген кудайларыбыз, арбактарыбыз эмне болот» деп чындыктан качышат."
2916,25,61,"Асмандагы (түркүн) жылдыздарды жараткан Аллах Улук-Берекеттүү Зат болду. Ал асманга чырак (Күн) менен нурлуу Айды дагы жаратты.",""
2917,25,62,"Жана Ал (Өзүнүн кереметтерин) эстеп (сабак алып) же (Аллахтын жакшылыктарына) шүгүр келтирүүнү каалаган адамдар үчүн түн менен күндүздү удаама-удаа (келе турган) кылып жаратты.[1]","[1] Ким Аллахты зикир кылууну кааласа, тынч, бейпил түн бар. Моожиза-керемет жаратылыштагы Аллахтын Кудуретинин белгилерин көрүп зикир кылууну кааласа күндүз бар."
2918,25,63,"Чексиз Ырайымдуунун пенделери… алар жер бетинде кичипейил-салабаттуу жүрүшөт. Наадандар (оройлук менен) сүйлөсө да «салам» деп коюшат.",""
2919,25,64,"Алар түн ичинде[1] Раббисине сажда кылган, (намазда) тикесинен турган абалда болушат.","[1] Түңкү ибадат «тахажжуд» деп аталат жана көп сооптору бар. Айрыкча түндүн үчтөн экиси өткөндө туруп намаз окуп, дуба кылса, кабыл болуусунда үмүт чоң."
2920,25,65,"Алар «Оо, Раббим! Бизден тозок азабын арылта көр! Анын азабы түгөнгүс!",""
2921,25,66,"Чынында, ал эң жаман орун, эң жаман жай! (Биз ага чыдай албайбыз!) - дешет.",""
2922,25,67,"Алар эгер (дин жолунда мал-дүйнөсүн) сарпташса, ысырапчыл да болушпайт, сараң да болушпайт. Ушунун ортолугунда (адилеттүүлүктө) турушат.",""
2923,25,68,"Алар Аллахтан башка «кудайларга» дуба кылышпайт, Аллах өлтүрүүгө тыюу салган жанды укуксуз (шарияттын талаптарысыз) өлтүрүшпөйт. Акысы (өчү) бар болгондо гана (өлтүрүүсү адал болот). Алар зына-бузукулукка барышпайт. Кимде-ким ушуларды жасаса (айрыкча Аллахтан башкага дуба (ширк) кылса) жазага жолугат.",""
2924,25,69,"Ага кыямат күнү (тозокто жогорудагы күнөөлөрдүн баарын же ширк күнөөсүн кылган кишиге) азаптар кайра-кайра кайталанып берилет жана кордолгон абалда ал жерде түбөлүк калат.",""
2925,25,70,"Ал эми, тообо кылып, ыйман келтирип, жакшы (сооп) амал кылган адамдар болсо..., Аллах алардын жаман иштерин жакшыга алмаштырат.[1] Аллах-Кечиримдүү, Ырайымдуу.","[1] Ар канча ашынган каапыр болсун, эгер жолунан кайтып, чын дилинен Аллахка тообо кылып, ыйман келтирип, жашылык иштерди кыла баштаса, Аллах анын өткөндөгү күнөөлөрүн кечирип, жаман абалын жакшыга, тозокулугун бейишке алмаштырып койот."
2926,25,71,"Жана кимде-ким тообо кылып, жакшылык иштерди кылса, ал Аллахка (Аллахтын жолуна) чындап кайтыптыр.",""
2927,25,72,"Жана алар (Ырайымдуунун пенделери) жалган күбөлүк беришпейт. Пайдасыз (кыйбат, ушак) сөздүн жанынан өтсө (ага аралашпай) урмат-сыйын сактап өтөт.",""
2928,25,73,"Аларга Раббилеринин аяттары угузулса, дүлөйлүк, сокурлук менен жыгылышпайт. (Түшүнүп, аң-сезимдүүлүк менен кабыл алышат.)",""
2929,25,74,"Алар: «Оо, Рабби! Бизге (көргөндө) көзүбүз кубана турган жубайларды жана урпактарды белек кыл! Жана бизди такыба кишилерге имам (жол башчы) кыл» дешет.[1]","[1] Алар дуба кылуу менен гана чектелип отура бербейт. Тескерисинче ошол даражага жеткенче, балдарын, үй-бүлөсүн Аллах ыразылыгын аткаруунун натыйжасында өзүнө, көзунө кубаныч боло турган кылып тарбиялаганга аракеттенишет."
2930,25,75,"Ушул адамдар (дин жолунда) сабыр кылгандары себептүү (бейиштеги) жогорку орундар менен сыйланышат жана (аларга периштелер) салам айтышып, сый сөздөр менен күтүп алынат.[1]","[1] Аларды бейиш периштелери ызаат-урмат менен салам айтып, бейишке келиши менен куттуктап күтүп алышат."
2931,25,76,"Алар анда түбөлүк калышат. Жайгашкан орундары, түшкөн мекендери кандай сонун!",""
2932,25,77,"(Оо, Мухаммад!) айткын: «Эгер (араңарда ыймандуу) дуба кылгандар болбосо, Аллах силерди (каапырларды) баалабайт. Себеби силер (динди, Куранды) жалганга чыгардыңар! Жакын арада (калпка чыгаргандын жазасы) силер менен бирге болот.[1]","[1] «Жакын арада» деген сөздөн максат - Кыямат. Анда динди, Куранды, пайгамбарды, исламды, бейиш-тозокту жалган дегендерге эч арылбай турган, бекем жабышкан азап берилет."
2933,26,1,"Та. Сиим. Миим.[1]","[1] Бакара сүрөсүнүн 1-аятын караңыз."
2934,26,2,"Булар анык китептин (Курандын) аяттары.",""
2935,26,3,"(Оо, Мухаммад! Мекке мушриктери) ыйманга келбегени үчүн сен (катуу кайгырып, кыжаалат болуп) жаныңды жок кыла жаздадың![1]","[1] Көп кыйналба. Хидаят (Туура жол) Аллахтын колунда. Сенин милдетиң жеткирүүдөн гана турат."
2936,26,4,"Эгер Биз кааласак, аларга (мушриктерге өздөрү сурагандай) асмандан белги-керемет түшүрүп, аларды ага (мажбур) моюн сунуучулардан кылмакпыз.[1]","[1] Бирок, мындай мажбурлап ыйманга келтирүүдөн пайда жок. Чыныгы ыйман көрбөй туруп, кайыптагы нерселерге ишенүү. Анан калса, ошол моожиза келсе жана мурдагы каапырлар сыяктуу ыйман келтирбей коюшса, анда аларга азап хак (ылайык) болуп калмак."
2937,26,5,"Аларга (мушриктерге) Ырайымдуу (Аллах) тарабынан жаңы эскертүүчү (аяттар) келсе, дароо андан жүз буруучу (ишенбөөчү) болушту.",""
2938,26,6,"Алар (Курандагы тозок-бейишти) жалганга чыгарышты (жана аны окуп берген Мухаммадды мазакташты) эми жакында аларга мазактаган нерселеринин анык кабарлары келип калат.",""
2939,26,7,"Алар жерге карашпайбы: Биз анда канча сонун (пайдалуу) өсүмдүк түрлөрүн өндүрүп чыгардык.",""
2940,26,8,"Мында (Аллахтын кудуретине) белги бар. Бирок, алардын көпчүлүгү ыйман келтиришпеди.",""
2941,26,9,"Чынында сенин Раббиң Кудуреттүү (жана) Ырайымдуу.[1]","[1] Ал кааласа зордоп ыйманга келтирип, моюндарын ийип коюууга Кудуреттүү. Бирок, Анын мээрими, каардуулугунан жогору. Пендесине мөөнөт берет, мүмкүнчүлүк берет, Өзүнө өз ыктыяры менен кайтуусун күтөт."
2942,26,10,"Жана (эстегин оо, Мухаммад) бир кезде Раббиң Мусага (мындай) деди: «Залым коомдорго:",""
2943,26,11,"Фараондун коомуна баргын жана аларга: «(Аллахтан) коркпойсуңарбы?» дегин».",""
2944,26,12,"«Оо, Раббим, – деди (Муса), – алар мени жалганчыга чыгаруусунан коркомун.",""
2945,26,13,"(Натыйжада) жүрөгүм сыгылып, тилим эркин айланбай калуусу мүмкүн.[1] (Ошондуктан бир тууганым) Харунду да (мага кошуп пайгамбар кылып) жибер.","[1] «Тилим эркин айланбай калуусунан коркомун» дегенинин себеби, ал бир аз кекечтенип сүйлөчү."
2946,26,14,"Алардын (оюнда) менин күнөөм бар.[1] Мени өлтүрүп коюуларынан да коркомун».","[1] Мусанын мындай дешинин себеби, ал Мисирде Фараондун сарайында жүргөндө бир египеттик кишини байкоосуздан уруп өлтүрүп алат жана ушул себептүү качып кетет."
2947,26,15,"(Аллах) айтты: «Жок, (өлтүрө алышпайт) экөөң Биздин кереметтерди алып бара бергиле. Биз силер менен бирге угуп (кабардар болуп) туруучубуз.",""
2948,26,16,"Баргыла да минтип айткыла: «Биз ааламдардын Раббисинин элчилери болобуз.",""
2949,26,17,"Исраил урпактарын (азат кыл жана) биз менен кошуп (ата-журттарына) жибер» дегиле. (Аллахтын элчилери Фараонго барып, буюрулган сөздөрдү айтышты эле...,)",""
2950,26,18,"(Фараон мындай) деди: «Балалыгыңда өзүбүздүн арабызда биз тарбия кылбадык беле сени (эй, Муса?) Өмүрүңдөн бир нече жылдарды биздин арабызда өткөрдүң эле го!",""
2951,26,19,"Андан кийин кылгылыкты кылып коюп, (Египеттик букарабызды өлтүрүп) шүгүрсүз адамдардан болгонсуң!».",""
2952,26,20,"(Муса) айтты: «Кылган болсом, мен аны байкабагандыктан улам жасагам. (Атайлап өлтүргөн эмесмин).",""
2953,26,21,"Анан, (мени да өлтүрөсүңөр деп) коркконумда силерден качып (Мадянга) кетип калдым. Анан Аллах мага өкүм берди жана пайгамбарлардан кылды.",""
2954,26,22,"Ал эми сенин мага милдет кылган жакшылыгың болсо, Исраил урпактарын кул кылып алагыңдын алдында эч нерсе эмес.[1]","[1] Мусанын жообу «Эгер сен менин уруумду жана анын уул перзенттерин тукум курут кылууга буйрук бербегениңде апам мени себетке салып дарыяга агызбайт эле. Сен мени дарыядан кармап алып, бакма бала кылып албайт элең. Бир элдин баарын азапта, кулчулукта кармап, бир гана перзентин ата-энесинен ажыратып «камкордук» көргөзгөнүң жакшылык деп атоого арзыйбы?» деген маанилерди билдирет."
2955,26,23,"Фараон айтты: «Ааламдардын Раббиси» дегениң эмне, ыя?».",""
2956,26,24,"«Ал - асмандардын, жердин жана ал экөөсүнүн арасындагы (бардык) нерселердин Раббиси, эгер билсеңер» - деди (Муса).",""
2957,26,25,"(Фараон) өзүнүн айланасындагыларга: «Анын сөзүн угуп жатасыңарбы?» - деди (Мусаны шылдыңдап).",""
2958,26,26,"(Муса): «Аллах силердин жана абалкы ата-бабаңардын Раббиси» деди.",""
2959,26,27,"(Анда Фараон адамдарга) айтты: «Силерге «жиберилген «пайгамбарыңар» анык жинди болуптур!».",""
2960,26,28,"(Муса сөзүн улап, мындай) деди: «Ал чыгыш менен батыштын жана ал экөөсүнүн арасындагылардын Раббиси, эгер акылыңарды иштетсеңер».[1]","[1] Инсаният тарыхындагы бардык залим падышалар акыйкатты сүйлөгөн кишилер менен оболу асмандан келип сүйлөшүшөт. Бирок, илим менен зулум «сүйлөшө» албайт. Зулум сөз таба албай калганда күчүн көргөзөт. Фараон да ошол ыкмага өттү."
2961,26,29,"«(Оо, Муса!) Эгер менден башканы кудай кылып алчу болсоң, сөзсүз зындандагылардын катарына кошомун!» - деди.",""
2962,26,30,"«Эгер сага (далил боло турган) анык бир нерсе көргөзсөмчү?» - деди (Муса).",""
2963,26,31,"«Көргөз, эгер сөзүң чын болсо» - деди.",""
2964,26,32,"Анан (Муса) таягын (жерге) таштады эле…, ошол замат (кадимкидей) жыланга айланып калды!",""
2965,26,33,"Жана колун (чөнтөгүнөн) чыгарды эле..., ошол замат көрүүчүлөргө аппак (нурдуу) болуп калды!",""
2966,26,34,"«(Оо,) бул эң илимдүү сыйкырчы болуп калган турбайбы!» - деди (Фараон) тегерегиндеги төбөлдөргө.[1]","[1] Жана эле «акылсыз», «жинди» деп турган адам эми «илимдүү сыйкырчы» дегенге өттү. Мушриктердин бардыгы ушундай туруксуз болушат."
2967,26,35,"«Бул өзүнүн сыйкыры менен силерди жериңерден чыгарып жиберүүнү каалайт! Кана, эмне дейсиңер?».",""
2968,26,36,"(Сарай эли) айтышты: «Аны менен бир тууганын (камап) койо тур жана шаарларга (сыйкырчыларды) чогултуп келчү (чабармандарды) жибер.",""
2969,26,37,"Алар (чабармандар) сага бардык илимдүү сыйкырчыларды алып келишсин».[1]","[1] Муса менен сыйкырчылар мелдеш өткөрмөк болушуп, убактысын, жайын келишип алышты. Муса Аллахтын моожиза-кереметин бардык эл көрсүн деп майрам күндү белгиледи."
2970,26,38,"Белгиленген күндө убадалашкан жерге (мамлекеттин чар тарабынан алып келинген эң күчтүү) сыйкырчылар чогулушту.",""
2971,26,39,"Анан адамдарга айтылды: «Чогулуп болдуңарбы?",""
2972,26,40,"Эгер (биздин) сыйкырчылар жеңип чыкса, ошолорду ээрчисек деген үмүттөбүз!».",""
2973,26,41,"Сыйкырчылар келип бүткөндө Фараонго: «Эгер жеңип чыксак, бизге сыйлык болобу?» дешти.",""
2974,26,42,"«Ооба – деди (Фараон) – анда менин эң жакын адамдарыман болосуңар».",""
2975,26,43,"Муса аларга айтты: «Таштай турган нерсеңерди таштагыла».",""
2976,26,44,"Алар жиптерин жана таяктарын таштап: «Фараондун кудурети менен биз жеңип чыгабыз!» - дешти.[1]","[1] Алар таштаган нерселер майда-чүйдө жыландардай көрүнүп турду элдин көзүнө. Бул кадимки эле көз бойогон сыйкырчылык эле."
2977,26,45,"Анан Муса дагы таягын таштады эле… капыстан (кадимки эле чоң жыланга айланып) сыйкырчылардын жасалма жыландарын жута баштады!",""
2978,26,46,"(Бул Кудуреттүү Аллахтын гана колунан келерин дароо түшүнгөн) сыйкырчылар (Аллахка) сажда кылган абалда бойлорун жерге таштап (мындай)",""
2979,26,47,"дешти: «Ааламдардын Раббисине, ыйман келтирдик!",""
2980,26,48,"Муса жана Харундун Раббисине (ыйман келтирдик!)”",""
2981,26,49,"(Фараон ачууланып, мындай) деди: «Мен силерге уруксат бербей туруп ага ыйман келтирдиңерби?! Демек ал силерге сыйкырды үйрөткөн чоңуңар турбайбы! Азыр билип аласыңар (менин ким экенимди!). Колу-бутуңарды каршы-терши чаап, баардыгыңды асып саламын![1]","[1] Залымга даба жок турбайбы. Болбосо, сыйкырчылар менен Муса анын көз алдында биринчи жолу жолугушуп турган болсо, алар мамлекеттин ар тарабынан чогултулуп келинген болсо, дагы кантип Муса алардын устаты болуп калсын?! Акыйкатты кабыл албай, жүрөгү карарып залым өкүмдарлар ушундай болбогур нерселерди шылтоо кылып Акыйкатка каршы чыга беришет."
2982,26,50,"«(Мунун) зыяны жок – дешти сыйкырчылар – биз (анда) Раббибизге кайтып барабыз.",""
2983,26,51,"Биз (Мусага) эң абалкылардан болуп ыйман келтиргенибиз себептүү, Раббибиз биздин каталарыбызды кечиришин үмүт кылабыз».[1]","[1] Сыйкырчылардын окуясы ушинтип аяктады. Бирок Фараон менен адамдары, жалпы эл өз каапырчылыгында калды. Аларга Муса дагы көп Аллахтын моожизаларын көргөздү: аларга суу балээси, чебиртке, кан, бака, бит сыяктуу апаат-балээлер көргөзүлдү. Ар биринде Мусага «Раббиңе дуба кыл, балээни алсын, ыйман келтирели дешип, балээ көтөрүлгөн соң, дагы кайрадан каапырчылыгын улантып жатышты. Аллах таала аларга мөөнөт берүүсүн токтотуп, кырып жоюуга себеп болуучу окуяларды тездетти."
2984,26,52,"Жана Биз Мусага «Менин пенделерим менен түн ичинде (Мисирден) чык. Силердин изиңерден куугунчулар түшөт» - деп вахий кылдык.",""
2985,26,53,"(Муса Исраил урпактарын түнү менен чыгарып кеткенден кийин) Фараон шаарларга (аскер) чогултуучуларды жиберди.",""
2986,26,54,"(Жана чогулган куугунчуларды шердентиш үчүн): «Алар бир ууч гана селсаяктар.",""
2987,26,55,"Алар биздин ачуубузду чыгарды.",""
2988,26,56,"Биз бардыгыбыз (душмандан) сак болгон адамдарбыз (Аларды сөзсүз кармап келебиз)!» - деди.",""
2989,26,57,"(Түшүмдүү) бакчаларынан, (суусу мол) булактарынан Биз аларды (ушинтип) чыгардык.",""
2990,26,58,"(чогулткан) казыналарынан жана кооз-сонун үй-жайларынан.",""
2991,26,59,"Ошондой (болду). Биз (кийинчерээк) аларды Исраил урпактарына мурас кылып бердик.",""
2992,26,60,"(Куугунчулар) аларды күн чыккан мезгилде кууп жетишти.",""
2993,26,61,"Эки жамаат бири-бирине көрүнүп калганда, Мусанын шериктери «Биз колго түштүк!» – дешти.",""
2994,26,62,"«Жок! – деди (Муса), – албетте, Раббим мени менен! Ал мага жол көргөзөт!».",""
2995,26,63,"Анан Биз Мусага: «Таягың менен деңизди чап!» - деп вахий кылдык. (Буйрукту аткарганда) деңиз (он эки жол болуп) жарылды жана ар бир бөлүгү чоң тоо сыяктуу болуп калды.[1]","[1] Муса менен анын он эки уруу эли өз жолдоруна түшүп, наркы жээкке жол алышты."
2996,26,64,"Анан башкаларды (Фараон менен анын аскерлерин деңиз-жолдун ичине кириш үчүн) жакындаштырдык.",""
2997,26,65,"Мусаны жана аны менен бирге болгондордун бардыгын (өткөрүп,) куткардык.",""
2998,26,66,"Кийин башкаларды чөктүрүп жибердик!",""
2999,26,67,"Мында (Аллахтын кудуретине) белги бар. Бирок, алардын көпчүлүгү ыйман келтирбей жатышат.",""
3000,26,68,"Чынында сенин Раббиң Кудуреттүү (жана) Мээримдүү.[1]","[1] Кудуреттүүлүгү менен Мисирдей чоң мамлекеттин чар тарабынан чогулган Фараондун күчтүү армиясын алеки заматта жок кылып, ырайымдуулугу менен азыр эле кул болуп турган миңдеген Исраил урпактарын алардан калган мүлккө мураскор кылып койду! Субханаллах!"
3001,26,69,"(Оо, Мухаммад,) аларга (Курандан) Ибрахимдин кабарын окуп бер.",""
3002,26,70,"Бир кезде ал атасына жана коомуна «Эмнеге сыйынып жатасыңар?» - деди.[1]","[1] Ибрахимдин бул сөзү суроо эмес, четке кагуу маанисинде болчу."
3003,26,71,"«Буттарыбызга сыйынып жатабыз жана аларга берилген бойдон калабыз» – дешти.",""
3004,26,72,"(Анда Ибрахим) айтты: «Аларга дуба кылсаңар силерди угабы?",""
3005,26,73,"Же болбосо силерге пайда же зыян жеткире алабы?».",""
3006,26,74,"«Жок, (бирок) биз ата-бабаларыбыздын ушундайча сыйынып жатканын көргөнбүз» дешти.",""
3007,26,75,"(Ибрахим) айтты: «Эмнеге сыйынып жатканыңарды ойлоп көрдүңөрбү,",""
3008,26,76,"силер жана байыркы ата-бабаңар дагы (ойлоп көрүштү бекен?).",""
3009,26,77,"Чынында булар (буттар) мага душман! Ал эми, (менин досум, жолбашчым) Ааламдардын Раббиси (Аллах!)",""
3010,26,78,"Ал мени жаратты, анан туура жолго баштайт.",""
3011,26,79,"Жана Ал мени жедирет жана ичирет.",""
3012,26,80,"Оорусам, Өзү мага шыпаа берет.",""
3013,26,81,"Жана Ал менин жанымды алып (кыяматта) мени кайра тирилтет.",""
3014,26,82,"Жана кыяматта Ал менин күнөөлөрүмдү кечирүүсүн үмүт кыламын.",""
3015,26,83,"«Оо, Раббим! Мага өкүм(дөрдү билдире турган көп илим) бергин жана (өткөн) жакшы адамдарга (пайгамбарларга) кошкун!",""
3016,26,84,"Жана мени(н ысымымды) акыркылардын чынчыл тилдеринде (дубаларында) кылгын!",""
3017,26,85,"Жана мени жыргалчылыктуу бейиштин мураскорлорунан кылгын!",""
