"Translation Info:
#---------------------------
2364,20,16,"Wota faddo ma e gaayi maggal on mo gooŋ- ɗinaani ngo o jokki mbeleeɗe makko o halkii.",""
2365,20,17,"Ko holɗuum woni ka ñaamo maaɗa an Muusaa?",""
2366,20,18,"O maaki: ""Ndu ko tuggordu am miɗo tuggoo ndu miɗo liwtirana ndu dammi am ɗin, miɗo mari kadi haajuuji gɗɗi e mayru"".",""
2367,20,19,"O Daali: ""weddo ndu, aan Muusaa"".",""
2368,20,20,"O weddi ndu, tawi kayru ko ndu mbooɗdi won'ndi e yahde.",""
2369,20,21,"O Daali: ""Nanngu ndi wota a hul min ngartira ndu e mba'adi mayru araniri ndi"".",""
2370,20,22,"Naatnu junngo maaɗa ngo ka ndeer seŋgo maa; ngo yalta ko ngo raneewo ko aldaa e rafi ɗum ko Aaya goo.",""
2371,20,23,"Fii yo min n kollle immorde e aayeeje amen aawɗe ɗe.",""
2372,20,24,"Yah to Fir'awna, pellet, kaŋko o bewi.",""
2373,20,25,"O maaki: ""Jooma Yaacnanam ɓernde am nde.",""
2374,20,26,"Newinana am fiyaake am on.",""
2375,20,27,"Piɓtaa fiɓnde nde e ɗemngal am.",""
2376,20,28,"Fii yoo ɓe pahmu konngol am ngol.",""
2377,20,29,"Mbaɗanaa kam ballo jeyaaɗo ka ɓeynguure am.",""
2378,20,30,"[Hara ko] Haaruuna musiɗɗo am o.",""
2379,20,31,"Semmbinir mo darnde am.",""
2380,20,32,"Tawnaa mo e ndeer fiyaake am o.",""
2381,20,33,"Fii yo mon cenine ko herwi.",""
2382,20,34,"Min jaŋtomaa ko heewi.",""
2383,20,35,"Pellet, aan a wonii kumpitiiɗo min .",""
2384,20,36,"O Daali: ""Gooŋɗii a okkaama toraare maaɗa nde aan Muusaa"".",""
2385,20,37,"Gooŋɗii n neeminiino ma e laawol goɗngol.",""
2386,20,38,"Tuma de min mbahayinnoo fa'ade e yumma maa ko wahayinaa ko.",""
2387,20,39,"[Men Daali] weddo mo to ndeer hontoore weddo ɗum nde kadi ka ndeer diidere, yo diidere nden kadi weddoyo mo ka maayo ; ƴetta mo gaño am e gaño makko, mi werni e maaɗa Giggol immorde ka am e fii yo a ne'e e dow ndeenka am.",""
2388,20,40,"Tuma de banndiraawo maaɗa on yahynoo; o wi'a: ""Enee, yo mi tinndin on e on mo no ne'a mo?"" min ngartirmaa ka yumma maaɗa fii yo gite makko ɗen ɓuuɓu hara o sunaaki. Mbarɗaa woŋkii min ndaɗumaa immorde e saɗteende nde, min njarribimaa jarrabuyeeje ñiiɓɗaa duuɓi ka yimɓe Madyana refti ngarɗaa ka fodoore aan Muusaa.",""
2389,20,41,"Miin suɓimaa fii hooram",""
2390,20,42,"Yah aan e musiɗɗo maa on won'dude e aayeeje am ɗe wota on derfu e jaŋtagol Lam.",""
2391,20,43,"Njehee ka Fir'awna, pellet, kaŋko o bewi.",""
2392,20,44,"Mbianee mo konngol newiingol mbele-jo'o kaŋko o waajitoto ma o hula.",""
2393,20,45,"Ɓe maaki: ""Joomi amen, minen dey moɗen kuli nde murtata e hoore amen maa de o bewata"".",""
2394,20,46,"O Daali: ""Wota on kule, pellet, miin miɗo won'di e mooɗon miɗo Nana Miɗo Yi'a"".",""
2395,20,47,"Ngare ee e makko, mbi'on: ""minen ko min Nulaaɓe Joomi maaɗa, accit won'dude e amen ɓiɗɓe Israa'iila ɓe wota a leptu ɓe, gooŋɗii min ngddanii e ma aaya immorde ka Joomi maaɗa, kisal wonii e oon jokkuɗo Peewal ngal.",""
2396,20,48,"Gooŋɗii Wahayinaama e amen; won'dema, Lepte ɗe no fawii ka jennuɗo ɗuurni.",""
2397,20,49,"[Fir'awna] wi'i: ""eeyma o Muusaa, ko hommbo woni Joomi mooɗon?""",""
2398,20,50,"[Muusaa] maaki: ""Joomi amen, ko on Okkuɗo kala hu'unde tagoore mayre refti o feewni.",""
2399,20,51,"[Fir'awna] wi'i: ""Ko holno gire arane ɗen pewndori?""",""
2400,20,52,"[Muusaa] maaki: ""ganndal ɗum no ka Joomi am e ndeer Deftere, Joomi am majjataa o yejjitataa"".",""
2401,20,53,"Oon baɗanɗo on leydi ndi weƴƴitaandi, o naadani on e ndeer mayri laabi, O jippini immorde e kammu ngu ndiyam Min njaltiniri ɗam nooneeji immorde e puɗi ceertuɗi.",""
2402,20,54,"Ñaamee ngaynon neemoraaɗi mo'on ɗi. Pellet, no e ndeer ɗum [ko jaŋtaa ɗoo] Aayeeje fii joomiraa- ɓe kakkillaaji ɗin.",""
2403,20,55,"Ko immorde e mayri Min Tagi on, ko e ndeer mayri Min nduttata on, ko immorde e mayri kadi Min njaltinoyta on laawol goɗgol",""
2404,20,56,"Gooŋɗii Min kolli mo aayeeje Amen ɗen kala majje, o jeddi i o salii.",""
2405,20,57,"[Fir'awna] wi'i: ""enee, a ar ka amen fii yo a njaltinir min ka leydi amen mbilewu maaɗa ngun aan Muusaa?""",""
2406,20,58,"Maa min ngaddane mbilewu yeru maggu, waɗ fodoore hakkunde amen e maaɗa hara men lunndataako nde wonaa an kadi [lunndotoo nde] e nokkuure fotondirnde.",""
2407,20,59,"[Muusaa] maaki: fodoore mooɗon nden ko ñande saɗɗugol ngol, yo yimɓe ɓen mooɓindire mbeetaa(fenynyaange).",""
2408,20,60,"Fir'awna ruŋiti o mooɓi pewje makko ɗen refti o ari.",""
2409,20,61,"Muusaa maakani ɓe: ""On boniraama, wota on 'pekindo fenaande fawon e Alla sakko O mehira on Lepte, gooŋɗii sooyii on pekindiiɗo.",""
2410,20,62,"Ɓe pooɗondiri fiyaake maɓɓe on hakkunde maɓɓe, ɓe vuuɗi cowndi ɗin.",""
2411,20,63,"Ɓe mbi'i: ""Pellet ɓee ɗiɗo ko wileeɓe heɓe paalaa yaltinirnde on ka leydi mon e mbilaaku maɓɓe ngu ɓe itta laawol mon ɓurngol l ngol.",""
2412,20,64,"Mooɓitee pewje mo'on ɗe refti ngaron ko on lappol, gooŋɗii malaama hannde on poolɗo.",""
2413,20,65,"Muusaa maaki: ""Ko si tawii ko onon mbeddotoo ma si ko minen ngonata adotooɓe weddaade."".",""
2414,20,66,"[Muusaa] maaki: ""ko woni, (mbedde), tawi ɓoggi maɓɓe e cawoy maɓɓe koy no wa'itana mo sabu mbilewu maɓɓe ngun woni ko e yahde.",""
2415,20,67,"Muusaa so'i kulol ka woŋkii makko.",""
2416,20,68,"Min Daali: 'Wota a hul, pellet ko an woni pooloowo on.",""
2417,20,69,"Weddo ko woni ko ka ñaamo maaɗa ɗum moɗay ko ɓe moƴƴini ko, pellet, ko ɓe moƴƴini ko ko pewje mbile bileejo on maletaake nukkuwoo ka o ardi.",""
2418,20,70,"Wileeɓe ɓe mbernaa ko ɓe sujjuɓe, ɓe mbi'i: ""Min ngooŋɗinii Joomi Haaruuna e Muusaa"".",""
2419,20,71,"[Fir'awna] wi'i: Eyoo, on gooŋɗinii mo ko adii mi duŋanaade(sakkitaade) on? Pelet, ko kaŋko woni mawɗo mo'on on anndinɗo on mbilewu ngu, mi wooɗndii, maa mi taƴa juuɗe mon ɗen e koyɗe mon ɗen taƴa luutindira, maa mi feta on e julle tama aray anndon ko hommbo e amen ɓuri lepte caɗtuɗe e heddotooɗe.",""
2420,20,72,"[wileeɓe ɓe] mbi'i: ""Min ɓurnataa ma e dow koo ko ari e amen immorde e ɓannganguyeeji, e On Takɗo min, [an Fir'awna] ñaawu ko ñaawataa ko, pellet, ko ñaawataa ko ka ngurndan aduna ɗoo"".",""
2421,20,73,"Minen dey, men ngooŋɗinii Joomi amen fii yo o yawtan men goopi amen e kon ko dooluɗaa men e mu'un immorde e mbilewu nguyn, ko Alla woni Moƴƴo keddotooɗo.",""
2422,20,74,"Pellet on mo ari ka Joomi mu'un hara ko o bonɗo; haray pellet, no woodani mo Jahannama o maayataa e nder magge o wuurataa kadi .",""
2423,20,75,"mo ari ka makko ko o gooŋɗinɗo hara gooŋɗii o golliino moƴƴi ɗi, haray ɓen ɗon no woodani ɓe Darjaaji Toowɗi ɗin.",""
2424,20,76,"Aljannaaji ñiiɓal no doga e ley majji caatli ɗi, ko ɓe duumotooɓe ndeer ton, ko ɗum woni njoɓdi on laɓɓiniiɗo.",""
2425,20,77,"Gooɗii Min mbahaynii fa'ade e Muusaa roƴdu e jeyaaɓe Am ɓe waɗan ɓe laawol yooru ngol ka maayo joorngol wota a hul hewtiteede wota a hul [yoolagol].",""
2426,20,78,"Fir'awna jokkitiri ɓe konooli makko ɗi, suumi ɓe ka maayo ko suumi ɓe kon.",""
2427,20,79,"Fir'awnan majjini yimɓe makko ɓe, o fewnaani [ɓe].",""
2428,20,80,"Eey monɓiɗɓe Israa'iila gooŋɗii Min danndiino on e gaño mon on, Min podi on kadi ka baŋŋe ñaamo [fello] Tuuri ngon, Min njippini e mooɗon Manna= ɗacce njumri e doobe .",""
2429,20,81,"Ñaamee immorde e laaɓɗi ko Min arsiki on kon, wota on bew e nder mu'un sakko Tikkere Am nden njippo e mo'on, on mo tikkere am jippii e mu'un gooŋɗii haray o halkike.",""
2430,20,82,"Pellet, Min ko Mi keewuɗo Yawtanngol wonan'de on tuubuɗo o gooŋɗini o golli ko moƴƴi refti o feewi.",""
2431,20,83,"Ko holɗum heñinmaa ga yimɓe maa ɓen aan Muusaa?",""
2432,20,84,"[Muusaa] maaki: ""Ɓeeɗoo, hieɓe iwtiri ɓaawo am, mi heñike ka Maaɗa Joomi fii yo A welto.",""
2433,20,85,"[Alla] Daali: ""Pellet, Mennen gooŋɗii Men njarribike=finninii yimɓe maaɗa ɓen ɓaawo maaɗa, Saamiriiyu majjinii ɓe"".",""
2434,20,86,"Muusaa ruttii ka yimɓe makko ɓen ko o tikkuɗo suniiɗo; o maaki: ""Ko onon yo yimɓe, enee, Joomi mo'on Fodanaani on Fodoore Moƴƴere, kaa ko aadi ndin juutani on? Kaa on faandi nde jippotoo e mo'on Tikkere immorde ka Joomi mooɗon si lunndi ɗon fodoore am nden?""",""
2435,20,87,"Ɓe mbi'i: ""Min lunndaaki fodoore maaɗa nde e sago amen, kono minen men ndonndinaama teddeendi e cuɗaaje yimɓe ɓen men wernii ɗe, ko nii Saamiriiyu kadi welirni"".",""
2436,20,88,"O yaltinani ɓe ɓanndu ngaari marn hito= huunaango, ɓe mbi'i: ""Ko ko'ol woni deweteeɗo mon e deweteeɗo Muusaa on, o yejjiti [mo ɗoo]"".",""
2437,20,89,"Enee, ɓee yiaani wonan'dema ruttataako e maɓɓe konngol, ndi maranaa ɓe kadi lorra wonaa fii non [pooɗugol] nafa.",""
2438,20,90,"Gooɗii Haaruuna maakaniino ɓe ko adii: ""Ko onon yo yimɓe, pellet, on njarribora kol, pellet, Joomi mooɗon ko jurmotooɗo o jokkee kam ɗoftoɗon yamiroore am nden"".",""
2439,20,91,"Ɓe mbi'i i: ""Min ceerataa ko min ñiiɓuɓe e [dewal] makkol haa Muusaa ruttoo e amen"".",""
2440,20,92,"[Muusaa] maaki: ""eeyma Haaruuna, nde nji'iɗaa ɓe majjii ko haɗmaa,",""
2441,20,93,"de njokkitataa mi? Kaa a yeddii yamirooe am on?!""",""
2442,20,94,"[Haaruuna] maaki: ""eeyma ɓiy neene am, wota a nanngu wahre am nde wonaa hoore am nden kadi, miin dey, mi hulu wata a wi'i: Mi seerdii hakkunde ɓiɗɓe Israa'iila ɓe, mi heɗaaki konngol maaɗa ngol"".",""
2443,20,95,"[Muusaa] maaki: ""Ko hol ɗuum woni fiyaake maaɗa on an Saamiriiyu?""",""
2444,20,96,"[Saamiriiyu] wi'i: ""Mi yi'ii ko ɓe yiaani ɗum, mi nokki nokkannde e batte nulaaɗo on [Jibriila] mi wernii ɗum ko nii suɗirani lam woŋkii am.",""
2445,20,97,"[Muusaa] maaki: ""Yahu, pellet, no woodanmaa ka ngurndam nde wowlataa wanaa meemondiral, pellet, no woodanmaa kadi Fodoore a lunndataako nde, ndaarii fa'ade e dewteeɗo maa, on mo ñalluɗaa ufinaade e hoore mun, mi woondii mi sumat mo refti mi ƴaroo mo ka maayo e ƴaragol"".",""
2446,20,98,"Pellet, deweteeɗo mon On ko Alla, On Mo Deweteeɗo alaa si wanaa Kaŋko, Ganndal makko Yaajanii kala hu'unde.",""
2447,20,99,"Ko wano nii Men polloranay maa immorde e kumpital ko feƴƴunoo kon, gooŋɗii Men ngaddanii ma immorde ka Amen jaŋta.",""
2448,20,100,"Mo ɗuurike e mayre pellet, o ronndoto Ñande Darngal teddeele [bakkaatu].",""
2449,20,101,"Ko o luttinteeɗo e ndeer majje, bonanii ɓe donngal Ñande Darngal.",""
2450,20,102,"Ñaande wuttoytee ka alaadu Min mooɓa bonɓe ɓen nden Ñalnde ko mbuliiɓe [gite].",""
2451,20,103,"Heɓe sowndondira hakkunde maɓɓe [ɓe mbi'a] on ñiiɓaani si wonaa [balɗe] sappo.",""
2452,20,104,"Ko Minen ngoni Annduɓe ko ɓe wowlata kon, tuma nde koohooɓe maɓɓe e laawol wi'ata: ""On ñiiɓaani si wonaa ñallal"".",""
2453,20,105,"Heɓe lanndaade ma fii pelle ɗen, maaku: ""Joomi am ƴaroto ɗe e ƴaragol"".",""
2454,20,106,"O acca [leydi] ndi ko ndi boowal ɓowrungal.",""
2455,20,107,"A yi'ataa e mayri ooñannde wonaa tintiire.(naɗde).",""
2456,20,108,"Ko nden Ñande ɓe njokkata noddoowo on ko aldaa e celugol mo,, hitooji ɗi yankinanoo Hinnorante On hara a nanataa si wnaa ñu'umbaangol.",""
2457,20,109,"Nden Ñande tefoore nden nafataa, si wonaa on mo Hinnorante On sakkiti ɗum O weltori konngol makko.",""
2458,20,110,"Homo Anndi ko woni ko yeeso maɓɓe e ɓaawo maɓɓe ɓe kuɓindortaa ɗum ganndal.",""
2459,20,111,"Je'ece ɗen yankinanii guruɗo Dartiiɗo On, gooŋɗii sooyii on donndiiɗo tooñe.",""
2460,20,112,"On mo ngolli immorde e moƴƴi ɗin hara ko o gooŋɗinɗo o hulaa tooñe wonaa uytaneede kadi.",""
2461,20,113,"Ko nii Min Telliniri nde Alqur'aanaare Aarabuure Men fensiti kadi e nder mayre immorde e kammbaaji ɗin mbela-jo'o kamɓe ɓe kulat maa nde fuɗɗanoo ɓe waaju.",""
2462,20,114,"Alla Laamɗo Goonguɗo On Toowii, wata a heñor Alqur'aanaare nden ko adii nde timmintee e maaɗa wahayu mayre, maaku: ""Joomi ɓeydanam Ganndal"".",""
2463,20,115,"Gooŋɗii min ngaadondiri e Aadama ko adii o yejjiti Min keɓanaani mo pellital.",""
2464,20,116,"Tuma Nde Men Daalannoo maleylaaji ɗi cujjanee Aadama, ɓe cujji si wanaa Ibliisa o salii.",""
2465,20,117,"Men Daali: ""eeyma Aadama, pellet, ooɗoo ko o gaño maa aan e sonnaajo maa on, wota o yaltin on dey ka Aljanna sakko tampaa"".",""
2466,20,118,"Pellet, no woodanmaa nde a heegetaake nder ton a holataa kadi.",""
2467,20,119,"Pellet, an a ɗomɗetaake nde ton e wuletaake kadi.",""
2468,20,120,"Seytaane sonwonsini faade e makko; o wi'i: eeyma Aadama,hara yo mi tinndine e leggal luttineede ngal e laamu ngu follotaako ngu?""",""
2469,20,121,"Ɓe ñaami e maggal, feeñani ɓe mettefooji maɓɓe ɗin, ɓe naati e suddirgol e dow maɓɓe immorde e kaaki Aljanna o, Aadama yeddi Joomi makko o majji.",""
2470,20,122,"Refti Joomi makko Suɓii mo, o Tuubini mo o Feewni [mo].",""
2471,20,123,"O Daali: ""njippee toon, onon fof yoga e mo'on ko añɓe yoga. Si tawii tun aroyii e mo'on immorde e am peewnoowo kala jokkuɗo Peewal Am ngal o majjataa o malkisataake kadi"".",""
2472,20,124,"Kala ɗurniiɗo gaayi jaŋtagol lam, haray pellet, no woodani mo ngurndam ɓilluɗam Men mooɓoya mo Ñalnde Darngal ko o bumɗo.",""
2473,20,125,"O wi'a: ""Joomi, ko fii holɗum mooɓanɗaa lam ko mi bumɗo, goŋɗii mi laatinoke ji'oowo?""",""
2474,20,126,"O Daala: ""Ko wano nii arnoo e maaɗa Aayeeje Amen ɗen njejjituɗaa ɗe, ko wano nii kadi hannde njejjitirteɗaa"".",""
2475,20,127,"Ko wano nii min njoɓirta on ɓurtinɗo ɗo o gooŋɗinaa aayeeje Joomi makko ɗen, pellet, ko Lepte Laakara ɗen ɓuri saɗtude ko ɗen kadi heddotoo.",""
2476,20,128,"Kaa hara ɓannganaali ɓe no foti hewde ko Men halki ado maɓɓe immorde e gire? Heɓe yaha e koɗooli maɓɓe, pellet, no e ɗuum aayeeje wonan'de joomiraaɓe kakkillaaji ɓen.",""
2477,20,129,"Sinno wonaano Daalol aditii ngol immorde ka Joomi maaɗa [Lepte] ɗen laatotono duumiiɗe e lajal innaangal.",""
2478,20,130,"Munño e dow ko ɓe kaalata ko, subuhinor jettugol Joomi maaɗa ko adii ƴellitagol naange ngen e ko adii mutugol magge e ka saa'iiji jemma subuhino e ka seraaji ñallal belajo'o a weltoto.",""
2479,20,131,"Wota a yawtin de gite maa ɗe fa'ade k ko Min ndakmini ɗum nooneeji immorde e maɓɓe, cuɗaari ngurndam aduna fii yo Min njarribor ɓe e ɗum, Arsike Joomi maaɗa on ɓuri moƴƴude ko on kadi keddotoo.",""
2480,20,132,"Yamir ɓeynguure maaɗa nden Juulde nden munñitoraa e ɗum, Min laɓndaaki ma arsike ko Minen arsikaymaa. Battane [moƴƴe] ɗen kadi wonanii hulooɓe Alla ɓen.",""
2481,20,133,"Ɓe mbi'i'i: ""Ko hɗnno ara e amen Aaya immorde ka Joomi makko?"" Enee, hara araani e maɓɓe ɓanngal ko woni ko e ɗeri adani ɗin?",""
2482,20,134,"Sinndo Minen Min kalkirno ɓe Lepte ko adii ɗum, ɓe mbi'atno: ""Joomi amen, ko hannoo Nualaa e amen Nulaaɗo men njokka Aayeeje Maa ɗen, ko adii nde Men koyata men hesra.",""
2483,20,135,"Maaku: ""Gooto kala [e amen] no habbitii, [onon kadi] habbitee aray anndon ko hommbo woni jom Laawol Pocciingol ngol ko hommbo kadi feewi"".",""
2484,21,1,"Ɓattiimo yimɓe ɓe hasboore maɓɓe nde, te kamɓe heɓe e ndeer welsindaare ko ɓe ɗuurniiɓe.",""
2485,21,2,"Arataa e maɓɓe waajo immorde ka Joomi maɓɓe ko fuɗɗaa si wonaa ɓe jentike nde kamɓe heɓe pija.",""
2486,21,3,"Ɓerɗe maɓɓe ɗe ko belsandiiɗe ɓe tooñɓe suuɗa cowndi(gunndo) [wi'a] enee, h oo wonu si wanaa ɓanndiŋke yeru mo'on, kaa on ngarat ee mbilewu hara onon hoɗon nji'a (ndaara)?!",""
2487,21,4,"O maaki: ""Joomi am no anndi Konngol ngol ka kammu e ka Leydi Kaŋko ko o Nanoowo gannduɗo on.",""
2488,21,5,"Ko woni, ɓe mbi'i i'u: ""Ko nde jiiɓu-jaaɓu koyɗi, toode, o fekindi nde, ko woni, kaŋko ko o jimoowo, awa yo o addan en aayewal wano aranɓe ɓen Nuliranoo non"".",""
2489,21,6,"Gooŋɗinaani ado maɓɓe immorde e saare Min kalki nde. Enee, hara ko kamɓe gooŋɗita?",""
2490,21,7,"Min Nulaani ado maaɗa si wonaa worɓe Min Wahayina e maɓɓe, lanndee yimɓe defte ɓe si tawii wonii on anndaa.",""
2491,21,8,"Min mbaɗaani ɓe ɓalli ɓe ñaamataa ñaametee, ɓe laataaki kadi luttinteeɓe.",""
2492,21,9,"Refti Min nGoonginani ɓe Fodoore nde Min danndi ɓe won'dude e ɓen ɓe Min Muuyi, Min kalki fantinɓe ɓen.",""
2493,21,10,"Gooŋɗii Min njippinii fa'ade e mooɗon deftere no e ndeer mayre jaŋtawol mooɗon. Kaa on kakkiltaa.",""
2494,21,11,"Heewii ko Min kalki immorde e saare laatinoonde ko tooñunde Min puɗɗi ɓaawo mayre yimɓe goo.",""
2495,21,12,"Tuma nde ɓe so'unoo Lepte amen ɗen, tawi kamɓe heɓe ndoga ɗe.",""
2496,21,13,"Wota on ndogu, nduttee fa'ade e ko neeminaɗon kon e mu'un e koɗanɗe mo'on, mbelejo'o on lannditoyte.",""
2497,21,14,"Ɓe mbi'a: ""Eeyoo, bone amen, pellet, minen min laatinoke tooñɓe"".",""
2498,21,15,"Seerataa ndun noddaandu maɓɓe, haa Men mbaɗa ɓe coñateeri ko ɓe mayɓe.",""
2499,21,16,"Min tagaani kammu ngun e leydi ndin e ko woni kon hakkunde majji ko Min fijooɓe.",""
2500,21,17,"Sinndo Min 'a'andino nde Min njogotoo fijindaaru, Min njogitotono ɗum immorde ka Amen si tawii Min laatike waɗooɓe.",""
2501,21,18,"Ko woni, Miɗen mberloo Goonga ka e dow mehre nden ka munca nde, tawa kayre ko nde fuuyoore, no woodani on bone kon ko cifotoɗon.",""
2502,21,19,"Ko Kaŋko woodani ko woni ko ka kammuuji e ka leydi ɓen wonɓe ka Makko kadi ɓe mawnittaako ga rewugol Mo, ɓe hasrintaaka kadi.",""
2503,21,20,"Heɓe cubhinoo jemma e ñaloma ɓe ngaamataa.",""
2504,21,21,"Kaa ɓe njogiti deweteeɗi ka leydi kannji hiɗi immintina [mayɓe ɓen].",""
2505,21,22,"Sinndo laatino e majji [kammuuli ɗi e leydi ndi] deweteeɗi ko wonaa Alla ɗi bonayno. Senayee wonanii Alla Jom Arsi kin ga koɓe cifotoo.",""
2506,21,23,"O laɓndetaake ko o gollata ko, kamɓe ko ɓe laɓnditoyteeɓe.",""
2507,21,24,"Kaa ɓe njogiti gaanin makko deweteeɗi? Maaki: ""ngaddee daliili mon on, ko ndee woni jaŋta ɓe won'ɗuɓe e am e jaŋta ɓen adiiɓe kam"". Ko woni, ɓurɓe ɗuuɗude e maɓɓe ɓe anndaa Goonga kan kamɓe ko ɓe ɗurniiɓe.",""
2508,21,25,"Min Nulaani ado maaɗa immorde e Nulaaɗo si wonaa Min mbahayinii e makko; pellet, deweteeɗo alaa si wanaa Min ndewee Kam.",""
2509,21,26,"Ɓe mbi'i wi'i: ""jurmotooɗo O jogitike ɓiɗɗo"". Senaare woodanii mo, ko woni, [ɓen ko ɓe] jiyaaɓe teddinaaɓe.",""
2510,21,27,"Ɓe adortaa mo konngol ngol, kamɓe ko Yamiroore makko nden ɓe ngollata.",""
2511,21,28,"Homo Anndi ko woni ko yeeso maɓɓe e ko woni ko ɓaawo maɓɓe, ɓe tefanoytaa si wanaa on mo o Weltanii, kamɓe immorde e kulol makko ko ɓe jootuɓe.",""
2512,21,29,"Kala e maɓɓe kadi bi'iɗo: ""min ko mi deweteeɗo gaanin makko"". On ɗo Min njoɓat mo Jahanna- ma ko wano nii Min njoɓirta tooñooɓe ɓen.",""
2513,21,30,"Enee, ɓen yedduɓe yiaani won'dema kammuuji ɗi e leydi ndi ɗi laatinoke kippondirɗi, Min ngudditi ɗi Min mbaɗi immorde e ndiyam ɗam kala hu'unde wuuru nde. Kaa ɓe ngonɗintaa?",""
2514,21,31,"Min mbaɗi aɗi ka leydi pelle fii wata nde ooñodo e maɓɓe, Min mbaɗi aɗi e mayri ɗate jaacuɗe, mbelejo'o kamɓe ɓe peewat.",""
2515,21,32,"Min mbaɗi kammu ngun kippuɗi reenaandi, kamɓe ko ɓe ɗurniiɓe ga aayeeje amen ɗe.",""
2516,21,33,"Ko Kaŋko woni On Takɗo jemma on e ñalawma on e na'ange nge e lewru ndun kala majji hiɗi fubboo(lummboo) ka fuluku.",""
2517,21,34,"Min mbaɗanaani ɓanndunke ado maaɗa luttineede, enee, si a maayii ko kamɓe ngoni luttinteeɓe ɓen?",""
2518,21,35,"Kala woŋkii meedat maayɗe nde, Min njarribora on bone on e moƴƴere nde njarrabagol, ko ka amen kadi nduttotoɗon.",""
2519,21,36,"Si ɓen yedduɓe nji'ii ma, ɓe njogitortaa ma si wanaa jalkitde [ɓe mbi'a] ""Enee, hara ko oo woni on jaŋtotooɗo deweteeɗi mo'on ɗin?"" hara kamɓe ko ɓe yedduɓe jantagol jurmotooɗo On.",""
2520,21,37,"NeɗɗakTagaama immorde e hawjere, aray Mi holla on Aayeeje Am ɗen wata on kawju.",""
2521,21,38,"Heɓe mbi'a: ""Ko honnde tuma woni ndee Fodoore, si tawii ko on gooŋɗuɓe?""",""
2522,21,39,"Sinndo ɓen yedduɓe ngandiino tuma tawi ɓe ittataa Yiite nge ka je'ece maɓɓe wanaa kadi ka ɓabbe maɓɓe kadi, kamɓe ɓe wonaani walloyteeɓe.",""
2523,21,40,"Ko woni, nge aray e maɓɓe e juhayee nge muga ɓe, hara ɓe kattantaake mdttugol nge, ɓe wonaani kadi neeɓnoyateeɓe.",""
2524,21,41,"Gooŋɗii Nulaaɓe goo jalkitanooma ado maaɗa, jippii e ɓen jalkituɓe ko ɓe laatinoo heɓe njalkita.",""
2525,21,42,"Maaku: ""Ko hommbo reenata on jemma e ñalawma immorde e jurmotooɗo On, ko woni, kamɓe gah jaŋta Joomi maɓɓe ko ɓe ɗurniiɓe.",""
2526,21,43,"Kaa no woodani ɓe reweteeɓe ɓe no dannda ɓe gaanin Amen? Ɓe kattantaake wallude hay woŋkiiji maɓɓe, wanaa kamɓe ngoni wondateeɓe immorde e Amen.",""
2527,21,44,"Ko woni, Min ndakmitii ɓee e baabiraaɓe maɓɓe ɓen haa ngurndam ɗam juutani ɓe. Enee, ɓee nji'aani won'de Menen Meɗen ara e leydi ndin Min ustira ndi immorde e seraaji mayri? Kaa ko kamɓe ngoni foolooɓe ɓen.",""
2528,21,45,"Maaku: ""Anndu ko mi woni jeertinirde on ko Wahyu on, [kono] paho on nanataa noddaandu ndu, si ɓe njertinaama"".",""
2529,21,46,"Mi woɗndii si meemii ɓe seeɗa immorde e Lepte Joomi maa ɗen, maa ɓe mbi'a: ""Ee-yoo, bone amen pellet, minen min laatinoke tooñɓe"".",""
2530,21,47,"Min mbaɗa manndikirɗe(peesirɗe) Nuunɗal ngal fii Ñande Darngal hara woŋkii woo toñiroytaake hay e hu'unde, hay si laatii ko yeru gabbun pamarun Min ngaddat kum Min njonii Hasbooɓe.",""
2531,21,48,"Gooŋɗii Min ngokkii Muusaa e Haaruuna Serndoore nden e ndayngu e jaŋta wonan'de hulooɓe ɓen.",""
2532,21,49,"Ɓe hulayɓe Joomi maɓɓe ka wirnii hara kamɓe immorde e Darngal ngal ko ɓe kuli.",""
2533,21,50,"Ndee [Alqur’aanaare] ko nde Jaŋta, ko nde barkinaande Min nJippiniinde. Kaa onon ko on yeddatɓe nde?",""
2534,21,51,"Goŋɗii Min ngkkii Ibraahiima Peewal makko ngal ko adii, Min laatike kadi Annduɓe mo.",""
2535,21,52,"Tuma nde o maakannoo baaba makko e yimɓe makko ɓe: ""Ko holɗum woni ɗii nanndonlaaji nate mahiiɗe, ɗin ɗi ufiniɗon e [dewal] mu'un?""",""
2536,21,53,"Ɓe mbi'i: ""Min taw baabiraaɓe amen ɓe no rewde ɗi"".",""
2537,21,54,"O maaki: ""Gooŋɗii on laatike onon e baabiraaɓe mon ɓe e ndeer majjere ɓanngunde ngonɗon"".",""
2538,21,55,"Ɓe mbi'i: ""Enee, ko Goonga kan addanɗaa min, kaa an ko e fijooɓe ɓe njeyaɗaa?""",""
2539,21,56,"Maaku: ""Ko woni, Joomi mo'on ko Jooma kammuuji ɗin e leydi ndin oon Tagkɗoɗi, min komi jeyaaɗo e seediiɓe ɓe e dow ɗuum"".",""
2540,21,57,"Mi wooɗndirii Alla, maa mi fewja fii ɗii sanamuuji mo'on ɓaawo duŋtagolmo'on ko on ruŋii ɓe.",""
2541,21,58,"O waɗi ɗi kunte, si wanaa mawndu majji ndun, mbelejo'o kamɓe ɓe nduttoto e mayru.",""
