"Translation Info:
#---------------------------
3020,26,88,"88. Dieną, kurią nei turtas, nei sūnūs neduos naudos.",""
3021,26,89,"89. Išskyrus tam, kuris atneš Allahui švarią širdį [švarią nuo širk (daugiadievystės) ir nifak (veidmainystės)].",""
3022,26,90,"90. Ir Rojus bus priartintas prie Mutakūn (dievobaimingųjų)",""
3023,26,91,"91. Ir (Pragaro) Ugnis bus išstatyta pilnam paklydusiųjų vaizdui.",""
3024,26,92,"92. Ir bus tarta jiems: „Kur tie (netikri dievai, kuriuos jūs priskirdavote Allaho priešininkais), kuriuos jūs garbindavote.",""
3025,26,93,"93. vietoj Allaho? Ar gali jie padėti jums ar (bent) padėti patys sau?“",""
3026,26,94,"94. Tada jie įmes savo veidus į (Ugnį), jie ir ghavūn (velniai, ir tie, kurie klydo).",""
3027,26,95,"95. Ir visos Iblio (Šėtono) kariuomenės kartu.",""
3028,26,96,"96. Jie sakys, varžydamiesi tenais.",""
3029,26,97,"97. Prisiekiame Allahu, mes tikrai buvome akivaidžioje klaidoje.",""
3030,26,98,"98. Kai Mes laikėme jus (netikri dievai) lygiais (garbinime) Alamyn (žmonijos, džinų ir visko, kas egzistuoja) Viešpačiui.",""
3031,26,99,"99. Ir niekas nepaklaidino mūsų tik Mudžrimūn [Iblis (Šėtonas) ir tie iš žmonių, kurie darė nusikaltimus, žudikai, daugiadieviai ir engėjai].",""
3032,26,100,"100. Dabar mes neturime jokių užtarėjų",""
3033,26,101,"101. nei artimo draugo (padėti mums).",""
3034,26,102,"102. (Deja), jei tik mes turėtume progą grįžti (į pasaulį), mes tikrai būtume tarp tikinčiųjų!",""
3035,26,103,"103. Iš tiesų tame yra tikrai ženklas, tačiau dauguma jų nėra tikintys.",""
3036,26,104,"104. Ir iš tiesų, jūsų Viešpats, Jis yra tikrai Visa Galingas, Gailestingiausiasis.",""
3037,26,105,"105. Nūho (Nojaus) žmonės atmetė Pasiuntinius.",""
3038,26,106,"106. Kai jų brolis Nūhas (Nojus) sakė jiems: „Argi jūs nebijosite Allaho ir nepaklusite Jam?",""
3039,26,107,"107. Aš esu patikimas Pasiuntinys jums.",""
3040,26,108,"108. Taigi bijokite Allaho, atlikite savo pareigas Jam ir pakluskite man.",""
3041,26,109,"109. Jokio atlygio neprašau iš jūsų už tai (mano Žinią apie islamiškąjį monoteizmą). Mano atlygis yra tik iš Alamyn (žmonijos, džinų ir visko, kas egzistuoja) Viešpaties.",""
3042,26,110,"110. Taigi atlikte savo pareigas Allahui, bijokite Jo ir pakluskite man.“",""
3043,26,111,"111. Jie tarė: „Ar mes turėtume patikėti tavimi, kai prasčiausi (žmonės) seka tavimi?“",""
3044,26,112,"112. Jis tarė: „O kokias žinias aš turiu apie tai, ką jie darydavo?",""
3045,26,113,"113. Jų atsiskaitymas yra tik su mano Viešpačiu, jei (tik) jūs galėtumėte žinoti.",""
3046,26,114,"114. Ir aš neketinu išvyti tikinčiųjų.",""
3047,26,115,"115. Aš tik esu paprastas perspėtojas.“",""
3048,26,116,"116. Jie tarė: „Jei tu nesiliausi, Nūhai (Nojau), tikrai būsi tarp užmėtytųjų akmenimis (užmuštųjų).“",""
3049,26,117,"117. Jis tarė: „Mano Viešpatie, iš tiesų, mano žmonės atmetė mane.",""
3050,26,118,"118. Taigi teisk Tu tarp manęs ir jų, ir išgelbėk mane ir tuos tikinčiuosius, kurie su manimi.“",""
3051,26,119,"119. Ir Mes išgelbėjome jį ir tuos su juo prikrautu laivu.",""
3052,26,120,"120. Tada Mes paskandinome likusius (netikinčiuosius) po to.",""
3053,26,121,"121. Iš tiesų, tame yra tikrai ženklas, tačiau dauguma iš jų nėra tikintys.",""
3054,26,122,"122. Ir iš tiesų, jūsų Viešpats, Jis tikrai yra Visa Galingas, Gailestingiausiasis.",""
3055,26,123,"123. Ad (žmonės) atmetė Pasiuntinius.",""
3056,26,124,"124. Kai jų brolis Hudas sakė jiems: „Argi jūs nebijosite Allaho ir nepaklusite Jam?",""
3057,26,125,"125. Iš tiesų aš esu patikimas Pasiuntinys jums.",""
3058,26,126,"126. Taigi bijokite Allaho, atlikite savo pareigas Jam ir pakluskite man.",""
3059,26,127,"127. Jokio atlygio neprašau iš jūsų už tai (mano Žinią apie islamiškąjį monoteizmą). Mano atlygis yra tik iš Alamyn (žmonijos, džinų ir visko, kas egzistuoja) Viešpaties.",""
3060,26,128,"128. Ar jūs statote aukštus rūmus ant kiekvienos aukštos vietovės, nors juose patys negyvenate?",""
3061,26,129,"129. Ir ar jūs įsigyjate sau rūmus (gerus pastatus) lyg jūs gyvensite juose amžinai.",""
3062,26,130,"130. Ir kai jūs pričiumpate (ką nors), pričiumpate jūs (jį) kaip tironai?",""
3063,26,131,"131. Taigi bijokite Allaho, atlikite savo pareigas Jam ir pakluskite man.",""
3064,26,132,"132. Ir atlikite savo pareigas Jam, bijokite To, Kuris pagelbėjo jums viskuo (gerais dalykais), ką jūs žinote.",""
3065,26,133,"133. Jis pagelbėjo jums galvijais ir vaikais",""
3066,26,134,"134. Ir sodais ir šaltiniais",""
3067,26,135,"135. Iš tiesų, aš bijau jums Didžiosios Dienos kančios.“",""
3068,26,136,"136. Jie tarė: „Mums tas pat ar tu pamokslauji ar nesi iš tų, kurie pamokslauja.",""
3069,26,137,"137. Tai ne kas kita kaip melagingos pasakos ir senovės religijos",""
3070,26,138,"138. ir mes nebūsime nubausti.“",""
3071,26,139,"139. Taigi jie atmetė jį ir Mes sunaikinome juos. Iš tiesų tame tikrai yra ženklas, tačiau dauguma iš jų nėra tikintys.",""
3072,26,140,"140. Ir iš tiesų jūsų Viešpats, Jis tikrai yra Visa Galingas, Gailestingiausias.",""
3073,26,141,"141. Samud (žmonės) atmetė Pasiuntinius.",""
3074,26,142,"142. Kai jų brolis Salihas sakė jiems: „Argi jūs nebijosite Allaho ir nepaklusite Jam?",""
3075,26,143,"143. Aš esu patikimas Pasiuntinys jums.",""
3076,26,144,"144. Taigi bijokite Allaho, atlikite savo pareigas Jam ir pakluskite man.",""
3077,26,145,"145. Jokio atlygio neprašau iš jūsų už tai (mano Žinią apie islamiškąjį monoteizmą). Mano atlygis yra tik iš Alamyn (žmonijos, džinų ir visko, kas egzistuoja) Viešpaties.",""
3078,26,146,"146. Ar jūs būsite saugūs tame, ką jūs čia turite?",""
3079,26,147,"147. Soduose ir šaltiniuose.",""
3080,26,148,"148. Ir žaliuose javuose (laukuose) ir datulių palmėse su minkštomis burbuolėmis.",""
3081,26,149,"149. Ir jūs iškertate kanluose, namus meistriškai.",""
3082,26,150,"150. Taigi bijokite Allaho, atlikite savo pareigas Jam ir pakluskite man.",""
3083,26,151,"151. Ir nesekite įsakymais Al-Musrifūn [t. y. savo vyresniųjų – lyderių, kurie buvo daugiadieviai, nusikaltėliai ir nuodėmiautojai],",""
3084,26,152,"152. kurie daro piktadarybes žemėje, ir nesitaiso.“",""
3085,26,153,"153. Jie tarė: „Tu esi tik iš tų, užburtųjų!",""
3086,26,154,"154. Tu esu tik žmogus, kaip ir mes. Tad atnešk mums ženklą, jei esi iš tiesą sakančiųjų.“",""
3087,26,155,"155. Jis tarė: „Čia kupranugarė. Ji turi teisę gerti (vandenį) ir jūs (kiekvienas) turite teisę gerti (vandenį) dieną, žinomą.",""
3088,26,156,"156. Ir nežalokite jos, kad Didžiosios Dienos kančia nepričiuptų jūsų.“",""
3089,26,157,"157. Tačiau jie nužudė ją ir tada jie tapo atgailaujančiais.",""
3090,26,158,"158. Taigi kančia pasivijo juos. Iš tiesų, tame tikrai yra ženklas, tačiau dauguma jų nėra tikintys.",""
3091,26,159,"159. Ir iš tiesų, jūsų Viešpats, Jis tikrai yra Visa Galingas, Gailestingiausiasis.",""
3092,26,160,"160. Lūto (Loto) žmonės (kurie gyveno Sodomos mieste, Palestinoje), neigė Pasiuntinius.",""
3093,26,161,"161. Kai jų brolis Lūtas (Lotas) sakė jiems: „Argi jūs nebijosite Allaho ir nepaklusite Jam?",""
3094,26,162,"162. Iš tiesų, Aš esu patikimas Pasiuntinys jums.",""
3095,26,163,"163. Tad bijokite Allaho, atlikite savo pareigas Jam ir pakluskite man.",""
3096,26,164,"164. Jokio atlygio neprašau iš jūsų už tai (mano Žinią apie islamiškąjį monoteizmą). Mano atlygis yra tik iš Alamyn (žmonijos, džinų ir visko, kas egzistuoja) Viešpaties.",""
3097,26,165,"165. Ar jūs skverbiatės į Alamyn (žmonijos) vyrus",""
3098,26,166,"166. Ir paliekate tas, kurias Allahas sukūrė jums būti jūsų žmonomis? Ne, jūs esate nusidedantys žmonės!“",""
3099,26,167,"167. Jie tarė: „Jei tu nesiliausi, Lūtai (Lotai), iš tiesų būsi iš išvarytųjų!“",""
3100,26,168,"168. Jis tarė: „Aš tikrai, esu iš tų, kurie su griežtu pykčiu ir įsiučiu nepritaria jūsų (šiam blogam) (sodomijos) veiksmui.",""
3101,26,169,"169. Mano Viešpatie, išgelbėk mane ir mano šeimą nuo to, ką jie daro.“",""
3102,26,170,"170. Taigi Mes išgelbėjome jį ir jo šeimą, visus,",""
3103,26,171,"171. išskyrus seną moterį (jo žmoną) iš tų, kurie liko anapus.",""
3104,26,172,"172. Tada po to Mes sunaikinome kitus.",""
3105,26,173,"173. Ir Mes apipylėme juos (kančios) lietumi. Ir koks blogas buvo lietus tų, kurie buvo perspėti.",""
3106,26,174,"174. Iš tiesų, tame tikrai yra ženklas, tačiau dauguma jų nėra tikintys,",""
3107,26,175,"175. Ir iš tiesų, jūsų Viešpats, Jis tikrai yra Visa Galingas, Gailestingiausiasis.",""
3108,26,176,"176. Al-Aika [šalia Madjan (Midian)] gyventojai neigė Pasiuntinius.",""
3109,26,177,"177. Kai Šuaibas sakė jiems: „Argi jūs nebijosite Allaho (ir nepaklusite Jam)?",""
3110,26,178,"178. Aš esu patikimas Pasiuntinys jums.",""
3111,26,179,"179. Tad bijokite Allaho, atlikite savo pareigas Jam ir pakluskite man.",""
3112,26,180,"180. Jokio atlygio neprašau iš jūsų už tai (mano Žinią apie islamiškąjį monoteizmą). Mano atlygis yra tik iš Alamyn (žmonijos, džinų ir visko, kas egzistuoja) Viešpaties.",""
3113,26,181,"181. Suteikite pilną matą, ir nepriverskite (kitų) prarasti.",""
3114,26,182,"182. Ir sverkite teisingomis ir tiksliomis svarstyklėmis.",""
3115,26,183,"183. Ir neapgaudinėkite žmonių sumažindami jų daiktus, nei darykite ką blogo, ištvirkaudami ir darydami piktadarybes žemėje.",""
3116,26,184,"184. Ir bijokite To, Kuris sukūrė jus ir senų žmonių kartas.“",""
3117,26,185,"185. Jie tarė: „Tu esi tik iš tų, užburtųjų!“",""
3118,26,186,"186. Tu esi tik žmogus, kaip ir mes, ir tikrai mes manome, kad esi tu vienas iš melagių.",""
3119,26,187,"187. Taigi priversk dangaus dalį užkristi ant mūsų, jei esi tiesą sakantis.“",""
3120,26,188,"188. Jis tarė: „Mano Viešpats yra Geriausiai Žinantis, ką jūs darote.“",""
3121,26,189,"189. Tačiau jie atmetė jį, taigi (tamsaus debesies) šešėlio dienos kančia apėmė juos. Iš tiesų tai buvo Didžiosios Dienos kančia.",""
3122,26,190,"190. Iš tiesų, tame tikrai yra ženklas, tačiau dauguma jų nėra tikintys.",""
3123,26,191,"191. Ir iš tiesų, jūsų Viešpats, Jis tikrai yra Visa Galingas, Gailestingiausiasis.",""
3124,26,192,"192. Ir tikrai, šis (Koranas) yra Alamyn (žmonijos, džinų ir visko, kas egzistuoja) Viešpaties apreiškimas,",""
3125,26,193,"193. kurį patikimas Rūh [Džibrilis (Gabirelius)] nuleido",""
3126,26,194,"194. į tavo (Muchammedai ﷺ) širdį, kad tu būtum (vienas) iš perspėtojų,",""
3127,26,195,"195. suprantama arabų kalba.",""
3128,26,196,"196. Ir iš itesų, tai (Koranas ir jo apreiškimas Pranašui Muchammedui ﷺ) yra (pranešta) ankstesniųjų žmonių Raštuose [t. y. Taurate (Toroje) ir Indžylyje (Evangelijoje).",""
3129,26,197,"197. Argi tai nėra ženklas jiems, kad Israelio (Izraelio) Vaikų mokyti mokslininkai (kaip Adbullah bin Salam (lai Allahas būna juo patenkintas), kuris priėmė islamą) žinojo tai (esant tiesa)?",""
3130,26,198,"198. Ir jei Mes būtume apreiškę tai (šį Koraną) kam nors iš ne arabų",""
3131,26,199,"199. ir jis būtų parecitavęs tai jiems, jie nebūtų tuo patikėję.",""
3132,26,200,"200. Taip Mes privertėme tai (Korano neigimą) įžengti į Mudžrimūn (nusikaltėlių, daugiadievių, nusidėjėlių) širdis.",""
3133,26,201,"201. Jie nepatikės tuo tol, kol jie pamatys skausmingą kančią.",""
3134,26,202,"202. Ji ateis pas juos staiga, jiems to nesuvokiant.",""
3135,26,203,"203. Tada jie sakys: „Ar gali mums būti leista atsikvėpti?“",""
3136,26,204,"204. Ar jie tada norės, kad Mūsų kančia būtų paskubinta?",""
3137,26,205,"205. Pasakyk Man, (netgi) jei Mes leisime jiems linksmintis ilgus metus,",""
3138,26,206,"206. o po to ateis pas juos tai (bausmė), kas jiems buvo pažadėta,",""
3139,26,207,"207. viskas, ką jie darydavo linksmindamiesi, neduos jiems jokios naudos.",""
3140,26,208,"208. Ir niekada Mes nenaikinome miesto, tik jis turėjo savo perspėtojus,",""
3141,26,209,"209. priminimą, ir Mes niekada nebuvome neteisingi.",""
3142,26,210,"210. Ir tai ne Šajatin (velniai), kurie nuleido tai (šį Koraną).",""
3143,26,211,"211. Nei tai pritiktų jiems, nei jie galėtų (sukurti tai).",""
3144,26,212,"212. Iš tiesų, jie buvo nutolinti nuo jo girdėjimo.",""
3145,26,213,"213. Taigi nesišaukite su Allahu kito ilah (dievo), kad jūs nebūtumėte tarp tų, kurie gaus bausmę.",""
3146,26,214,"214. Ir perspėk savo gentį (Muchammedai ﷺ) iš artimų giminių.",""
3147,26,215,"215. Ir būk malonus ir nuolankus tikintiesiems, kurie seka tavimi.",""
3148,26,216,"216. Tada, jei jie nepaklūsta tau, sakyk: „Aš nekaltas dėl to, ką jūs darote.“",""
3149,26,217,"217. Ir pasitikėk Visa Galingu, Gailestingiausiuoju.",""
3150,26,218,"218. Kuris mato tave (Muchammedai ﷺ) kai tu stovi (vienas naktį Tahadžud maldose).",""
3151,26,219,"219. Ir tavo judesius tarp tų, kurie krenta kniūbsčiomis (priešais Allahą penkiose privalomose bendruomeninėse maldose).",""
3152,26,220,"220. Iš tiesų, Jis, tik Jis, yra Visa Girdintis, Visa Žinantis.",""
3153,26,221,"221. Ar Man pranešti jums (žmonės) (apie tai) ant ko nusileidžia Šajatin (velniai)?",""
3154,26,222,"222. Jie nusleidžia ant kiekvieno meluoajnčio, nuodėmingo žmogaus.",""
3155,26,223,"223. Kuris klausosi (velnių, o jie išsako, ką jie girdėjo apie Nematomą iš angelų), ir dauguma iš jų yra melagiai.",""
3156,26,224,"224. Tokie, kaip poetai - nusidėjėliai seka jais.",""
3157,26,225,"225. Argi nematai, kad jie kalba apie kiekvieną dalyką (šlovindami žmones – gerus ar blogus) savo poezijose?",""
3158,26,226,"226. Ir kad jie sako tai, ko nedaro.",""
3159,26,227,"227. Išskyrus tuos, kurie tiki (Allaho Vienumą – islamiškąjį monoteizmą) ir daro teisingus darbus, ir dažnai prisimena Allahą, ir pateisina save po to, kai buvo suklaidinti [atsakydami į poeziją neteisingai poezijai (kurią pagonių poetai sako prieš musulmonus)]. O tie, kurie elgiasi blogai, sužinos kokiu pralaimėjimu jie bus nuversti.",""
3160,27,1,"1. Ta, Syn. [Šios raidės yra vienas iš Korano stebuklų ir niekas kitas nežino jų reikšmės, tik Allahas (Vienintelis)]. Tai yra Korano Eilutės, ir (tai yra) Knyga (kuri padaro viską) aiški.",""
3161,27,2,"2. Vedimas (į Teisingą Kelią) ir geros žinios tikintiesiems [kurie tiki Allaho Vienumą (t. y. islamiškąjį monoteizmą)].",""
3162,27,3,"3. Tiems, kurie atleika As-Salat (Ikamat-as-Salat) ir duoda Zakat ir jie užtikrintai tiki Amžinybę (prikėlimą, atlyginimą už savo gerus ir blogus darbus, Rojų ir Pragarą).",""
3163,27,4,"4. Iš tiesų, tie, kurie netiki Amžinybę, Mes privertėme jų veiksmus atrodyti teisingais jiems, kad jie aklai klaidžiotų.",""
3164,27,5,"5. Jie yra tie, kuriems bus bloga kančia (šiame pasaulyje). Ir Amžinybėje jie bus iš didžiausių pralaimėtojų.",""
3165,27,6,"6. Ir iš tiesų tu ( Muchammedai ﷺ) esi Vienintelio, Visa Išmintingo, Visa Žinančiojo mokomas Korano.",""
3166,27,7,"7. (Atminkite) kai Mūsa (Mozė) sakė savo šeimai: „Iš tiesų, aš mačiau ugnį. Aš atnešiu jums iš ten kokių nors žinių arba aš atnešiu jums degantį fakelą, kad jūs susišildytumėte.“",""
3167,27,8,"8. Tačiau kai jis atėjo prie jos, buvo pašauktas: „Palaimintas yra tas, kas yra ugnyje, ir kas yra aplink ją! Ir lai būna pašlovintas Allahas, Alamyn (žmonijos, džinų ir viso, kas egzistuoja) Viešpats.",""
3168,27,9,"9. „Mūsa (Moze), iš tiesų, tai esu Aš, Allahas, Visa Galingas, Visa Išmintingas.",""
3169,27,10,"10. Ir mesk žemyn savo lazdą!“ Tačiau kai jis pamatė ją judančią lyg ji būtų buvus gyvatė, jis nusigręžė bėgti, ir nebežiūrėjo. (Buvo tarta:) „Mūsa (Moze), nebijok – iš tiesų Pasiuntiniai nesibaimina Mano akistatoje.",""
3170,27,11,"11. „Išskyrus tą, kuris elgėsi blogai ir po to blogį pakeitė į gėrį. Tada tikrai, Aš esu Visada Atleidžiantis, Gailestingiausiasis.",""
3171,27,12,"12. Ir padėk savo ranką į savo užantį, ji taps balta be jokios žalos. (Tai yra) iš devynių ženklų (kuriuos tu nuneši) Firaunui (Faraonui) ir jo žmonėms. Iš tiesų, jie yra žmonės, kurie yra Fasikūn (maištingieji, nepaklusnieji Allahui).",""
3172,27,13,"13. Tačiau kai Mūsų Ajat (įrodymai, įkalčiai, eilutės, pamokos, ženklai, apreiškimai ir t. t.) atėjo pas juos, aiškūs pamayti, jie tarė: „Tai yra akivaizdi magija.“",""
3173,27,14,"14. Ir jie atmetė juos (tuos Ajat) klaidingai ir išdidžiai, nors jie patys buvo jais įtikinti [t. y. jie (Ajat) yra iš Allaho, ir Mūsa (Mozė) yra tikrai Allaho Pasiuntinys, tačiau jie nenorėjo paklusti Mūsai (Mozei) ir nekentė tikėti jo monoteizmo Žinią]. Taigi pažvelkite, kokia buvo Mufsidūn (netikinčiųjų, nepaklusniųjų Allahu, bloga darančiųjų ir melagių) pabaiga.",""
3174,27,15,"15. Ir iš tiesų Mes suteikėme žinojimą Davūdui (Dovydui) ir Suleimanui (Saliamonui) ir jie abu sakė: „Visa šlovė ir padėka Allahui, Kuris iškėlė mus virš daugybės Savo tikinčių vergų!”",""
3175,27,16,"16. Ir Suleimanas (Saliamonas) paveldėjo Davūdo (Dovydo) žinojimą. Jis sakė: „Žmonės, mes buvome išmokyti paukščių kalbos, ir mums buvo suteikti visi dalykai. Tai iš tiesų yra akivaizdi malonė (iš Allaho).“",""
3176,27,17,"17. Ir štai susirinko priešais Suleimaną (Saliamoną) jo džinų ir žmonių kariuomenės, ir paukščiai, ir jie visi buvo sustatyti mūšio rikiuote (žygiavo priekin).",""
3177,27,18,"18. Kol, jiems atvykus į skruzdėlių slėnį, viena iš skruzdžių tarė: „Skruzdės, įženkite į savo buveines, kad Suleimanas (Saliamonas) ir jo kariuomenės nesutraiškytų jūsų,to nesuvokiant.“",""
3178,27,19,"19. Taigi jis [Suleimanas (Saliamos)] nusišypsojo, patenkintas jos kalba, ir tarė: „Mano Viešpaties, suteik man galią ir gebėjimą, kad aš būčiau dėkingas už Tavo Malones, kurias Tu suteikei man ir mano tėvams, ir kad aš daryčiau teisingus gerus darbus, kurie patenkintų Tave, ir priimk mane Savo Gailesntingumu tarp Savo teisingųjų vergų.“",""
3179,27,20,"20. Jis apžiūrėjo paukščius ir tarė: „Kas nutiko, kad aš nematau kukučio? Ar jo nėra?“",""
3180,27,21,"21. Aš tikrai nubausiu jį griežta kančia, arba paskersiu jį, nebent jis pateiks man aiškią priežastį.“",""
3181,27,22,"22. Tačiau nepasiliko ilgam. Jis tarė: „Aš nutvėriau (žinojimą apie tai) ko tu nenutvėrei ir aš atvykau pas tave iš Saba (Šėba) su tikromis naujienomis.",""
3182,27,23,"23. Aš radau moterį, valdančią juos, jai buvo suteikti visi dalykai, kuriuos gali turėti bet kurie žemės valdytojai, ir ji turi didžiulį sostą.",""
3183,27,24,"24. Aš aptikau ją ir jos žmones, garbinančius saulę, vietoj Allaho ir Šaitan (Šėtonas) privertė jų veiksmus atrodyti teisingus jiems, ir užstojo juos nuo (Allaho) Kelio, taigi jie neturi jokio teisingo vedimo.“",""
3184,27,25,"25. [Kadangi Šaitan (Šėtonas) užstojo juos nuo Allaho Kelio] taigi jie negarbina (nekniumba priešais) Allahą, Kuris išneša į šviesą tai, kas paslėpta danguose ir žemėje, ir žino, ką jūs slepiate, ir ką jūs atskleidžiate.",""
3185,27,26,"26. Allahas, La ilaha illa Huva (niekas neturi teisės būti garbinamas, tik Jis), Aukščiausio Sosto Viešpats.",""
3186,27,27,"27. [Suleimanas (Saliamonas)] tarė: „Mes pamatysime, ar kalbi tiesą, ar esi (vienas) iš melagių.",""
3187,27,28,"28. Eik su šiuo mano laišku ir pristatyk jį jiems, tada atsitrauk nuo jų ir pažiūrėk kokį (atsakymą) jie grąžins.“",""
3188,27,29,"29. Ji tarė: „Vyresnieji, iš tiesų, tai man pristatytas puikus laiškas.",""
3189,27,30,"30. Iš tiesų jis nuo Suleimano (Saliamono), ir iš tiesų, jame (skaitome): „Vardan Allaho, Maloningiausiojo, Gailestingiausiojo:",""
3190,27,31,"31. „Neišsiaukštinkite priešais mane, tačiau atvykite pas mane kaip musulmonai (tikri tikintieji, kurie paklūsta Allahui pilnu nuolankumu).“",""
3191,27,32,"32. Ji tarė: „Vyresnieji, patarkite man (šiame) mano reikale. Aš nespręsiu nieko, kol jūs būsite su manimi (ir pateiksite man savo nuomones).“",""
3192,27,33,"33. Jie tarė: „Mes turime didelę galią ir didelį pajėgumą karui, tačiau tai tu turi įsakyti: taigi apmąstyk, ką įsakysi.“",""
3193,27,34,"34. Ji tarė: „Iš tiesų karaliai, kai jie įžengia į miestą (šalį), išgrobia jį ir padaro kilniausius jo žmones žemiausiais. Ir tai jie daro.",""
3194,27,35,"35. Tačiau iš tiesų, aš ketinu nusiųsti jam dovaną, ir pažiūrėti su kokiu (atsakymu) pasiuntinys grįš.“",""
3195,27,36,"36. Taigi kai (pasiuntiniai su dovana) atvyko pas Suleimaną (Saliamoną), jis tarė: „Ar jūs padėsite man turte? Tai, ką Allahas suteikė man, yra geriau nei tai, ką Jis suteikė jums. Ne, jūs turėkite garbę savo dovanoje!“",""
3196,27,37,"37. [Tada Suleimanas (Saliamonas) tarė jos pasiuntinių, atnešusiųjų dovaną, vyriausiajam]: „Grįžk pas juos. Mes tikrai ateisime pas juos su kariuomenėmis, kurioms jie negali pasipriešinti, ir mes išvarysime juos iš ten su gėda, ir jie bus pažeminti.“",""
3197,27,38,"38. Jis tarė: „Vyresnieji, kuris iš jūsų galite atnešti man jos sostą prieš tai, kol jie ateis pas mane, pasiduodantys nuolankiai?“",""
3198,27,39,"39. Ifrit (stiprusis) iš džinų tarė: „Aš atnešiu jį tau anskčiau nei tu pakilsi iš savo vietos (tarybos). Ir iš tiesų, aš esu tikrai stiprus, ir patikimas tokiam darbui.“",""
3199,27,40,"40. Vienas iš tų, pas kurį buvo Raštų žinios, tarė: „Aš ašnešiu jį tau per akies mirksnį!“ Tada, kai jis [Suleimanas (Saliamonas)] pamatė jį, pastatytą priešais jį, tarė: „Tai mano Viešpaties Malonė – išbandyti mane, ar aš būsiu dėkingas ar nedėkingas. Ir kas yra dėkingas, iš tiesų, jo dėkingumas yra dėl jo paties (gero), o kas yra nedėkingas, (jis yra nedėkingas tik dėl savo paties blogio). Be abejonės mano Viešpats yra Turtingas (nepriklausomas nuo jokių poreikių), Dosnus.“",""
3200,27,41,"41. Jis tarė: „Užmaskuokite jos sostą jai tam, kad pamatytume, ar ji bus teisingai vedama (atpažins savo sostą), ar ji bus iš tų, kurie nevedami.“",""
3201,27,42,"42. Taigi kai ji atvyko, buvo tarta (jai): „Ar tavo sostas kaip šis?“ Ji tarė: „(Jis yra) lyg jis būtų labai panašus.“ Ir [Suleimanas (Saliamonas) tarė]: „Žinojimas buvo suteiktas mums anksčiau jos, ir mes buvome priversti paklusti Allahui (islame, kaip musulmonai, anksčiau jos).“",""
3202,27,43,"43. Ir tai, ką ji garbindavo šalia Allaho, sulaikė ją (nuo islamo), nes ji buvo iš netikinčiųjų žmonių.",""
3203,27,44,"44. Buvo tarta jai: „Įženk į As-Sarh (stiklinį paviršių su vandeniu po juo arba rūmus): tačiau kai ji tai pamatė, ji pagalvojo, kad tai baseinas, ir ji (atsiraitojo drabužius), atidengdama savo kojas. (Suleimanas (Saliamonas)) tarė: „Iš tiesų tai Sarh (stiklinis paviršius su vandeniu po juo arba rūmai).“ Ji tarė: „Mano Viešpatie, iš tiesų aš suklaidinau save ir aš paklūstu [islame, kartu su Suleimanu (Saliamonu)] Allahui, Alamyn (žmonijos, džinų ir visko, kas egzistuoja) Viešpačiui.“",""
3204,27,45,"45. Ir iš tiesų Mes siuntėme Samud jų brolį Salihą, sakantį: „Garbinkite Allahą (Vienintelį ir nieko kito). Tada štai, jie tapo dviem grupėmis (tikinčiaisiais ir netikinčiaisiais), besiginčijančiais vieni su kitais.“",""
3205,27,46,"46. Jis tarė: „Mano žmonės, kodėl jūs siekiate paskubinti blogą (kančią) anskčiau gero (Allaho Gailestingumo)? Kodėl jūs nesiekiate Allaho Atleidimo, kad gautumėte jo gailestingumą?“",""
3206,27,47,"47. Jie tarė: „Mes turime blogą ženklą iš tavęs ir tų su tavimi.“ Jis tarė: „Jūsų blogas ženklas yra su Allahu. Ne, tačiau jūs esate žmonės, kurie yra išbandomi.“",""
3207,27,48,"48. Ir buvo mieste devyni žmonės (iš jų vyrensiųjų sūnų), kurie darė piktadarybes žemėje, ir nebūtų pasitaisę.",""
3208,27,49,"49. Jie sakė: „Prisiekite vienas kitam Allahu, kad mes surengsime slaptą naktinę jo ir jo šeimos ataką, ir po to mes tikrai sakysime jo artimiems giminėms: „Mes nematėme jo šeimos pražūties, ir tikrai mes sakome tiesą.“",""
3209,27,50,"50. Taigi jie rengė sąmokslą, ir Mes rengėme sąmokslą, kol jie nenutuokė.",""
3210,27,51,"51. Tada pažvelkite, kokia buvo jų sąmokslo pabaiga. Iš tiesų, Mes sunaikinome juos ir jų tautą, visus kartu.",""
3211,27,52,"52. Tai jų namai visiškai sugriauti, nes jie darė blogą. Iš tiesų, tame tikrai yra Ajat (pamoka arba ženklas) žmonėms, kurie nežino.",""
3212,27,53,"53. Ir Mes išgelbėjome tuos, kurie tikėjo, ir baiminosi Allaho ir atlikdavo savo pareigas Jam.",""
3213,27,54,"54. Ir (atminkite) Lūtą (Lotą), kai jis sakė savo žmonėms. [1] Ar jūs darote Al-Fahiša (blogas dideles nuodėmes, visų rūšių neleistinus intymius santykius, sodomiją), kai matote (vienas kitą darantį blogą, be jokios priedangos)?“","[1] t. y. Sodomo mieste Palestinoje – vietoje, kur dabar yra Negyvoji jūra (žr. Ibn Kathir istorijos knygą „Pranašų istorijos“)."
3214,27,55,"55. „Ar jūs užsiimate savo geiduliais su vyrais, vietoj moterų? Ne, tačiau jūs esate žmonės, kurie elgiasi nesuvokiant.“",""
